time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
21.4,3,10,7,6694.56,3703.12,5.2,32,0.64
21.9,1,11,9,5952.56,3826.96,4.81818,32,0.64
21.9,2,9,7,5767.12,2583.84,4.66667,32,0.64
21.9,3,10,7,6681.12,3728.08,5.2,32,0.64
22.4,1,11,9,5960.32,3795.92,4.81818,32,0.64
22.4,2,9,7,5687.04,2583.92,4.77778,32,0.64
22.4,3,10,7,6688.8,3699.44,5.2,32,0.64
22.9,1,11,9,5802.72,3824.24,4.81818,32,0.64
22.9,2,9,7,5687.04,2583.92,4.88889,32,0.64
22.9,3,10,7,6681.12,3714.48,5.2,32,0.64
23.4,1,11,9,5746.64,3950.16,4.90909,32,0.64
23.4,2,9,7,5672.08,2583.92,5,32,0.64
23.4,3,10,7,6772.4,3717.76,5.3,32,0.64
23.9,1,11,9,5670.24,3972,4.90909,32,0.64
23.9,2,9,7,5669.52,2583.92,5,32,0.64
23.9,3,10,7,6726.72,3717.68,5.2,32,0.64
24.4,1,11,9,5913.92,3947.36,5,32,0.64
24.4,2,9,7,5654.88,2583.76,5,32,0.64
24.4,3,10,7,6821.04,3726.56,5.2,32,0.64
24.9,1,11,9,5866.48,3924.4,5,32,0.64
24.9,2,9,7,5712.16,2583.76,5,32,0.64
24.9,3,10,7,6524.96,3713.12,5.2,32,0.64
25.4,1,11,9,5884,3896,5,32,0.64
25.4,2,9,7,5686.88,2583.68,4.88889,32,0.64
25.4,3,10,7,6553.12,3699.28,5.2,32,0.64
25.9,1,11,9,5931.36,3772.72,5,32,0.64
25.9,2,9,7,5715.2,2583.84,4.88889,32,0.64
25.9,3,10,7,6701.68,3538.56,5.3,32,0.64
26.4,1,10,8,5814.8,3750.48,5.2,32,0.64
26.4,2,10,7,5433.76,2578.8,4.88889,32,0.64
26.4,3,10,7,6507.52,3553.68,5.3,32,0.64
26.9,1,10,8,5951.12,4176.24,5.2,32,0.64
26.9,2,10,8,5511.76,2583.92,4.7,32,0.64
26.9,3,10,6,6560.8,2986.32,5.2,32,0.64
27.4,1,10,8,6108.16,4175.92,5.1,32,0.64
27.4,2,10,8,5466.24,2407.92,4.7,32,0.64
27.4,3,10,6,6553.12,3170.48,5.2,32,0.64
27.9,1,10,8,6125.44,4223.2,5,32,0.64
27.9,2,10,8,5301.28,2287.68,4.7,32,0.64
27.9,3,10,6,6413.12,3158.56,5.3,32,0.64
28.4,1,10,8,6140.08,4202.08,5,32,0.64
28.4,2,10,9,5286.48,2287.52,4.7,32,0.64
28.4,3,10,6,6634.4,3160.56,5.3,32,0.64
28.9,1,10,8,6195.2,4115.76,5,32,0.64
28.9,2,10,9,5286.24,2287.68,4.7,32,0.64
28.9,3,10,6,6529.84,3024.32,5.3,32,0.64
29.4,1,10,9,6108,4001.12,5,32,0.64
29.4,2,10,9,5301.12,2287.52,4.5,32,0.64
29.4,3,10,6,6565.44,3026.4,5.3,32,0.64
29.9,1,10,9,6297.12,4000.96,4.9,32,0.64
29.9,2,10,9,5301.04,2287.36,4.5,32,0.64
29.9,3,10,6,6444.32,2972.72,5.3,32,0.64
30.4,1,10,8,6352.16,4130.16,4.9,32,0.64
30.4,2,10,9,5448.4,2287.68,4.5,32,0.64
30.4,3,10,6,6436.64,2997.92,5.3,32,0.64
30.9,1,10,9,6264.96,4027.12,4.9,32,0.64
30.9,2,11,10,5121.52,2187.28,4.45455,32,0.64
30.9,3,9,5,7011.04,2570.4,5.55556,32,0.64
31.4,1,10,9,6352.16,4044.48,4.9,32,0.64
31.4,2,11,10,5282.56,2217.36,4.45455,32,0.64
31.4,3,9,5,7202.88,2556.24,5.44444,32,0.64
31.9,1,10,9,6264.96,4022,4.9,32,0.64
31.9,2,11,10,5427.68,2167.44,4.45455,32,0.64
31.9,3,9,5,7230.96,2552.4,5.44444,32,0.64
32.4,1,10,9,6352.16,4007.04,4.8,32,0.64
32.4,2,11,10,5295.2,2226.96,4.45455,32,0.64
32.4,3,9,5,7139.76,2662.24,5.33333,32,0.64
32.9,1,11,9,5815.2,3898.96,4.8,32,0.64
32.9,2,11,10,5412.32,2401.52,4.54545,32,0.64
32.9,3,8,4,7403.68,2717.76,5.75,32,0.64
33.4,1,11,10,5775.2,3966.24,4.54545,32,0.64
33.4,2,11,10,5437.36,3975.6,4.54545,32,0.64
33.4,3,8,4,7899.6,3279.68,5.75,32,0.64
33.9,1,10,9,6117.28,4143.2,4.8,32,0.64
33.9,2,11,10,5437.44,2503.6,4.54545,32,0.64
33.9,3,9,5,7412.16,3031.28,5.55556,32,0.64
34.4,1,9,8,6370.72,3121.28,4.88889,32,0.64
34.4,2,11,10,5412.32,3002.08,4.54545,32,0.64
34.4,3,10,7,6935.92,3027.68,5.3,32,0.64
34.9,1,9,8,6370.72,3165.2,4.88889,32,0.64
34.9,2,11,10,5452.16,2972.32,4.54545,32,0.64
34.9,3,10,7,6904.96,3031.76,5.3,32,0.64
35.4,1,9,8,6425.76,3205.76,5,32,0.64
35.4,2,11,10,5444.96,3471.76,4.54545,32,0.64
35.4,3,10,7,6890.24,3031.68,5.3,32,0.64
35.9,1,9,8,6370.72,3185.84,5,32,0.64
35.9,2,11,11,5632.56,3501.6,4.54545,32,0.64
