time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
45.9,1,0,0,0,32,9707.68,0
45.9,2,0,0,0,32,10166.2,0
45.9,3,0,0,0,32,10439.6,0
46.4,1,0,0,0,32,9703.76,0
46.4,2,0,0,0,32,10148.2,0
46.4,3,0,0,0,32,10422.1,0
46.9,1,0,0,0,32,9715.52,0
46.9,2,0,0,0,32,10240.6,0
46.9,3,0,0,0,32,10651,0
47.4,1,0,0,0,32,9835.28,0
47.4,2,0,0,0,32,10206.6,0
47.4,3,0,0,0,32,10489.4,0
47.9,1,0,0,0,32,9749.84,0
47.9,2,0,0,0,32,10466.6,0
47.9,3,0,0,0,32,10478.6,0
48.4,1,0,0,0,32,9742.24,0
48.4,2,0,0,0,32,10020.2,0
48.4,3,0,0,0,32,10122.5,0
48.9,1,0,0,0,32,9683.12,0
48.9,2,0,0,0,32,10306,0
48.9,3,0,0,0,32,10102.7,0
49.4,1,0,0,0,32,9604.16,0
49.4,2,0,0,0,32,10514.2,0
49.4,3,0,0,0,32,10006.8,0
49.9,1,0,0,0,32,9660.8,0
49.9,2,0,0,0,32,9817.92,0
49.9,3,0,0,0,32,10166,0
50.4,1,0,0,0,32,9464.96,0
50.4,2,0,0,0,32,9820,0
50.4,3,0,0,0,32,10016.3,0
50.9,1,0,0,0,32,9363.92,0
50.9,2,0,0,0,32,10027,0
50.9,3,0,0,0,32,9981.36,0
51.4,1,0,0,0,32,9397.92,0
51.4,2,0,0,0,32,10089.7,0
51.4,3,0,0,0,32,10159,0
51.9,1,0,0,0,32,9174.8,0
51.9,2,0,0,0,32,9810.4,0
51.9,3,0,0,0,32,10092.2,0
52.4,1,0,0,0,32,9057.52,0
52.4,2,0,0,0,32,9835.36,0
52.4,3,0,0,0,32,10024.8,0
52.9,1,0,0,0,32,8999.92,0
52.9,2,0,0,0,32,9812.56,0
52.9,3,0,0,0,32,11004.9,0
53.4,1,0,0,0,32,9030.08,0
53.4,2,0,0,0,32,9729.6,0
53.4,3,0,0,0,32,11014.7,0
53.9,1,0,0,0,32,9211.2,0
53.9,2,0,0,0,32,10483.4,0
53.9,3,0,0,0,32,10189.2,0
54.4,1,0,0,0,32,9345.76,0
54.4,2,0,0,0,32,10721.4,0
54.4,3,0,0,0,32,10061,0
54.9,1,0,0,0,32,9245.36,0
54.9,2,0,0,0,32,10475.8,0
54.9,3,0,0,0,32,10228.2,0
55.4,1,0,0,0,32,9268.32,0
55.4,2,0,0,0,32,10468.5,0
55.4,3,0,0,0,32,10235.1,0
55.9,1,0,0,0,32,9446.32,0
55.9,2,0,0,0,32,10524.3,0
55.9,3,0,0,0,32,10179.1,0
56.4,1,0,0,0,32,9473.6,0
56.4,2,0,0,0,32,10477.4,0
56.4,3,0,0,0,32,10253.4,0
56.9,1,0,0,0,32,9433.76,0
56.9,2,0,0,0,32,10491.1,0
56.9,3,0,0,0,32,10110.9,0
57.4,1,0,0,0,32,9471.28,0
57.4,2,0,0,0,32,10349.8,0
57.4,3,0,0,0,32,10315.7,0
57.9,1,0,0,0,32,9459.2,0
57.9,2,0,0,0,32,10419,0
57.9,3,0,0,0,32,10284.3,0
