time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
29.9,3,7,0,8978,3072.48,0,32,0.64
30.4,1,14,0,8949.52,3783.52,0,32,0.64
30.4,2,9,0,6713.52,3257.2,0,32,0.64
30.4,3,7,0,9336.56,3121.44,0,32,0.64
30.9,1,14,0,8760,3748.88,0,32,0.64
30.9,2,9,0,6622.56,3366.16,0,32,0.64
30.9,3,7,0,9285.2,3115.76,0,32,0.64
31.4,1,14,0,9296.24,3941.28,0,32,0.64
31.4,2,9,0,6668,3389.6,0,32,0.64
31.4,3,7,0,9259.76,2821.04,0,32,0.64
31.9,1,14,0,9236.08,5907.76,0,32,0.64
31.9,2,7,6,8155.68,2571.6,4.88889,32,0.64
31.9,3,9,0,7969.2,3230.48,0,32,0.64
32.4,1,14,0,9423.68,5886.24,0,32,0.64
32.4,2,7,6,8127.36,2571.68,4.88889,32,0.64
32.4,3,9,0,8158.56,3238.88,0,32,0.64
32.9,1,14,0,9518,5887.68,0,32,0.64
32.9,2,7,6,8658.8,2553.6,4.88889,32,0.64
32.9,3,9,0,7954.48,3243.04,0,32,0.64
33.4,1,14,0,10194,5873.2,0,32,0.64
33.4,2,7,6,8613.36,2553.68,4.88889,32,0.64
33.4,3,9,0,8204.16,3238.72,0,32,0.64
33.9,1,14,0,10406.8,5762.48,0,32,0.64
33.9,2,7,6,9062.32,2571.68,4.88889,32,0.64
33.9,3,9,0,8452.72,3215.04,0,32,0.64
34.4,1,14,0,9897.12,5802.8,0,32,0.64
34.4,2,7,6,8936.96,2589.68,4.88889,32,0.64
34.4,3,9,0,8153.12,3063.6,0,32,0.64
34.9,1,14,0,10336.2,5749.68,0,32,0.64
34.9,2,7,6,9016.72,2589.68,4.88889,32,0.64
34.9,3,9,0,8244.48,2979.12,0,32,0.64
35.4,1,14,0,10315.7,5860.08,0,32,0.64
35.4,2,7,6,9062.32,2571.6,4.88889,32,0.64
35.4,3,9,0,8266.16,2972.72,0,32,0.64
35.9,1,14,0,10387.6,5881.12,0,32,0.64
35.9,2,7,6,9054.48,2571.68,4.88889,32,0.64
35.9,3,9,0,8237.84,2976.88,0,32,0.64
36.4,1,14,0,10402.5,5848.24,0,32,0.64
36.4,2,7,6,9037.12,2553.6,5.11111,32,0.64
36.4,3,9,0,8452.72,2974.56,0,32,0.64
36.9,1,14,0,10387.8,5986.96,0,32,0.64
36.9,2,7,6,9102.4,2553.68,5.11111,32,0.64
36.9,3,9,0,8572.88,2970.72,0,32,0.64
37.4,1,14,0,10431.2,5905.36,0,32,0.64
37.4,2,7,6,9235.12,2774.64,5.11111,32,0.64
37.4,3,9,0,8420,2973.52,0,32,0.64
37.9,1,14,0,10182.9,5876.48,0,32,0.64
37.9,2,7,6,9613.2,2747.68,5.11111,32,0.64
37.9,3,9,0,8411.84,2974.8,0,32,0.64
38.4,1,14,0,10290.4,5892.96,0,32,0.64
38.4,2,7,6,9630.64,2747.68,5.11111,32,0.64
38.4,3,9,0,8678,2972.72,0,32,0.64
38.9,1,14,0,9867.52,5847.76,0,32,0.64
38.9,2,7,6,9583.28,2747.68,5.11111,32,0.64
38.9,3,9,0,8803.04,2975.68,0,32,0.64
39.4,1,14,0,9849.84,5804.96,0,32,0.64
