time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
27.9,2,13,0,8561.28,5434.72,0,34,0.64
27.9,3,5,3,11607.9,3791.28,3.6,34,0.64
28.4,1,12,0,11622.1,6097.68,0,35,0.64
28.4,2,13,0,8668.96,5388.8,0,34,0.64
28.4,3,5,3,11660.9,3791.44,3.6,34,0.64
28.9,1,12,0,11622.1,6069.92,0,35,0.64
28.9,2,13,0,8561.28,5404,0,34,0.64
28.9,3,5,3,11567.5,3791.44,3.8,34,0.64
29.4,1,12,0,11558.8,6032.64,0,35,0.64
29.4,2,13,0,8665.04,5289.76,0,34,0.64
29.4,3,5,3,11793.6,3791.44,3.8,34,0.64
29.9,1,12,0,11513.4,6227.2,0,35,0.64
29.9,2,13,0,8803.2,5186.16,0,34,0.64
29.9,3,5,3,11591.1,3791.52,3.6,34,0.64
30.4,1,12,0,11452.8,6267.04,0,35,0.64
30.4,2,13,0,8747.04,5331.76,0,34,0.64
30.4,3,5,3,11659.2,3791.52,3.6,34,0.64
30.9,1,12,0,11480.8,6378.64,0,35,0.64
30.9,2,13,0,8728.4,5286.72,0,34,0.64
30.9,3,5,3,11762.7,3791.52,3.6,34,0.64
31.4,1,12,0,11772.4,6396.08,0,35,0.64
31.4,2,13,0,8976.4,5308.8,0,34,0.64
31.4,3,5,3,11572.2,3455.52,3.8,34,0.64
31.9,1,12,0,11805,6530.08,0,35,0.64
31.9,2,13,0,8897.12,5261.12,0,34,0.64
31.9,3,5,3,11611.5,3455.36,3.8,34,0.64
32.4,1,12,0,11641,6470.72,0,35,0.64
32.4,2,13,0,8944.32,5248.64,0,34,0.64
32.4,3,5,3,11659.1,3455.52,3.8,34,0.64
32.9,1,12,0,11520.6,6734.48,0,35,0.64
32.9,2,13,0,9206.56,5423.2,0,34,0.64
32.9,3,5,3,11572.2,3455.52,3.8,34,0.64
33.4,1,12,0,11202.3,6774.32,0,35,0.64
33.4,2,13,0,8879.68,5416.88,0,34,0.64
33.4,3,5,3,11735,3455.52,3.8,34,0.64
33.9,1,12,0,11200.5,6844.08,0,35,0.64
33.9,2,13,0,8944.48,5378.08,0,34,0.64
33.9,3,5,3,11826.1,3455.52,3.8,34,0.64
34.4,1,12,0,11345.4,6823.68,0,35,0.64
34.4,2,13,0,8872,5238.8,0,34,0.64
34.4,3,5,3,11639.4,3455.52,3.8,34,0.64
34.9,1,12,0,11537.2,6898.08,0,35,0.64
34.9,2,13,0,8897.04,5117.68,0,34,0.64
34.9,3,5,3,11836.3,3455.52,3.8,34,0.64
35.4,1,12,0,11564.1,6868.56,0,35,0.64
35.4,2,13,0,9165.28,5225.28,0,34,0.64
35.4,3,5,3,11792.9,3448.56,3.8,34,0.64
35.9,1,12,0,11351.7,6898.24,0,35,0.64
35.9,2,13,0,9368.08,5195.04,0,34,0.64
35.9,3,5,3,11832.7,3448.4,3.8,34,0.64
36.4,1,12,0,11365.3,6938.08,0,35,0.64
36.4,2,13,0,9186.16,5194.56,0,34,0.64
36.4,3,5,3,11910.2,3455.52,3.8,34,0.64
36.9,1,12,0,11348.2,7199.84,0,35,0.64
36.9,2,13,0,9973.36,5161.6,0,34,0.64
36.9,3,5,3,11464.8,3455.52,3.8,34,0.64
37.4,1,12,0,11359.8,7289.76,0,35,0.64
37.4,2,13,0,10457.2,5290.08,0,34,0.64
37.4,3,5,3,11387.5,3448.56,3.8,34,0.64
37.9,1,12,0,11386.6,7150.32,0,35,0.64
37.9,2,13,0,10483.7,5192.48,0,34,0.64
37.9,3,5,3,11471,3455.52,3.8,34,0.64
38.4,1,12,0,11261.4,7163.68,0,35,0.64
38.4,2,13,0,11168,5726.16,0,34,0.64
38.4,3,5,3,11344.2,3448.56,3.8,34,0.64
38.9,1,12,0,10842.1,7170.32,0,35,0.64
38.9,2,13,0,11168,5523.04,0,34,0.64
38.9,3,5,3,11648.4,3455.52,3.8,34,0.64
39.4,1,12,0,10944.6,7050.64,0,35,0.64
39.4,2,13,0,11150.6,5554,0,34,0.64
39.4,3,5,3,11518.1,3455.52,3.8,34,0.64
39.9,1,12,0,10969.4,7060.72,0,35,0.64
39.9,2,13,0,10731.8,5495.36,0,34,0.64
39.9,3,5,3,11262.2,3368.32,3.8,34,0.64
40.4,1,12,0,10861.8,7077.28,0,35,0.64
40.4,2,13,0,10852.5,5383.68,0,34,0.64
40.4,3,5,3,11032.2,3183.52,3.8,34,0.64
40.9,1,12,0,10586.2,7066.96,0,35,0.64
40.9,2,13,0,10678,5531.84,0,34,0.64
40.9,3,5,3,11164.3,3179.28,3.8,34,0.64
41.4,1,12,0,10512.9,6850.88,0,35,0.64
41.4,2,13,0,10651.1,5573.2,0,34,0.64
41.4,3,5,3,11175.4,3175.04,3.8,34,0.64
41.9,1,12,0,10530.3,6840.88,0,35,0.64
41.9,2,13,0,10550.5,5410.88,0,34,0.64
41.9,3,5,3,11255.8,3183.52,3.8,34,0.64
42.4,1,12,0,10530.2,5435.12,0,35,0.64
42.4,2,12,0,11724.6,6798.16,0,34,0.64
42.4,3,5,3,11190.8,3183.52,4,34,0.64
42.9,1,12,0,10502,5430.24,0,35,0.64
42.9,2,12,0,11702.6,4739.04,0,34,0.64
42.9,3,6,3,11023.5,4055.28,4,34,0.64
43.4,1,12,0,10627.2,5635.52,0,35,0.64
43.4,2,12,0,11702.5,4718.56,0,34,0.64
43.4,3,6,3,11082.6,4100.4,3.8,34,0.64
43.9,1,12,0,10526.7,5619.04,0,35,0.64
43.9,2,12,0,11702.6,5025.28,0,34,0.64
43.9,3,6,3,10928.4,4116.4,4,34,0.64
44.4,1,12,0,10526.7,5652.16,0,35,0.64
44.4,2,12,0,11955.9,4791.12,0,34,0.64
44.4,3,6,3,11122.4,4113.04,4,34,0.64
44.9,1,12,0,10526.7,5688.88,0,35,0.64
44.9,2,12,0,12108.6,4988,0,34,0.64
44.9,3,6,3,11038.5,3965.44,4,34,0.64
45.4,1,12,0,10526.7,5665.36,0,35,0.64
45.4,2,12,0,11899.1,4808.88,0,34,0.64
45.4,3,6,3,11037,3892.48,4,34,0.64
45.9,1,12,0,10578.4,6090.4,0,35,0.64
45.9,2,11,0,12417,5452.56,0,34,0.64
45.9,3,7,3,10112.2,6398.08,3.6,33,0.64
46.4,1,12,0,10648.8,6392.56,0,35,0.64
46.4,2,11,0,12416.7,5565.36,0,34,0.64
46.4,3,7,3,10181,5598.16,3.6,33,0.64
46.9,1,12,0,10614.6,6392.8,0,35,0.64
46.9,2,11,0,12237.1,5425.6,0,34,0.64
46.9,3,7,3,10148.6,5321.12,3.6,33,0.64
47.4,1,12,0,10229.3,7712.56,0,35,0.64
47.4,2,10,0,12570.9,4505.52,0,35,0.64
47.4,3,7,3,11060.2,5422,3.4,33,0.64
47.9,1,13,0,9729.92,5130.08,0,35,0.64
47.9,2,10,0,12995.1,5028.88,0,35,0.64
47.9,3,7,3,10711.4,5281.92,3.4,33,0.64
