time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
28,1276,0.951336,0.599491,1.17232,0,0.118634
28.1,1277,0.958952,0.633563,1.16807,0,0.118634
28.2,1278,0.9422,0.592243,1.16599,0,0.118634
28.3,1279,0.954392,0.622795,1.1681,0,0.118634
28.4,1280,0.962208,0.633563,1.16609,0,0.118634
28.5,1281,0.95132,0.618235,1.14793,0,0.118634
28.6,1282,0.952512,0.613059,1.17143,0,0.118634
28.7,1283,0.951336,0.612731,1.16978,0,0.118634
28.8,1284,0.94808,0.622795,1.16426,0,0.118634
28.9,1285,0.962208,0.622795,1.15675,0,0.118634
29,1286,0.957632,0.608515,1.15673,0,0.118634
29.1,1287,0.94984,0.613907,1.16868,0,0.118634
29.2,1288,0.95132,0.615427,1.16277,0,0.118634
29.3,1289,0.950784,0.630659,1.16104,0,0.118634
29.4,1290,0.95588,0.633171,1.17936,0,0.118634
29.5,1291,0.94528,0.633899,1.15642,0,0.118634
29.6,1292,0.95132,0.680947,1.16375,0,0.118634
29.7,1293,0.96852,0.656891,1.17395,0,0.118634
29.8,1294,0.948072,0.645275,1.15945,0,0.118634
29.9,1295,0.951336,0.646987,1.15911,0,0.118634
30,1296,0.952512,0.653571,1.12974,0,0.118634
30.1,1297,0.95132,0.644755,1.15841,0,0.118634
30.2,1298,0.958968,0.673235,1.16036,0,0.118634
30.3,1299,0.95132,0.649187,1.17348,0,0.118634
30.4,1300,0.94528,0.641371,1.16592,0,0.118634
30.5,1301,0.962192,0.640523,1.17304,0,0.118634
30.6,1302,0.951328,0.623939,1.17349,0,0.118634
30.7,1303,0.950768,0.620763,1.17028,0,0.118634
30.8,1304,0.95308,0.623339,1.17027,0,0.118634
30.9,1305,0.94808,0.639507,1.17627,0,0.118634
31,1306,0.962208,0.622507,1.15722,0,0.118634
31.1,1307,0.980312,0.621595,1.17895,0,0.118634
31.2,1308,0.980496,0.620763,1.18262,0,0.118634
31.3,1309,0.985296,0.668747,1.16393,0,0.118634
31.4,1310,0.97724,0.664307,1.15722,0,0.118634
31.5,1311,0.991368,0.623147,1.18262,0,0.118634
31.6,1312,0.970376,0.672163,1.16394,0,0.118634
31.7,1313,0.981304,0.685443,1.17028,0,0.118634
31.8,1314,0.981248,0.668387,1.17826,0,0.118634
31.9,1315,0.980496,0.656379,1.16115,0,0.118634
