time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
47.5,2,0.726226,-0.283753,-3.5,30.865,8543.25,0.125759
47.5,3,0.539801,0.522648,-2.5,34.0906,10400.4,0.125733
50,1,0.172658,-0.678212,-1,29.2872,8974.98,0.126506
50,2,0.426254,0.867064,-2,35.4683,10641.4,0.125572
50,3,-0.798655,0.708169,4,34.8327,8844.78,0.125545
52.5,1,-0.28077,-0.342797,1.5,30.6288,12162,0.126318
52.5,2,0.627029,0.499721,-3,33.9989,8655.38,0.125385
52.5,3,0.246871,0.876958,-1,35.5078,8717.36,0.125358
55,1,-0.873084,0.810598,4.5,35.2424,9534.4,0.12613
55,2,-0.257931,0.287807,1.5,33.1512,9223.6,0.125199
55,3,0.0498891,0.850735,-0,35.4029,11942.3,0.125171
57.5,1,-0.490037,-0.385603,2.5,30.4576,11193.8,0.125942
57.5,2,0.115536,-0.339804,-0.5,30.6408,10283.6,0.125013
57.5,3,-0.434619,-0.845868,2,28.6165,9783.6,0.124984
1.5,1,0.931497,-0.308211,-4.5,30.7672,9218.34,0.125754
1.5,2,-0.659843,0.84609,3.5,35.3844,11530.6,0.124827
1.5,3,0.532881,-0.823047,-2.5,28.7078,11976.2,0.124796
4,1,-0.980042,-0.720281,5,29.1189,11384.9,0.125566
4,2,0.114307,-0.706528,-0.5,29.1739,9227.12,0.12464
4,3,-0.490532,-0.0711064,2.5,31.7156,11545.8,0.124609
6.5,1,0.176978,0.685166,-1,34.7407,9032.4,0.125377
6.5,2,0.877946,0.99532,-4.5,35.9813,11957.5,0.124453
6.5,3,-0.00271285,0.889741,-0,35.559,10011.4,0.124422
9,1,-0.895719,0.051801,4.5,32.2072,7817.07,0.125189
9,2,0.922068,0.010634,-4.5,32.0425,10792.5,0.124267
9,3,0.599593,0.538436,-3,34.1537,10794.8,0.124236
11.5,1,-0.818875,0.401723,4,33.6069,9763.47,0.125001
11.5,2,-0.668932,-0.778426,3.5,28.8863,8746.7,0.124081
11.5,3,-0.472556,0.768485,2.5,35.0739,8717.01,0.12405
14,1,-0.121837,-0.373483,0.5,30.5061,8579.65,0.124815
14,2,0.459941,-0.77329,-2.5,28.9068,12702.9,0.123894
14,3,0.666796,-0.976603,-3.5,28.0936,10274.1,0.123865
16.5,1,0.581716,-0.617278,-3,29.5309,11459,0.12463
16.5,2,0.230746,-0.402863,-1,30.3885,8925.63,0.123708
16.5,3,0.657138,0.666591,-3.5,34.6664,10034.9,0.12368
19,1,0.219474,0.136621,-1,32.5465,9460.51,0.124445
19,2,0.188593,-0.761465,-1,28.9541,11598.6,0.123523
19,3,0.437365,0.434603,-2,33.7384,8036.72,0.123495
21.5,1,-0.308212,-0.878115,1.5,28.4875,8813.42,0.12426
21.5,2,0.979128,0.582738,-5,34.331,8573.58,0.123339
21.5,3,0.327087,0.0200676,-1.5,32.0803,10482.2,0.123312
24,1,0.481685,-0.226213,-2.5,31.0951,9673.68,0.124073
24,2,-0.33977,0.342055,1.5,33.3682,9518.51,0.123157
24,3,0.898514,0.863651,-4.5,35.4546,7810.99,0.123128
26.5,1,0.282405,0.326456,-1.5,33.3058,8746.54,0.123887
26.5,2,-0.124089,-0.574779,0.5,29.7009,9673.47,0.122975
26.5,3,-0.148272,0.77644,0.5,35.1058,7030.91,0.122946
29,1,0.961681,0.769077,-5,35.0763,7601.33,0.123701
29,2,-0.435922,0.0840994,2,32.3364,9016.02,0.122792
29,3,-0.593177,0.325697,3,33.3028,8602.8,0.122763
31.5,1,0.722245,-0.509655,-3.5,29.9614,7193.31,0.123518
