time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
33,1,6,7,4885.84,1167.89,2.625,29,0.64
33,2,10,3,4756.34,3569.57,2.25,32,0.64
33,3,14,5,7042.16,2839.58,5.15385,35,0.64
35.5,1,9,1,7155.41,2124.83,5.8,35,0.64
35.5,2,12,1,6114.14,5646.42,5,35,0.6272
35.5,3,9,2,5409.36,1227.09,6.66667,29,0.64
38,1,8,3,6768.54,3454.46,4.33333,35,0.64
38,2,11,9,4421.33,3354.43,4,29,0.64
38,3,11,7,6777.39,1596.85,5.8,32,0.64
40.5,1,8,5,7873.97,4116.3,6.83333,35,0.64
40.5,2,11,11,2960.9,4300.29,2.54545,33,0.64
40.5,3,11,0,7459.33,1169.3,7.66667,34,0.64
43,1,10,1,4934.1,3980.94,4.5,35,0.64
43,2,11,9,7273.58,3376.35,7,33,0.6144
43,3,9,0,6543.25,1757.02,5,35,0.6336
45.5,1,13,11,4904.88,2083.63,3.33333,30,0.64
45.5,2,11,3,5633.15,6052.42,4.6,34,0.64
45.5,3,6,4,7725.18,2380.98,4.3,33,0.64
48,1,8,4,7353.81,3446.69,5.88889,34,0.64
48,2,8,2,7011.92,4948.08,5.7,35,0.64
48,3,14,7,4919.49,2459.49,2.72727,32,0.64
50.5,1,12,8,7796.98,6017.12,4.0625,35,0.64
50.5,2,10,5,3287.39,4765.79,4.2,28,0.64
50.5,3,8,2,8373.04,1339.81,8,29,0.64
53,1,12,5,7329.01,4700.05,6.07692,35,0.64
53,2,8,2,4857.5,3638.37,6,29,0.64
53,3,10,3,6555.06,3402.72,2.5,35,0.64
55.5,1,11,6,5352.53,3145.36,4,34,0.64
55.5,2,4,4,5387.06,4428.56,4.5,29,0.64
55.5,3,15,8,7350.16,5047.18,4.1875,35,0.64
58,1,8,5,4406.38,3447.41,3.5,32,0.64
58,2,11,2,7896.32,3578.08,6.55556,34,0.64
58,3,11,3,6735.84,2254.48,4.18182,35,0.64
2,1,10,2,7698.99,4929.54,6.16667,34,0.64
2,2,6,4,6612.14,4317.57,5.5,35,0.64
2,3,14,4,5933.65,4129.82,3.22222,33,0.64
4.5,1,14,0,6658.94,4941.73,5,35,0.64
4.5,2,6,5,4485.39,3278.02,4,31,0.64
4.5,3,10,6,7921.84,4239.55,6.81818,32,0.64
7,1,13,5,6670.16,5905.5,4.93333,35,0.6016
7,2,4,0,5048.91,2880.51,6.5,29,0.6272
7,3,13,5,7421.38,3443.04,5.33333,34,0.6144
9.5,1,6,11,4392.9,3545.78,1.92308,32,0.64
9.5,2,11,3,5235.33,4062.9,2.83333,34,0.64
9.5,3,13,1,8310.5,2248.69,7.625,35,0.64
12,1,15,3,6643.81,3178.32,5.72727,34,0.64
12,2,4,4,5779.63,3039.97,5.33333,29,0.64
12,3,11,2,5985.46,2978.19,5.85714,32,0.64
14.5,1,13,2,5330.45,3289.14,4.14286,35,0.64
14.5,2,9,7,4642.82,5490.45,1.83333,34,0.64
14.5,3,8,7,8663.07,3595.3,6,32,0.64
17,1,10,3,6353.87,3678.59,5.36364,35,0.64
17,2,8,0,4570.74,4556.06,3.14286,35,0.64
17,3,12,3,7718.99,2198.96,6.36364,35,0.64
19.5,1,14,8,4751.74,3102.98,3.44444,31,0.64
19.5,2,7,4,7081.57,5340.02,5.27273,35,0.64
19.5,3,9,5,6324.98,2531.7,5.28571,31,0.64
22,1,11,3,6571.04,4370.34,5,35,0.64
22,2,8,2,6906.05,4093.28,7,32,0.64
22,3,11,0,4779.1,2660.69,4,35,0.64
24.5,1,8,4,5117.95,2270.78,4.5,32,0.64
24.5,2,8,6,7960.77,3555.55,6.125,32,0.6336
24.5,3,14,3,5768.83,2490.1,3.2,35,0.64
27,1,8,4,6207.55,2330.82,5.5,33,0.64
27,2,6,4,5036,2814.1,1.63636,35,0.64
27,3,16,7,5925.39,2220.21,4.57143,35,0.64
29.5,1,10,2,4885.15,3373.66,2.75,34,0.64
29.5,2,10,1,7201.25,2823.86,5.4,35,0.64
29.5,3,10,7,6570.22,1777.89,7,29,0.64
32,1,10,4,6687.46,2017.2,5.58333,35,0.64
32,2,12,9,4437.7,3484.05,4.09091,33,0.64
32,3,8,0,7020.56,1660.11,6.25,35,0.64
34.5,1,7,1,6604.35,2688.1,5.625,35,0.64
34.5,2,10,11,4485.06,4822.45,4.81818,31,0.64
34.5,3,13,0,7370.16,2891.34,6.4,34,0.64
37,1,18,7,5049.55,3544.13,3.23077,35,0.64
37,2,9,2,3119.39,4364.27,2.5,34,0.6272
37,3,3,2,9368.42,2169.89,7.66667,35,0.6272
39.5,1,12,9,5380.37,3708.32,3.13333,34,0.64
39.5,2,9,9,3453.97,4220.83,3.66667,31,0.64
39.5,3,9,6,7671.17,2047.58,3.45455,34,0.64
42,1,10,7,6115.92,2390.67,4.81818,33,0.64
