time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
16.5,1670,3,0.0246253,0.0246253,0.61891,0.589938,0.028972,34.4756,34.3598,9,9,0,0.657531,0.632102,0.0254288,0,0,0,0
17,1671,1,0.015395,0.015395,0.717277,0.715622,0.00165582,34.8691,34.8625,11,11,0,0.540112,0.541626,0.0015136,0,1,1,1
17,1671,2,0.00757262,0.00757262,0.768946,0.747745,0.0212005,35.0758,34.991,10,10,0,0.652283,0.641712,0.0105712,0,1,0,0
17,1671,3,0.00121117,0.00121117,0.603812,0.61891,0.0150982,34.4152,34.4756,9,9,0,0.632102,0.629272,0.0028304,0,1,1,1
17.5,1672,1,0.0166069,0.0166069,0.716922,0.717277,0.00035578,34.8677,34.8691,11,11,0,0.541626,0.546978,0.005352,0,1,1,1
17.5,1672,2,0.0175171,0.0175171,0.739433,0.768946,0.0295124,34.9577,35.0758,10,10,0,0.641712,0.639083,0.0026288,0,1,0,0
17.5,1672,3,0.00010848,0.00010848,0.626724,0.603812,0.0229121,34.5069,34.4152,9,9,0,0.629272,0.665627,0.0363552,0,1,0,0
18,1673,1,0.00559956,0.00559956,0.717891,0.716922,0.000968993,34.8716,34.8677,11,12,1,0.546978,0.557059,0.0100816,0,1,1,0
18,1673,2,0.0161654,0.0161654,0.764538,0.739433,0.0251044,35.0582,34.9577,10,8,-2,0.639083,0.636411,0.002672,0,1,0,0
18,1673,3,0.0739583,0.0739583,0.581597,0.626724,0.045127,34.3264,34.5069,9,10,1,0.665627,0.63777,0.0278576,0,0,0,0
18.5,1674,1,0.000738498,0.000738498,0.711381,0.717891,0.00650918,34.8455,34.8716,12,12,0,0.557059,0.545456,0.0116032,0,1,1,0
18.5,1674,2,0.0194372,0.0194372,0.754536,0.764538,0.0100013,35.0181,35.0582,8,8,0,0.636411,0.651418,0.0150064,0,1,1,0
18.5,1674,3,0.00384108,0.00384108,0.629067,0.581597,0.0474702,34.5163,34.3264,10,10,0,0.63777,0.633926,0.0038432,0,1,0,0
19,1675,1,0.000284372,0.000284372,0.705767,0.711381,0.00561422,34.8231,34.8455,12,12,0,0.545456,0.514474,0.0309824,0,1,1,0
19,1675,2,0.00977507,0.00977507,0.756593,0.754536,0.00205684,35.0264,35.0181,8,8,0,0.651418,0.665942,0.0145248,0,1,1,0
19,1675,3,0.000816874,0.000816874,0.630699,0.629067,0.0016318,34.5228,34.5163,10,10,0,0.633926,0.644296,0.0103696,0,1,1,0
19.5,1676,1,5.08316e-05,5.08316e-05,0.705841,0.705767,7.36713e-05,34.8234,34.8231,12,12,0,0.514474,0.514194,0.00028,0,1,1,1
19.5,1676,2,0.00144786,0.00144786,0.752002,0.756593,0.00459093,35.008,35.0264,8,9,1,0.665942,0.659216,0.0067264,0,1,1,1
19.5,1676,3,0.0576488,0.0576488,0.604773,0.630699,0.0259263,34.4191,34.5228,10,9,-1,0.644296,0.657211,0.0129152,0,0,0,0
20,1677,1,0.000263589,0.000263589,0.706328,0.705841,0.000486732,34.8253,34.8234,12,12,0,0.514194,0.512659,0.0015344,0,1,1,1
20,1677,2,0.00437421,0.00437421,0.755322,0.752002,0.00331998,35.0213,35.008,9,9,0,0.659216,0.634203,0.0250128,0,1,1,0
