time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
49.5,2,4,3,3501.9,4562.64,3,32,0.64
49.5,3,12,7,6898.46,1961.23,4.9,31,0.64
52,1,14,8,5378.91,5332.24,2.66667,34,0.64
52,2,9,14,4366.74,3753.87,3.4,28,0.64
52,3,7,8,8492.72,2720.43,4.92308,32,0.64
54.5,1,13,13,4823.81,3649.02,4.76923,28,0.64
54.5,2,11,4,7201.36,6127.82,5.36364,34,0.64
54.5,3,6,2,7837.18,2962.53,5.14286,32,0.64
57,1,13,1,6580.82,3949.89,5.85714,35,0.64
57,2,11,1,6535.2,4729.98,5.88889,35,0.64
57,3,6,5,5481.09,2635.39,4.125,29,0.64
0.5,1,10,8,6270.08,3227.04,5.3,35,0.64
0.5,2,11,8,5662.72,5989.68,4.8,35,0.608
0.5,3,9,4,8871.12,2615.52,6.33333,35,0.64
1,1,11,6,5491.36,3933.92,4.81818,33,0.64
1,2,10,6,6559.04,4056.16,5.6,34,0.64
1,3,9,4,7865.44,3035.6,5.88889,33,0.64
1.5,1,10,3,7074.64,2984.8,5.4,34,0.64
1.5,2,11,6,5965.12,3819.6,4.90909,34,0.64
1.5,3,9,4,7178.48,2904,5.55556,33,0.64
2,1,10,6,5872.96,3868.32,4.63636,33,0.64
2,2,11,6,5886,3325.36,5.5,34,0.64
2,3,9,4,7796.8,3035.68,5.88889,33,0.64
2.5,1,10,5,5971.6,4390.56,5.1,33,0.64
2.5,2,11,7,6155.92,3215.52,5.18182,34,0.64
2.5,3,9,4,7621.6,3048.08,5.88889,33,0.64
3,1,10,5,5986.56,4403.04,5.2,33,0.64
3,2,11,7,6567.52,3215.44,5.18182,34,0.64
3,3,9,4,7594.56,2907.44,5.88889,33,0.64
3.5,1,10,5,6003.84,4294.32,5,33,0.64
3.5,2,11,7,6651.52,3245.28,5.18182,34,0.64
3.5,3,9,4,7706.88,2907.68,5.77778,33,0.64
4,1,10,4,5971.84,4201.92,5,33,0.64
4,2,11,6,6615.12,3199.92,5.18182,34,0.64
4,3,9,4,7688.16,2897.44,5.66667,33,0.64
4.5,1,10,6,5971.52,4126.64,4.9,33,0.64
4.5,2,11,7,6654.96,3119.92,5.18182,34,0.64
4.5,3,9,4,7661.12,2897.6,5.66667,33,0.64
5,1,10,4,5946.72,4049.2,4.9,33,0.64
5,2,11,7,6684.48,3084.4,5.09091,34,0.64
5,3,9,4,7753.76,2856.64,5.66667,33,0.64
5.5,1,10,7,5971.84,4176.96,4.9,33,0.64
5.5,2,11,7,6711.36,3135.28,5.09091,34,0.64
5.5,3,9,4,7621.2,2917.52,5.77778,33,0.64
6,1,10,4,5986.56,4287.6,4.9,33,0.64
6,2,11,7,6836.72,3022.64,5.09091,34,0.64
6,3,9,4,7681.6,2630.32,5.77778,33,0.64
6.5,1,10,7,6056.16,4025.6,4.9,33,0.64
6.5,2,11,7,6711.28,3127.6,5.09091,34,0.64
6.5,3,9,4,7661.12,2523.68,5.77778,33,0.64
7,1,10,6,6121.04,3988.32,4.9,33,0.64
7,2,11,7,6574.8,3127.68,5.09091,34,0.64
7,3,9,4,7415.12,2523.68,5.66667,33,0.64
7.5,1,10,2,6482.56,3950.32,5.4,34,0.64
7.5,2,11,6,6059.28,3119.92,4.90909,34,0.64
7.5,3,9,3,6726.56,2511.68,5.44444,33,0.64
8,1,10,4,6135.84,2984.72,4.9,33,0.64
8,2,12,8,6311.28,3934.48,4.91667,34,0.64
8,3,8,3,7994,2796.88,6,33,0.64
8.5,1,10,7,6447.52,2859.28,5.4,34,0.64
8.5,2,12,8,5910,4266.8,4.75,34,0.64
8.5,3,8,3,7715.12,3003.52,5.75,33,0.64
9,1,12,2,6222.72,3158.4,5.5,34,0.64
9,2,9,8,6348.4,3807.28,3.58333,33,0.64
9,3,9,3,6952.16,2327.84,5.875,33,0.64
9.5,1,12,3,6199.6,4145.92,5.5,34,0.64
9.5,2,9,6,5903.84,3416.96,4,33,0.64
9.5,3,9,5,7378.32,3326.24,5,33,0.64
10,1,10,4,6347.52,3977.84,4.9,33,0.64
10,2,10,5,6933.6,2899.68,5.4,34,0.64
10,3,10,4,6335.68,3472.56,5.3,33,0.64
10.5,1,10,7,6559.36,4030.08,5.2,34,0.64
10.5,2,12,8,5693.52,6456.56,4.66667,34,0.64
10.5,3,8,2,7029.44,3653.04,5.75,33,0.64
11,1,10,6,5945.12,4099.6,5,33,0.64
11,2,12,8,6567.36,6360.88,5,34,0.64
11,3,8,2,7475.6,3601.6,5.75,33,0.64
11.5,1,11,6,5918.56,3428.24,5,33,0.64
11.5,2,9,5,7058.56,4391.52,5.55556,34,0.64
11.5,3,10,3,6910.96,3078.32,5.44444,33,0.64
12,1,10,6,5807.2,5433.36,5,33,0.64
12,2,12,7,6579.04,5825.36,5.09091,34,0.64
12,3,8,2,6837.12,3064.72,5.75,33,0.64
12.5,1,11,5,6153.68,3548.64,5.2,34,0.608
12.5,2,10,5,5359.28,3496.72,5,34,0.64
12.5,3,9,2,6142.64,3268.24,5.375,33,0.64
13,1,11,5,6156.48,3360,5.2,34,0.64
13,2,10,5,5606.24,4106.88,5.11111,34,0.64
13,3,9,3,6058.24,3413.36,5.11111,33,0.64
13.5,1,10,8,6384.88,4592.8,5,33,0.64
13.5,2,10,6,5613.92,2512,4.6,33,0.64
13.5,3,10,4,7093.52,3382.16,5.3,33,0.64
14,1,11,7,6047.36,3637.28,5.18182,34,0.64
14,2,10,4,5680.4,3193.04,5.375,34,0.64
14,3,9,5,6512.48,3572.88,4.18182,33,0.64
14.5,1,11,8,6063.92,4171.36,4.75,34,0.64
14.5,2,10,4,5738.24,4283.12,5.375,34,0.64
14.5,3,9,4,6474.72,3201.6,4.2,33,0.64
15,1,11,7,6085.44,4325.04,5.18182,34,0.64
15,2,10,6,6457.36,5281.52,4.9,34,0.64
15,3,9,3,6612.8,2818.56,5,33,0.64
15.5,1,11,7,5703.68,4390.72,4.72727,33,0.64
15.5,2,10,6,6423.52,4765.84,5.3,34,0.64
15.5,3,9,3,6906.24,3079.2,5.22222,33,0.64
16,1,12,8,5931.2,4455.92,5,34,0.64
16,2,10,4,6464.88,5565.04,4.9,34,0.64
16,3,8,2,7098.24,3844.96,5.25,33,0.64
16.5,1,12,7,5080.48,4741.92,4.54545,33,0.64
16.5,2,10,5,6546.8,4524.08,5.3,34,0.64
16.5,3,8,3,7310.8,3911.68,4.88889,33,0.64
17,1,12,7,5034.88,4814.48,4.54545,33,0.64
17,2,10,5,6579.04,3095.2,5.2,34,0.64
17,3,8,3,7310.8,3827.36,4.77778,33,0.64
17.5,1,11,7,6720.16,4095.12,5.18182,34,0.64
17.5,2,10,6,5678.56,3339.92,4.4,33,0.64
17.5,3,9,2,7000.24,3318,5.375,33,0.64
18,1,12,7,6510.08,4029.44,5.18182,34,0.64
18,2,10,7,5570.08,3163.84,4.4,33,0.64
18,3,8,2,6769.36,3975.36,5.25,33,0.64
18.5,1,11,7,6451.84,4214.24,5.18182,34,0.576
18.5,2,9,6,5295.68,5218.8,4.66667,33,0.64
18.5,3,10,2,6097.2,3933.2,5.375,33,0.608
19,1,11,8,5207.36,4157.36,4.72727,33,0.64
19,2,10,6,6399.04,5228.64,5.2,34,0.64
19,3,9,2,6575.2,3301.84,5.5,33,0.64
19.5,1,12,8,5048.16,4624.64,4.58333,33,0.64
19.5,2,10,4,6398.96,3930,5.2,34,0.64
19.5,3,8,2,7310.64,3843.6,5.5,33,0.64
20,1,12,7,5373.6,4157.12,4.81818,33,0.64
20,2,10,4,6320.8,3547.04,5.2,34,0.64
20,3,8,3,7121.2,4015.04,5,33,0.64
20.5,1,12,6,5546.48,3970.96,5,33,0.64
20.5,2,10,5,5746.16,4463.68,4,33,0.64
20.5,3,8,3,7309.36,2872.64,5.22222,33,0.64
21,1,11,9,6700.88,3374.72,4.91667,34,0.64
21,2,10,7,5272.96,3966.48,4.3,33,0.64
21,3,9,2,6862.4,2649.28,5.625,33,0.64
21.5,1,11,9,6636,3264.48,4.91667,34,0.64
21.5,2,9,7,5755.28,4137.6,4.1,33,0.64
21.5,3,10,2,6444.96,3355.36,5.625,33,0.64
22,1,12,9,6240.32,3838.96,5.16667,34,0.64
22,2,9,6,5686.96,4435.2,4.55556,33,0.64
22,3,9,3,6815.84,3130.8,5.22222,33,0.64
22.5,1,12,7,5122.96,4477.84,4.81818,33,0.64
22.5,2,9,7,6765.84,3583.52,5.44444,34,0.64
22.5,3,9,4,6979.12,2859.04,4.7,33,0.64
23,1,11,8,6525.76,3970.16,5,34,0.64
23,2,10,7,5748.16,3945.12,5,34,0.64
23,3,9,3,6242,2404.56,5.22222,33,0.64
23.5,1,12,8,5362.56,5489.84,4.90909,33,0.64
23.5,2,9,6,5655.2,5020.88,5,33,0.64
23.5,3,9,2,6997.04,3202.4,5.75,33,0.64
24,1,11,7,6438.24,3576.08,5.27273,34,0.64
24,2,9,7,5568.64,4195.92,4.44444,33,0.64
24,3,10,4,6477.76,2767.2,5,33,0.64
24.5,1,11,7,6525.76,3932.72,5,34,0.64
24.5,2,10,6,5970.24,4206.88,5.11111,34,0.64
24.5,3,9,3,6130.8,2666,5.22222,33,0.64
25,1,11,6,6328.72,4640.96,5.2,34,0.64
25,2,11,5,5389.92,3304.8,4.9,34,0.64
25,3,8,2,6519.04,2577.12,5.5,33,0.64
25.5,1,10,5,6858.56,5366.72,5.2,34,0.64
25.5,2,11,8,5824.96,3403.92,4.72727,34,0.64
25.5,3,9,3,6340.64,2444.32,5.22222,33,0.64
26,1,10,7,7007.84,5085.92,5.2,34,0.64
26,2,12,7,5198.72,4840.16,4.72727,34,0.64
26,3,8,4,6836.56,2585.6,4.77778,33,0.64
26.5,1,10,8,6682.24,4608.4,4.81818,34,0.64
26.5,2,11,7,4693.6,3878.16,4.4,33,0.64
26.5,3,9,5,6999.44,2654.4,5.33333,33,0.64
27,1,11,7,6227.84,4117.76,5.3,34,0.64
27,2,10,8,6070.72,4299.6,4.36364,34,0.64
27,3,9,5,6589.92,2586.56,5,33,0.64
27.5,1,10,7,6623.52,5235.2,5.3,34,0.64
27.5,2,12,8,5379.6,3664.16,4.5,34,0.64
27.5,3,8,4,7094.8,2793.76,5.25,33,0.64
28,1,10,7,6435.2,4622.24,5.3,34,0.64
28,2,12,6,5591.28,4328.56,4.5,34,0.64
28,3,8,4,7069.68,2799.68,5.375,33,0.64
28.5,1,11,5,5516.32,4177.28,4.7,33,0.64
28.5,2,11,7,6151.84,3513.68,4.5,34,0.64
28.5,3,8,4,7178.32,2764.24,5.75,33,0.64
29,1,10,7,6451.2,5334.64,5.3,34,0.64
29,2,12,6,5333.28,2750.48,4.5,34,0.64
29,3,8,4,6969.76,2871.68,5.375,33,0.64
29.5,1,10,7,5814.24,4333.84,5,33,0.64
29.5,2,12,7,5264.32,3876.72,4.36364,33,0.64
29.5,3,8,4,7664.24,2641.68,6,33,0.64
30,1,10,7,5777.12,4830.32,4.7,33,0.64
30,2,12,7,5862.64,5727.12,4.75,34,0.64
30,3,8,4,7219.92,2609.28,5.75,33,0.64
30.5,1,11,6,5472,4622.64,4.7,33,0.576
30.5,2,11,5,5979.2,5241.12,4.90909,34,0.64
30.5,3,8,4,7142.8,2632.24,5.625,33,0.576
31,1,10,6,6342.24,5126.4,5.3,34,0.64
31,2,12,6,5222.88,4424.48,4.5,34,0.64
31,3,8,4,6955.28,2859.68,5.5,33,0.64
31.5,1,11,8,5540.96,3636.8,4.45455,33,0.64
31.5,2,11,4,6322.4,3682.56,5,34,0.64
31.5,3,8,4,7806.72,2577.68,5.625,33,0.64
32,1,10,6,6278.48,4695.6,4.7,33,0.64
32,2,12,5,5573.12,5610.24,4.83333,34,0.64
32,3,8,4,7376.32,3837.44,5.75,33,0.64
32.5,1,10,7,5853.12,5069.04,4.27273,33,0.64
32.5,2,12,4,5513.76,4842.64,5,34,0.64
32.5,3,8,4,7503.44,2608.16,5.75,33,0.64
33,1,11,5,5410.4,4977.92,4.7,33,0.64
33,2,11,6,6055.6,4507.84,4.58333,34,0.64
33,3,8,4,7598.16,2871.76,5.75,33,0.64
33.5,1,11,3,5825.12,3517.36,5.375,33,0.64
33.5,2,11,6,5598.32,3226.56,4.16667,33,0.64
33.5,3,8,6,7459.36,2967.44,4.6,33,0.64
34,1,8,2,7141.2,4437.84,5.625,34,0.64
34,2,12,5,5377.12,3678.56,4.58333,34,0.64
34,3,10,5,5902.56,3805.68,5,33,0.64
34.5,1,9,6,6433.12,3266.64,4.36364,34,0.64
34.5,2,11,8,5961.28,3811.76,4.81818,34,0.64
34.5,3,10,4,6197.04,2647.12,5.625,33,0.64
35,1,9,5,6346.8,4140.32,4.1,33,0.64
35,2,11,6,6045.76,3903.6,4.41667,34,0.64
35,3,10,4,6365.6,2343.6,5.625,33,0.64
35.5,1,9,4,5752.32,4270.56,5.125,33,0.64
35.5,2,11,5,5819.52,3992.32,4.81818,34,0.64
35.5,3,10,4,7517.2,2364.08,5.625,33,0.64
36,1,11,3,6882.56,4303.44,5.5,34,0.64
36,2,11,5,5544.48,2845.12,4.81818,34,0.64
36,3,8,3,6096.8,2487.84,5.625,33,0.64
36.5,1,8,4,5752.32,4594,5.125,33,0.64
36.5,2,12,5,5872.64,3827.92,4.90909,34,0.576
36.5,3,10,3,6425.52,2590.48,5.625,33,0.576
37,1,9,5,6188.24,6666.48,5.11111,33,0.64
37,2,11,6,5632.8,3214.64,4.54545,33,0.64
37,3,10,4,6743.84,2743.68,5.66667,33,0.64
37.5,1,9,5,6241.76,3691.28,4.88889,33,0.64
37.5,2,11,4,6362.56,3564.24,4.90909,34,0.64
37.5,3,10,5,6568,2194.72,5.1,33,0.64
38,1,9,4,5867.36,4324.56,5.25,33,0.64
38,2,11,7,6097.6,4054.88,4.5,34,0.64
38,3,10,5,6319.84,2136.48,5.1,33,0.64
38.5,1,8,5,7127.44,3758.24,5,34,0.64
38.5,2,12,5,5760.64,4506.96,4.81818,34,0.64
38.5,3,10,5,6512.24,2143.52,4.9,33,0.64
39,1,9,3,6640.32,3591.2,5.625,34,0.64
39,2,11,6,5971.52,3725.92,4.33333,34,0.64
39,3,10,5,6450.96,3482.8,4.9,33,0.64
39.5,1,9,5,5900.64,3547.68,4.88889,33,0.64
39.5,2,11,5,6352.16,3619.68,5,34,0.64
39.5,3,10,5,6630.96,3332.8,5.3,33,0.64
40,1,9,5,5946.24,3567.84,4.88889,33,0.64
40,2,11,4,6283.04,3687.2,5,34,0.64
40,3,10,5,6514.96,3670.4,5.3,33,0.64
40.5,1,9,5,5754.4,3614.8,4.88889,33,0.64
40.5,2,11,5,6283.04,3671.6,5,34,0.64
40.5,3,10,5,6567.6,3482.8,5.3,33,0.64
41,1,9,5,5754.4,3564.48,4.88889,33,0.64
41,2,11,5,6143.52,3611.76,5,34,0.64
41,3,10,5,6907.28,3595.44,5.3,33,0.64
41.5,1,9,6,5764.64,3632.08,4.88889,33,0.64
41.5,2,11,5,6143.52,3581.92,5,34,0.64
41.5,3,10,6,6863.2,3482.8,5.3,33,0.64
42,1,9,6,5824.16,3699.36,4.88889,33,0.64
42,2,11,5,6126.08,3881.6,5,34,0.64
42,3,10,6,6853.68,3520.4,5.3,33,0.64
42.5,1,9,6,5598.24,3545.2,4.88889,33,0.64
42.5,2,11,5,6162.88,3934.4,4.90909,34,0.64
42.5,3,10,6,7224.96,3325.44,5.4,33,0.64
43,1,9,6,5535.2,3606.4,4.88889,33,0.64
43,2,11,5,6202.72,3995.84,5,34,0.64
43,3,10,6,7230.4,3362.88,5.4,33,0.64
43.5,1,9,5,5580.64,3660.16,4.77778,33,0.64
43.5,2,11,3,6202.8,4018.96,5,34,0.64
43.5,3,10,6,7198.24,3400.4,5.4,33,0.64
44,1,9,6,5535.12,3979.68,4.77778,33,0.64
44,2,11,6,6212.48,3830.08,4.90909,34,0.64
44,3,10,6,7293.52,3194.48,5.4,33,0.64
44.5,1,9,6,6148,3377.04,5.44444,34,0.64
44.5,2,11,5,6064.48,4055.52,4.72727,34,0.64
44.5,3,10,6,6710.16,3590,5.3,33,0.64
45,1,9,6,6169.12,3443.6,5.44444,34,0.64
45,2,11,5,6118.24,4034.96,4.81818,34,0.64
45,3,10,6,6959.12,3770.16,5.2,33,0.64
45.5,1,9,5,5507.04,4002.48,4.77778,33,0.64
45.5,2,11,5,6188,3687.52,5,34,0.64
45.5,3,10,6,7302.72,3241.44,5.4,33,0.64
46,1,9,4,5756.8,3801.28,4.77778,33,0.64
46,2,11,3,6188,4062.32,5,34,0.64
46,3,10,5,6993.76,3517.68,5.4,33,0.64
46.5,1,9,5,5742,3826.24,4.77778,33,0.64
46.5,2,11,4,6180.32,4085.36,5,34,0.64
46.5,3,10,6,6901.84,3212.16,5.4,33,0.64
47,1,9,6,6114.48,3830.72,4.66667,33,0.64
47,2,11,4,6177.68,3829.6,5,34,0.64
47,3,10,6,6669.28,2459.28,5.5,33,0.64
47.5,1,9,5,5756.64,3854.88,4.77778,33,0.64
47.5,2,11,4,6195.04,3972.72,5,34,0.64
47.5,3,10,6,6775.2,3149.2,5.5,33,0.64
48,1,9,5,5470.96,4301.68,4.77778,33,0.64
48,2,11,2,6309.76,5214.08,5.1,34,0.64
48,3,10,6,6242.08,2555.68,5.4,33,0.64
48.5,1,9,5,5524.32,4674.64,4.88889,33,0.64
48.5,2,10,2,6284.64,3687.68,5.2,34,0.64
48.5,3,11,5,6310,2139.44,5.4,33,0.64
49,1,9,5,5496.08,3825.6,4.77778,33,0.64
49,2,10,2,6331.52,4478.48,5.2,34,0.64
49,3,11,5,6190.64,2331.92,5.3,33,0.64
49.5,1,9,5,5471.04,3707.6,4.88889,33,0.64
49.5,2,11,3,6180.48,5176.4,5,34,0.64
49.5,3,10,5,6922.56,3189.04,5.3,33,0.64
50,1,9,6,6532.96,3431.12,4.8,34,0.64
50,2,11,3,5874.32,4815.28,4.9,34,0.64
50,3,10,5,6448.88,3095.6,4.9,33,0.64
50.5,1,10,6,6227.68,3657.2,5.1,34,0.64
50.5,2,11,3,6030.88,3367.6,4.8,34,0.64
50.5,3,9,5,7458.08,1774.48,4.9,33,0.64
51,1,10,6,5403.44,5466.48,4.6,33,0.64
51,2,10,4,6718.56,3587.36,4.72727,34,0.64
51,3,10,4,6802.64,2888.08,5.66667,33,0.64
51.5,1,10,6,6231.04,6059.68,5.1,34,0.64
51.5,2,10,3,6464.48,2887.52,4.9,34,0.64
51.5,3,10,5,7108.96,4254.88,5.2,33,0.64
52,1,10,6,5668,6087.52,4.6,33,0.64
52,2,10,3,6624.56,2968.8,5.3,34,0.64
52,3,10,5,7006.64,4075.28,5.4,33,0.64
52.5,1,10,6,5246.56,6258.16,4.7,33,0.64
52.5,2,10,3,6635.36,2924.56,5.3,34,0.64
52.5,3,10,5,7132,4112.32,5.4,33,0.64
53,1,10,5,5271.52,5735.04,4.88889,33,0.64
53,2,10,3,6635.36,3142.08,5.3,34,0.64
53,3,10,6,7046.56,2665.04,4.81818,33,0.64
53.5,1,10,5,6259.44,3905.68,5.44444,34,0.64
53.5,2,10,3,6523.36,3260.64,5,34,0.64
53.5,3,10,5,6366.96,3379.52,5.1,33,0.64
54,1,10,5,6096.4,3108.16,5.55556,34,0.64
54,2,10,3,6508.56,4685.44,5,34,0.64
54,3,10,5,6519.12,2587.36,5.2,33,0.64
54.5,1,9,5,5519.84,3646.24,5,33,0.64
54.5,2,10,3,6506.08,3971.68,5.2,34,0.64
54.5,3,11,5,6346.32,2877.2,5.3,33,0.64
55,1,9,5,5433.28,3555.2,5,33,0.64
55,2,10,3,6519.2,3814.48,5.3,34,0.64
55,3,11,5,6424.64,3022.08,5.3,33,0.64
55.5,1,9,5,5622.88,4435.76,4.88889,33,0.64
55.5,2,10,3,6547.36,3055.76,5.3,34,0.64
55.5,3,11,5,6506.72,2313.76,5.09091,33,0.64
56,1,9,5,5342.16,4353.92,4.88889,33,0.64
56,2,10,3,6564.72,3055.76,5.3,34,0.64
56,3,11,5,6556.96,2370.8,5.09091,33,0.64
56.5,1,9,5,5351.12,4473.12,4.88889,33,0.64
56.5,2,10,3,6487.04,3055.68,5.4,34,0.64
56.5,3,11,5,6394.72,2473.76,5.18182,33,0.64
57,1,9,5,5370.32,4521.12,4.88889,33,0.64
57,2,11,3,6054.56,3533.44,5.4,34,0.64
57,3,10,5,6972.96,2906.08,5.09091,33,0.64
57.5,1,9,5,5483.2,3968.48,4.88889,33,0.64
57.5,2,11,3,6298.4,3439.04,5.4,34,0.64
57.5,3,10,5,7006.56,3338.56,5.09091,33,0.64
58,1,9,5,5691.92,3656.8,5,33,0.64
58,2,10,3,6897.44,4408.08,5.4,34,0.64
58,3,11,5,6464,2620.64,5.27273,33,0.64
58.5,1,9,5,5716.96,4166,5,33,0.64
58.5,2,10,4,6889.92,4370.88,4.90909,34,0.64
58.5,3,11,4,6464,1558.8,5.7,33,0.64
59,1,10,5,5318.08,4759.36,5,33,0.64
59,2,10,4,6919.84,3217.2,4.81818,34,0.64
59,3,10,4,6899.84,3091.52,5.8,33,0.64
59.5,1,10,5,6443.2,2657.84,5.33333,34,0.64
59.5,2,10,3,6209.6,4541.92,5.2,34,0.64
59.5,3,10,4,7203.84,2863.6,5.3,33,0.64
60,1,10,5,6205.92,3910.88,5.33333,34,0.64
60,2,10,3,6419.04,4438.96,5.2,34,0.64
60,3,10,4,7173.92,3766.56,5.3,33,0.64
60.5,1,9,5,5688.72,3653.36,4.77778,33,0.64
60.5,2,11,3,6140.64,5150.08,5.4,34,0.64
60.5,3,10,4,6936.32,2901.68,5.8,33,0.64
61,1,9,5,5411.68,5287.12,4.66667,33,0.64
61,2,11,3,6074,3708.16,5.4,34,0.64
61,3,10,4,7282.72,3307.28,5.8,33,0.64
61.5,1,8,4,5793.12,4812.4,4.875,33,0.64
61.5,2,11,3,5974.96,3559.6,5.4,34,0.64
61.5,3,11,4,6481.76,2724.16,5.7,33,0.64
62,1,8,6,6715.52,3998.64,4.4,34,0.64
62,2,11,2,5604.96,3214,5.33333,34,0.64
62,3,11,5,6285.2,2870.32,5,33,0.64
62.5,1,9,6,5589.28,4562.88,4.2,33,0.64
62.5,2,11,2,5731.6,2991.92,5.66667,34,0.64
62.5,3,10,5,7756.48,3246.64,5.27273,33,0.64
63,1,9,5,6183.68,4380.64,4.33333,33,0.64
63,2,11,2,6419.44,3287.6,5.66667,34,0.64
63,3,10,6,7741.76,2959.84,4.83333,33,0.64
63.5,1,9,5,5672.16,4076.88,4.44444,33,0.64
63.5,2,11,2,6432,3499.28,5.77778,34,0.64
63.5,3,10,5,7811.68,5938,4.83333,33,0.64
64,1,8,6,6195.04,3511.68,4.44444,33,0.64
64,2,11,2,6432.24,3223.44,5.88889,34,0.64
64,3,11,5,7370.24,3680.08,5.08333,33,0.64
64.5,1,9,7,6274.08,4239.2,4.6,34,0.64
64.5,2,11,2,6246.88,4101.28,5.44444,34,0.64
64.5,3,10,4,7176.16,4546.88,4.81818,33,0.64
65,1,8,5,6834.24,4188.64,4.6,34,0.64
65,2,10,2,6348,3582.32,5.44444,34,0.64
65,3,12,4,6002.72,3274.4,5.45455,33,0.64
65.5,1,12,3,7025.92,3056.56,5.75,34,0.64
65.5,2,8,1,6348,2550.72,5.75,34,0.64
65.5,3,10,3,6155.92,2777.12,5.6,33,0.64
66,1,12,3,7218,7661.6,5.625,34,0.64
66,2,8,1,5848.48,4676.56,5.875,34,0.64
66,3,10,2,6239.68,3809.76,5.88889,33,0.64
66.5,1,12,3,6306.24,4672.8,5.625,34,0.64
66.5,2,8,1,6676.96,3774.64,5.875,34,0.64
66.5,3,10,3,6362.88,3124.8,5.6,33,0.64
67,1,12,2,5544.48,5550.24,5.5,34,0.64
67,2,8,1,6816.32,4694.08,5.875,34,0.64
67,3,10,3,6740.4,3665.76,5.6,33,0.64
67.5,1,12,3,5379.52,5437.68,5.22222,34,0.64
67.5,2,8,1,7221.76,3800.48,5.875,34,0.64
67.5,3,10,3,7128.32,3437.76,5.6,33,0.64
68,1,10,6,5625.52,6415.52,4.3,33,0.64
68,2,9,2,6918.72,3248.16,5.44444,34,0.64
68,3,11,4,7405.28,3211.6,5.72727,33,0.64
68.5,1,8,6,6889.6,4448.4,4.1,34,0.64
68.5,2,10,2,6168.32,3684.8,5.33333,34,0.64
68.5,3,12,4,6287.36,3362.24,5.45455,33,0.64
69,1,12,5,5243.68,6211.44,4.7,33,0.64
69,2,8,2,8317.68,3819.76,5.55556,34,0.64
69,3,10,4,7962.24,4172.96,5.45455,33,0.64
69.5,1,11,3,5673.12,6191.68,5.125,33,0.64
69.5,2,8,4,8295.2,3283.2,4.54545,34,0.64
69.5,3,11,4,7520.32,3102.48,5.72727,33,0.64
70,1,11,3,5673.12,6816.48,5.125,33,0.64
70,2,8,4,8379.28,4676.88,4.72727,34,0.64
70,3,11,4,7599.84,4263.6,5.72727,33,0.64
70.5,1,11,3,6148.48,6824.88,5.75,34,0.64
70.5,2,8,4,8233.36,4623.76,4.36364,34,0.64
70.5,3,11,4,7358.88,4228.64,5.63636,33,0.64
71,1,10,5,5977.28,7687.52,4.55556,33,0.64
71,2,9,3,7698.8,4537.92,5.2,34,0.64
71,3,11,4,7764.96,2677.92,5.90909,33,0.64
71.5,1,9,5,5403.28,4084.56,4.88889,33,0.64
71.5,2,10,1,8736,5367.92,6.5,34,0.64
71.5,3,11,4,7764.56,4431.36,5.90909,33,0.64
72,1,9,5,5182.08,6489.28,4.66667,33,0.64
72,2,10,1,9195.92,3599.6,6.875,35,0.64
72,3,11,4,7237.12,4521.44,5.54545,33,0.64
72.5,1,9,5,5275.76,6126.32,4.66667,33,0.64
72.5,2,10,1,8172.32,4662.72,7,35,0.544
72.5,3,11,4,7486.56,5348.64,5.63636,33,0.576
73,1,9,5,5305.44,4360.72,4.66667,33,0.64
73,2,10,1,8248.96,3938.24,7.125,35,0.64
73,3,11,4,7181.28,4294.64,5.72727,33,0.64
73.5,1,9,5,6107.36,5453.92,5,33,0.64
73.5,2,10,3,8081.92,5675.68,6,34,0.64
73.5,3,11,4,8148,3545.6,5.90909,33,0.64
74,1,9,5,6107.36,5414.08,5,33,0.64
74,2,10,3,8099.2,5610.56,6,34,0.64
74,3,11,4,7674.24,3516.8,5.90909,33,0.64
74.5,1,9,5,6124.56,5183.76,5,33,0.64
74.5,2,10,3,7981.12,5733.04,6,34,0.64
74.5,3,11,4,7661.44,3545.68,5.90909,33,0.64
75,1,9,5,6124.64,4991.28,5.11111,33,0.64
75,2,10,3,8099.36,5713.28,6,34,0.64
75,3,11,4,7655.68,3568.64,5.90909,33,0.64
75.5,1,9,5,6124.72,5176.48,5.11111,33,0.64
75.5,2,10,3,8118.16,5648.24,6,34,0.64
75.5,3,11,4,7746.56,3635.12,6,33,0.64
76,1,9,5,6124.64,5214,5,33,0.64
76,2,10,3,8053.6,5695.68,6,34,0.64
76,3,11,4,7833.76,3568.64,6,33,0.64
76.5,1,9,5,6124.64,5101.68,5.11111,33,0.64
76.5,2,10,3,8081.76,5573.12,6,34,0.64
76.5,3,11,4,7805.6,3657.2,6.09091,33,0.64
77,1,9,5,5899.6,5369.12,5.11111,33,0.64
77,2,10,3,8081.76,5638.16,6.1,34,0.64
77,3,11,4,7854.16,4073.36,6.27273,33,0.64
77.5,1,9,5,6028.32,4594.16,5.11111,33,0.64
77.5,2,10,3,7981.12,5723.12,6.1,34,0.64
77.5,3,11,4,8276,3928,6.27273,33,0.64
78,1,9,5,6216.8,4413.2,5.11111,33,0.64
78,2,10,3,8081.92,5648,6.1,34,0.64
78,3,11,4,8364.96,4159.68,6.45455,33,0.64
78.5,1,9,5,6191.68,4245.6,5.11111,33,0.64
