time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
51.5,1155,0,1146,0.029336,-3.54683,0.102557,3.40862,3.44434,3.4636,-0.575476,0.615066,6.76248,3.31859,6.71817,6.96283
51.5,1155,1,1146,0.0286848,-3.31735,0.101814,3.16003,3.16295,3.14666,-0.723426,0.588143,6.2935,3.27009,6.10364,6.05788
51.5,1155,2,1146,0.0278585,-3.95839,0.101769,3.82841,3.76653,3.79582,-0.963302,0.572963,6.32533,3.1784,6.34823,6.04584
54,1160,0,1151,0.0221445,-3.5252,0.102407,3.43641,3.39541,3.38782,-0.906255,0.566534,6.83524,3.5295,6.71622,6.99099
54,1160,1,1151,0.0445414,-3.3403,0.101666,3.2039,3.1698,3.18165,-0.684871,0.595234,6.21363,3.26553,6.10513,6.0788
54,1160,2,1151,0.0310739,-4.00749,0.101618,3.85882,3.87907,3.83441,-0.944516,0.542514,6.33383,3.17342,6.34781,6.06675
56.5,1165,0,1156,0.0292804,-3.59821,0.102255,3.47197,3.51233,3.50422,-0.808968,0.596526,6.69766,3.70274,6.71089,6.99489
56.5,1165,1,1156,0.0327949,-3.32802,0.10152,3.17444,3.19215,3.17562,-0.931519,0.56037,6.14251,3.23493,6.10933,6.07492
56.5,1165,2,1156,0.0248756,-4.00396,0.101466,3.89289,3.83765,3.86364,-0.944786,0.564725,6.43431,3.06392,6.34442,6.05109
0.5,1170,0,1160,0.107846,-3.45437,0.102103,3.45537,3.41292,3.43979,-0.932986,0.59508,6.51717,3.45248,6.70725,6.98794
0.5,1170,1,1160,0.0922234,-3.25077,0.101371,3.1893,3.1725,3.17481,-0.760691,0.553006,5.97545,3.3243,6.10488,6.08623
0.5,1170,2,1160,0.147426,-3.92488,0.101314,3.87616,3.83178,3.8626,-1.24517,0.535512,6.33599,3.14275,6.34199,6.05383
3,1175,0,1165,0.0326553,-3.56573,0.101951,3.50838,3.45481,3.51715,-0.804349,0.584704,6.94542,3.58103,6.70382,6.96188
3,1175,1,1165,0.0393583,-3.34487,0.101219,3.19132,3.24366,3.15673,-0.82639,0.54779,5.96987,3.03381,6.10171,6.07754
3,1175,2,1165,0.0510398,-3.90876,0.101163,3.8729,3.74756,3.85848,-0.957909,0.576168,6.3237,3.11481,6.34809,6.05631
5.5,1180,0,1170,0.0242142,-3.59582,0.101798,3.50171,3.50422,3.48185,-0.941668,0.549946,6.92034,3.55861,6.70007,6.94408
5.5,1180,1,1170,0.0310225,-3.35996,0.101067,3.22491,3.20468,3.22967,-0.754488,0.590059,6.12526,3.18018,6.10248,6.05526
5.5,1180,2,1170,0.032127,-4.11792,0.101012,3.95258,3.98195,3.96131,-0.861218,0.556815,6.39867,3.11859,6.35744,6.04369
8,1185,0,1175,0.0261018,-3.59347,0.101646,3.50885,3.54353,3.5074,-0.833527,0.597322,6.86641,3.46615,6.69992,6.91799
8,1185,1,1175,0.0303962,-3.397,0.100916,3.24429,3.27001,3.24789,-0.888001,0.585041,6.02872,3.22753,6.10239,6.04362
8,1185,2,1175,0.0307579,-4.07052,0.100863,3.95332,3.94253,3.91758,-0.888417,0.560854,6.43386,2.95507,6.35849,6.03398
10.5,1190,0,1180,0.13119,-3.60842,0.101493,3.5359,3.47963,3.55631,-0.680952,0.599065,6.9897,3.76559,6.7078,6.89994
10.5,1190,1,1180,0.115831,-3.3512,0.100765,3.28762,3.19433,3.24731,-0.706514,0.567463,6.16364,3.08061,6.11108,6.01408
10.5,1190,2,1180,0.182079,-4.08268,0.100713,3.9335,3.88731,3.88706,-0.907716,0.565835,6.14454,3.09489,6.35731,6.02492
13,1195,0,1185,0.14704,-3.50939,0.101341,3.46334,3.43203,3.39907,-0.679542,0.598517,6.61198,3.68938,6.7052,6.87677
13,1195,1,1185,0.117826,-3.396,0.100616,3.28145,3.32122,3.27171,-1.0367,0.540685,5.76325,3.00067,6.11048,5.9909
13,1195,2,1185,0.152936,-4.0582,0.100564,3.99405,3.94362,3.93971,-0.917436,0.57874,6.2739,3.20637,6.35402,5.99636
15.5,1200,0,1190,0.0246239,-3.68019,0.101191,3.55835,3.55396,3.578,-0.528448,0.595178,6.57406,3.46473,6.69247,6.86692
15.5,1200,1,1190,0.0361117,-3.39979,0.100466,3.27302,3.22748,3.32389,-0.804162,0.558878,6.0825,3.26962,6.10899,5.97794
15.5,1200,2,1190,0.0370307,-4.08983,0.100414,3.99737,3.96823,3.94078,-1.03906,0.531123,6.65988,3.18411,6.35542,6.00587
18,1205,0,1195,0.0307485,-3.68924,0.101043,3.60551,3.57927,3.54967,-0.639421,0.582689,6.53008,3.50648,6.68908,6.88133
18,1205,1,1195,0.0295165,-3.44484,0.100318,3.29594,3.3161,3.24679,-0.72014,0.586543,6.10723,3.08021,6.1096,5.96486
18,1205,2,1195,0.0282051,-4.20259,0.100264,4.02998,4.03861,4.06233,-1.0562,0.54969,6.38065,3.53698,6.3516,5.995
20.5,1210,0,1200,0.0229164,-3.71562,0.100894,3.59588,3.59179,3.57994,-0.798664,0.550401,6.65763,3.48728,6.68056,6.89977
20.5,1210,1,1200,0.0302401,-3.45683,0.100171,3.24906,3.26509,3.30783,-0.752059,0.567092,6.06858,3.16023,6.1132,5.97086
20.5,1210,2,1200,0.0392232,-4.14986,0.100113,4.05032,4.03213,4.0163,-0.812254,0.578333,6.43247,3.12567,6.35319,6.00727
23,1215,0,1205,0.0169659,-3.68646,0.100743,3.60753,3.62181,3.64384,-0.608239,0.653379,6.65324,3.51101,6.68045,6.90666
23,1215,1,1205,0.0310836,-3.45983,0.100022,3.28869,3.30872,3.29296,-0.652037,0.610071,6.17935,3.40685,6.11445,5.98642
23,1215,2,1205,0.025074,-4.22237,0.0999636,4.07772,4.07519,4.07044,-0.853322,0.553239,6.34407,2.97975,6.35213,6.0047
25.5,1220,0,1210,0.0274435,-3.71635,0.100592,3.61982,3.62125,3.58609,-0.786119,0.578986,6.86566,3.52136,6.67829,6.93507
25.5,1220,1,1210,0.0372341,-3.49919,0.099873,3.29855,3.31371,3.3371,-0.789172,0.598143,6.05141,3.00275,6.11349,5.99672
25.5,1220,2,1210,0.0350192,-4.20112,0.0998153,4.08022,4.08352,4.08795,-0.962659,0.558356,6.28927,3.23424,6.34639,5.98222
28,1225,0,1215,0.0272881,-3.74213,0.10044,3.63733,3.6578,3.69418,-0.594471,0.641508,6.5625,3.26043,6.67361,6.9354
28,1225,1,1215,0.0374221,-3.49974,0.0997223,3.35492,3.32028,3.32786,-0.758505,0.585846,6.1865,3.45198,6.116,6.00977
28,1225,2,1215,0.03065,-4.23134,0.0996671,4.06287,4.06475,4.08107,-1.09822,0.559788,6.29363,3.48793,6.34664,5.98527
30.5,1230,0,1220,0.032632,-3.69098,0.100291,3.62701,3.621,3.55009,-0.901916,0.589139,6.68724,3.48043,6.67606,6.9211
30.5,1230,1,1220,0.0451813,-3.4932,0.0995727,3.36931,3.36294,3.32441,-0.798339,0.616462,6.26244,3.2873,6.11822,6.01114
30.5,1230,2,1220,0.023672,-4.28134,0.0995163,4.12673,4.16821,4.16941,-0.872502,0.57692,6.41497,3.18567,6.34386,5.96613
33,1235,0,1225,0.113701,-3.72153,0.100142,3.64619,3.58477,3.65075,-0.813874,0.563705,6.62898,3.74644,6.67353,6.93003
33,1235,1,1225,0.0955436,-3.49235,0.0994241,3.40257,3.31666,3.36631,-0.698507,0.599178,5.89638,2.97404,6.11958,6.02358
33,1235,2,1225,0.172875,-4.20015,0.0993652,4.14822,4.07027,4.07306,-1.0674,0.56121,6.56802,3.37629,6.35287,6.00079
35.5,1240,0,1230,0.386717,-3.59927,0.0999937,3.64029,3.54419,3.48575,-0.82505,0.575945,6.6328,3.7945,6.67128,6.94383
35.5,1240,1,1230,0.302208,-3.4402,0.0992748,3.39003,3.28621,3.26415,-0.739208,0.573637,5.82556,3.20529,6.12624,6.04225
35.5,1240,2,1230,0.5349,-4.12001,0.0992138,4.12284,3.97945,3.97817,-1.19934,0.548112,5.94087,3.34431,6.34882,6.01213
38,1245,0,1235,0.0266085,-3.77157,0.0998462,3.62205,3.62928,3.66614,-0.748689,0.607561,6.54256,3.53644,6.6742,6.95145
38,1245,1,1235,0.0330454,-3.5669,0.0991267,3.43959,3.45654,3.46713,-0.89399,0.586685,6.0204,2.95756,6.12192,6.04129
38,1245,2,1235,0.0256605,-4.3209,0.0990636,4.17111,4.18417,4.18531,-0.924424,0.576396,6.62751,3.05908,6.35041,6.02883
40.5,1250,0,1240,0.100596,-3.76217,0.0997004,3.71104,3.68168,3.65753,-0.714453,0.575596,6.73776,3.51893,6.67527,6.96087
40.5,1250,1,1240,0.124233,-3.51072,0.0989793,3.43164,3.3159,3.35611,-1.00014,0.557267,5.93805,3.20606,6.11974,6.0573
40.5,1250,2,1240,0.21698,-4.24676,0.098917,4.19585,4.10709,4.09731,-0.944683,0.550434,6.07477,3.28317,6.34309,6.0302
43,1255,0,1245,0.156585,-3.79103,0.099554,3.70953,3.65116,3.68432,-0.973447,0.55094,6.54356,3.46856,6.67715,6.92116
43,1255,1,1245,0.112798,-3.52596,0.0988287,3.40581,3.41115,3.3872,-0.888626,0.591343,6.03412,3.2493,6.12146,6.0305
43,1255,2,1245,0.18447,-4.32753,0.0987711,4.21023,4.1862,4.20264,-0.879658,0.580029,6.08099,3.0176,6.33684,6.00192
45.5,1260,0,1250,0.0943577,-3.78609,0.0994056,3.67076,3.67742,3.68699,-0.698928,0.587699,6.56041,3.35949,6.67098,6.89126
45.5,1260,1,1250,0.0974926,-3.5511,0.0986789,3.42589,3.38702,3.44007,-0.854896,0.576178,6.13143,3.24365,6.12085,6.00707
45.5,1260,2,1250,0.114823,-4.31137,0.098625,4.19167,4.15733,4.14839,-1.03828,0.565493,6.34583,3.37434,6.33876,5.98985
48,1265,0,1255,0.026655,-3.84716,0.0992576,3.73317,3.78776,3.74935,-0.810276,0.557692,6.86933,3.37599,6.67284,6.8583
48,1265,1,1255,0.0411361,-3.62607,0.0985307,3.48891,3.47196,3.44551,-0.891852,0.58426,6.05854,3.01366,6.11979,5.99007
48,1265,2,1255,0.0314307,-4.34668,0.0984778,4.20599,4.21229,4.1996,-1.06267,0.536822,6.29427,3.08131,6.33482,5.96243
50.5,1270,0,1260,0.189486,-3.77931,0.0991082,3.70581,3.64502,3.69043,-0.711918,0.575197,6.66147,3.60025,6.66948,6.86976
50.5,1270,1,1260,0.142754,-3.54873,0.0983828,3.45689,3.41203,3.47297,-0.703851,0.574449,5.92811,3.43612,6.11735,6.00899
50.5,1270,2,1260,0.230953,-4.30416,0.0983308,4.22018,4.17897,4.20591,-0.841769,0.611735,6.19275,3.25709,6.33353,5.97539
53,1275,0,1265,0.022591,-3.86704,0.0989615,3.74043,3.75,3.72225,-0.814693,0.583613,6.5505,3.62142,6.67373,6.87335
53,1275,1,1265,0.0404022,-3.6084,0.0982381,3.48837,3.45887,3.43381,-0.997883,0.569245,6.11435,3.15492,6.11494,5.99214
53,1275,2,1265,0.0279419,-4.39648,0.0981856,4.28247,4.30169,4.30252,-0.900259,0.599589,6.51229,3.24056,6.3323,5.95719
55.5,1280,0,1270,0.0307782,-3.89001,0.0988178,3.79367,3.79211,3.78151,-0.697885,0.57462,6.59379,3.30274,6.66816,6.82371
55.5,1280,1,1270,0.0487241,-3.6951,0.0980929,3.54688,3.5551,3.57295,-0.509547,0.592718,6.20309,3.37767,6.11646,5.99938
55.5,1280,2,1270,0.0305013,-4.45899,0.0980402,4.30724,4.30854,4.2935,-0.831583,0.54916,6.58986,3.01234,6.33848,5.92114
58,1285,0,1275,0.0906949,-3.8673,0.0986731,3.77471,3.72297,3.77125,-1.0417,0.524215,6.65818,3.49128,6.66679,6.82143
58,1285,1,1275,0.0818895,-3.62161,0.0979502,3.51395,3.47865,3.49343,-0.877004,0.574661,6.09462,3.31947,6.11679,6.02352
58,1285,2,1275,0.1283,-4.37846,0.0978948,4.28221,4.25385,4.24503,-0.816782,0.604314,6.23984,3.41846,6.33775,5.93344
2,1290,0,1279,0.0278082,-3.88466,0.0985244,3.7909,3.79655,3.82726,-0.903168,0.559521,6.41712,3.20666,6.65997,6.79806
2,1290,1,1279,0.030106,-3.64819,0.097804,3.54108,3.57739,3.46738,-0.944587,0.607695,6.24017,3.23189,6.11643,5.99502
2,1290,2,1279,0.0266876,-4.42595,0.0977489,4.35733,4.30764,4.40814,-1.01435,0.573088,6.57213,3.00044,6.3395,5.92924
4.5,1295,0,1284,0.0221071,-4.00484,0.0983762,3.85979,3.87898,3.86433,-0.878522,0.585948,6.6894,3.47973,6.65703,6.78824
4.5,1295,1,1284,0.0331882,-3.68862,0.0976567,3.52678,3.51327,3.54844,-0.805637,0.548741,6.17723,3.26185,6.11963,5.98205
4.5,1295,2,1284,0.0272253,-4.47279,0.0976026,4.32648,4.34047,4.30431,-0.92676,0.575681,6.23586,2.87066,6.33858,5.89561
7,1300,0,1289,0.161159,-3.82991,0.0982301,3.83541,3.74281,3.73566,-0.430903,0.633764,6.55424,3.53406,6.64775,6.78187
7,1300,1,1289,0.121962,-3.72409,0.0975098,3.56973,3.59768,3.56605,-0.822595,0.603468,6.16583,3.14333,6.11642,5.98391
7,1300,2,1289,0.207551,-4.44391,0.0974562,4.33564,4.32074,4.32718,-0.867821,0.587149,6.49048,3.13123,6.34359,5.91461
9.5,1305,0,1294,0.0234368,-3.99216,0.098088,3.86023,3.85563,3.81991,-0.616273,0.596376,6.46667,3.11234,6.64977,6.78469
9.5,1305,1,1294,0.0368507,-3.69133,0.0973628,3.55364,3.48411,3.51249,-0.843266,0.571464,6.33811,3.25868,6.11495,5.98067
9.5,1305,2,1294,0.0310781,-4.5358,0.0973106,4.41739,4.39895,4.39501,-0.884209,0.605203,6.7147,3.17239,6.34027,5.91767
12,1310,0,1299,0.103422,-3.98113,0.0979452,3.88248,3.89776,3.91272,-0.86622,0.554303,6.52011,3.35373,6.64663,6.79527
12,1310,1,1299,0.0790236,-3.70205,0.0972168,3.55637,3.54736,3.54403,-0.819258,0.582011,6.16886,3.14503,6.1131,5.98657
12,1310,2,1299,0.127697,-4.48432,0.0971654,4.3737,4.33803,4.33663,-0.771895,0.619209,6.23805,3.36939,6.33693,5.93044
14.5,1315,0,1304,0.0944775,-3.91683,0.0978006,3.89264,3.83011,3.83686,-0.88456,0.570787,6.60381,3.72687,6.6472,6.80318
14.5,1315,1,1304,0.0823602,-3.66575,0.0970716,3.5866,3.49165,3.55989,-0.654549,0.606008,6.05324,3.29096,6.11269,5.99064
14.5,1315,2,1304,0.116775,-4.49213,0.09702,4.43194,4.37135,4.4276,-0.937492,0.568099,6.08045,3.1093,6.33245,5.89802
17,1320,0,1309,0.197726,-3.92574,0.0976546,3.88861,3.83617,3.87959,-0.865526,0.609413,6.34001,3.80956,6.65056,6.79954
17,1320,1,1309,0.15881,-3.70626,0.0969275,3.60566,3.6024,3.56469,-0.555055,0.606503,5.8534,3.32433,6.11261,5.99931
17,1320,2,1309,0.183606,-4.53025,0.0968742,4.44648,4.44505,4.40412,-0.870124,0.557373,6.09665,3.36029,6.32097,5.89383
19.5,1325,0,1314,0.029291,-3.98574,0.0975088,3.90367,3.86649,3.85738,-0.711962,0.61143,6.67497,3.62752,6.64864,6.83215
19.5,1325,1,1314,0.0478152,-3.76141,0.0967855,3.64553,3.58614,3.60753,-0.988786,0.577349,5.92197,3.17761,6.10863,6.00941
19.5,1325,2,1314,0.0315182,-4.56406,0.0967293,4.45998,4.4596,4.45867,-1.0541,0.552568,6.37968,3.27538,6.32055,5.91162
22,1330,0,1319,0.134337,-3.99059,0.0973624,3.91767,3.89145,3.90034,-0.78397,0.609998,6.51398,3.31412,6.64272,6.84258
22,1330,1,1319,0.12376,-3.79799,0.096645,3.65367,3.66567,3.65906,-0.654293,0.585041,6.0463,3.37409,6.1043,6.01896
22,1330,2,1319,0.184766,-4.55758,0.0965831,4.46355,4.45241,4.45031,-0.803203,0.592248,6.51244,3.27724,6.32291,5.89769
24.5,1335,0,1324,0.10061,-4.005,0.0972145,3.91496,3.89208,3.88129,-0.889746,0.597092,6.59782,3.71192,6.64435,6.85338
24.5,1335,1,1324,0.0786498,-3.73414,0.0965042,3.70159,3.61078,3.65221,-0.604414,0.618539,5.91722,3.31105,6.10621,6.01668
24.5,1335,2,1324,0.115813,-4.60557,0.0964363,4.51808,4.51603,4.48283,-0.97583,0.548492,6.31265,2.92983,6.31937,5.87795
27,1340,0,1329,0.0204828,-3.99993,0.097067,3.93288,3.93547,3.93125,-0.596898,0.624569,6.833,3.49979,6.64484,6.84124
27,1340,1,1329,0.0289266,-3.81002,0.0963648,3.66581,3.68928,3.68147,-0.647267,0.607871,6.21377,3.32058,6.10635,6.00095
27,1340,2,1329,0.0343368,-4.6375,0.0962908,4.48764,4.49053,4.53343,-1.04145,0.526438,6.01178,3.07844,6.31518,5.85744
29.5,1345,0,1334,0.0348376,-4.07536,0.0969215,3.96793,3.96013,3.93667,-0.730104,0.615013,6.77693,3.43977,6.64261,6.84151
29.5,1345,1,1334,0.0305867,-3.84044,0.0962256,3.70883,3.6715,3.71534,-0.735655,0.57824,6.26067,3.40316,6.10388,6.00876
29.5,1345,2,1334,0.0283814,-4.65434,0.0961451,4.50018,4.56706,4.53139,-0.875899,0.572954,6.24802,2.89784,6.31215,5.86357
32,1350,0,1339,0.0203177,-4.10884,0.0967778,4.02475,4.0339,4.07661,-0.613914,0.609515,6.73606,3.53291,6.64256,6.83197
32,1350,1,1339,0.038905,-3.83418,0.0960847,3.68668,3.70104,3.66902,-0.92739,0.559006,6.20863,3.27452,6.1036,5.99433
32,1350,2,1339,0.0211767,-4.65761,0.0959985,4.52325,4.52873,4.54608,-0.93965,0.576057,6.34824,3.1603,6.30733,5.85004
34.5,1355,0,1344,0.0287443,-4.07391,0.096636,3.99481,3.95969,3.94665,-0.621858,0.570527,6.50138,3.39353,6.64288,6.83314
34.5,1355,1,1344,0.0272731,-3.85951,0.0959421,3.73472,3.72083,3.72378,-0.613723,0.600099,5.97882,3.33585,6.10048,6.02151
34.5,1355,2,1344,0.0328577,-4.69273,0.0958536,4.56328,4.54488,4.55879,-0.917792,0.544296,6.4185,2.92395,6.30797,5.85073
37,1360,0,1349,0.0899191,-4.08948,0.0964935,3.99918,4.01402,4.03151,-0.709011,0.547113,6.66669,3.50842,6.63469,6.80674
37,1360,1,1349,0.0737379,-3.85714,0.095799,3.73929,3.72517,3.74667,-0.559674,0.603434,5.89441,3.28084,6.0947,6.02089
37,1360,2,1349,0.0878242,-4.68337,0.0957108,4.59862,4.56685,4.55623,-0.897041,0.565615,6.12508,3.28657,6.30449,5.85555
39.5,1365,0,1354,0.0226309,-4.13417,0.0963493,4.01925,3.99744,3.98775,-1.08712,0.544574,6.5814,3.62548,6.63291,6.79534
39.5,1365,1,1354,0.044907,-3.92065,0.0956558,3.76886,3.74401,3.78811,-0.627345,0.597331,6.02111,3.1519,6.09346,6.01328
39.5,1365,2,1354,0.0385294,-4.77425,0.0955696,4.59946,4.64903,4.64272,-0.945954,0.582059,6.58494,3.0709,6.31501,5.86057
42,1370,0,1359,0.230164,-4.05514,0.0962035,4.00936,3.9437,3.97641,-0.874596,0.576935,6.42797,3.6159,6.6268,6.81049
42,1370,1,1359,0.175536,-3.8214,0.0955135,3.75181,3.71982,3.67366,-0.691221,0.575636,5.89315,3.33421,6.08564,6.04269
42,1370,2,1359,0.343817,-4.62712,0.0954287,4.59867,4.48985,4.50024,-0.804307,0.600351,6.22247,3.35123,6.31341,5.8716
44.5,1375,0,1364,0.207776,-4.08489,0.0960581,4.03502,3.96662,3.98864,-0.577516,0.645735,6.57028,3.68941,6.62559,6.82773
44.5,1375,1,1364,0.163062,-3.84163,0.0953716,3.79583,3.75713,3.7563,-0.774007,0.559177,5.84818,3.11259,6.08314,6.03059
44.5,1375,2,1364,0.342854,-4.67896,0.0952881,4.59973,4.53854,4.57468,-1.00367,0.523939,6.1507,3.46764,6.32008,5.90471
47,1380,0,1369,0.164525,-4.0549,0.0959164,4.06544,3.95772,3.9791,-0.526014,0.61749,6.48019,3.56772,6.62626,6.79934
47,1380,1,1369,0.127778,-3.89649,0.0952286,3.81686,3.74414,3.78451,-0.581449,0.623681,5.8819,3.35494,6.08124,6.0143
47,1380,2,1369,0.217362,-4.72649,0.0951464,4.62323,4.57579,4.6105,-1.15896,0.540524,5.98044,3.38038,6.31945,5.91596
49.5,1385,0,1374,0.022864,-4.20217,0.0957781,4.08448,4.08531,4.07121,-0.829805,0.514813,6.85453,3.41236,6.62992,6.78187
49.5,1385,1,1374,0.0422474,-3.97417,0.0950878,3.84953,3.87948,3.83813,-0.728909,0.606892,5.999,3.14153,6.08135,6.02394
49.5,1385,2,1374,0.0304878,-4.81571,0.0950035,4.64438,4.67878,4.67621,-0.960452,0.583825,6.39139,3.10059,6.31879,5.89036
52,1390,0,1379,0.0347134,-4.15289,0.0956363,4.12048,4.0731,4.0571,-0.78249,0.602835,6.80508,3.5059,6.63562,6.79695
52,1390,1,1379,0.034632,-3.91462,0.0949472,3.78584,3.76932,3.79095,-0.539762,0.599473,6.20586,3.3339,6.08411,6.03132
52,1390,2,1379,0.0318709,-4.83639,0.0948611,4.72604,4.74038,4.73545,-0.981185,0.531965,6.39186,3.09994,6.31869,5.87946
54.5,1395,0,1384,0.0733862,-4.22904,0.0954933,4.10406,4.1243,4.14667,-0.601289,0.605474,6.4882,3.23149,6.63953,6.82669
54.5,1395,1,1384,0.0626701,-3.95991,0.0948086,3.834,3.81881,3.82767,-0.693668,0.597372,6.07641,3.48665,6.0828,6.02476
54.5,1395,2,1384,0.0930812,-4.83526,0.0947182,4.73788,4.71031,4.72466,-0.924782,0.571148,6.41819,3.42346,6.31561,5.8753
57,1400,0,1389,0.0219095,-4.22687,0.0953501,4.15662,4.13205,4.1618,-0.840198,0.567533,6.73727,3.47884,6.63564,6.79723
57,1400,1,1389,0.0359353,-3.98101,0.0946706,3.87543,3.87184,3.81415,-0.622379,0.5626,6.00613,3.08245,6.08202,6.00069
57,1400,2,1389,0.033037,-4.80283,0.0945752,4.71654,4.66746,4.66506,-0.936156,0.590722,6.33198,3.15608,6.32007,5.87392
1,1405,0,1393,0.0493596,-4.17774,0.0952064,4.12926,4.02488,4.21594,-0.605808,0.590922,6.50231,3.48343,6.63972,6.79251
1,1405,1,1393,0.0495475,-3.89855,0.094532,3.89139,3.96799,3.75741,-0.897384,0.577693,6.05249,3.23872,6.07989,5.99246
1,1405,2,1393,0.0595223,-4.96988,0.0944327,4.76021,4.89443,4.89333,-0.846853,0.569126,6.44853,3.21554,6.32337,5.88351
3.5,1410,0,1398,0.0342624,-4.18254,0.0950639,4.14723,4.204,4.03863,-0.876544,0.582931,6.56885,3.52199,6.63252,6.81246
3.5,1410,1,1398,0.0396285,-4.09731,0.0943911,3.90182,3.96238,3.98512,-0.67314,0.616977,6.07941,3.16485,6.07684,5.98307
3.5,1410,2,1398,0.0354556,-4.87992,0.0942914,4.78498,4.72212,4.77995,-1.13402,0.570019,6.368,3.20043,6.32119,5.90286
6,1415,0,1403,0.0399308,-4.25846,0.0949218,4.11976,4.13525,4.23059,-0.649842,0.627749,6.46664,3.3836,6.6239,6.78481
6,1415,1,1403,0.0365681,-3.97708,0.0942508,3.9271,3.86502,3.88059,-0.719812,0.57835,6.03085,3.05038,6.07746,5.97189
6,1415,2,1403,0.0390063,-4.93406,0.0941492,4.78143,4.85476,4.85058,-1.13617,0.558884,6.2393,3.17802,6.31989,5.8973
8.5,1420,0,1408,0.0269006,-4.2674,0.0947794,4.16819,4.21512,4.14789,-0.681448,0.60376,6.31795,3.23837,6.61629,6.76392
8.5,1420,1,1408,0.030634,-4.0485,0.0941117,3.8935,3.93999,3.93154,-0.653463,0.569516,6.33116,3.2254,6.08156,5.98371
8.5,1420,2,1408,0.0568081,-4.81036,0.0940069,4.83196,4.70352,4.70331,-1.08262,0.544152,6.73264,3.5142,6.3283,5.89575
11,1425,0,1413,0.0252363,-4.29308,0.0946361,4.2169,4.21391,4.23817,-0.739467,0.570003,6.50519,3.4008,6.61098,6.73353
11,1425,1,1413,0.0314427,-4.06092,0.0939714,3.91398,3.92952,3.97111,-0.67778,0.594257,6.2136,3.10427,6.08213,5.944
11,1425,2,1413,0.0367991,-4.97472,0.093866,4.80213,4.83689,4.83042,-1.0601,0.556788,6.40563,3.27602,6.33426,5.87945
13.5,1430,0,1418,0.15582,-4.30733,0.0944937,4.22739,4.18262,4.19684,-0.86968,0.539357,6.42179,3.44096,6.61517,6.72013
13.5,1430,1,1418,0.135503,-4.05052,0.0938305,3.96159,3.89981,3.91116,-0.620256,0.632543,6.0432,3.35257,6.07733,5.96817
13.5,1430,2,1418,0.179634,-4.91869,0.0937259,4.83239,4.82178,4.78648,-0.813285,0.549155,6.40821,3.16,6.33859,5.88004
16,1435,0,1423,0.0250824,-4.30042,0.0943521,4.22776,4.21362,4.19252,-0.648206,0.605449,6.92143,3.4955,6.61815,6.71768
16,1435,1,1423,0.0420002,-4.09474,0.0936905,3.9844,3.98654,3.959,-0.717141,0.577815,6.33104,3.22858,6.07715,5.95417
16,1435,2,1423,0.02694,-4.9511,0.0935865,4.85566,4.8039,4.8443,-0.814784,0.613131,6.12381,3.18421,6.33465,5.87348
18.5,1440,0,1428,0.0210925,-4.31917,0.0942135,4.23862,4.21865,4.23713,-0.795396,0.551562,6.58883,3.4198,6.61092,6.71102
18.5,1440,1,1428,0.0415845,-4.09562,0.0935512,4.01151,3.99842,3.98314,-0.739257,0.606194,6.21422,3.04147,6.07402,5.95278
18.5,1440,2,1428,0.02861,-5.01357,0.0934482,4.87951,4.91445,4.89257,-1.02512,0.575463,6.4809,3.0986,6.3333,5.87679
21,1445,0,1433,0.0311729,-4.34834,0.0940754,4.23029,4.26786,4.27164,-0.884638,0.565401,6.6675,3.53278,6.61,6.69792
21,1445,1,1433,0.0358117,-4.11644,0.093411,3.99846,3.99729,3.97464,-0.787682,0.585831,6.04636,3.29489,6.06951,5.9565
21,1445,2,1433,0.0285976,-5.0065,0.0933101,4.9198,4.87298,4.8979,-0.854995,0.616482,6.46406,3.21875,6.33582,5.87772
23.5,1450,0,1438,0.159038,-4.32784,0.0939349,4.26794,4.26128,4.23582,-0.754117,0.58122,6.63743,3.64465,6.61246,6.67194
23.5,1450,1,1438,0.128057,-4.13595,0.09327,3.99798,4.01121,4.01735,-0.76529,0.579604,6.3095,3.04233,6.07103,5.92969
23.5,1450,2,1438,0.207333,-4.9703,0.0931727,4.8618,4.90284,4.84614,-0.871725,0.587606,6.19502,3.20388,6.33607,5.86589
26,1455,0,1443,0.0231565,-4.3921,0.093795,4.30556,4.25587,4.2741,-0.693012,0.597679,6.59374,3.30388,6.60792,6.63498
26,1455,1,1443,0.0408428,-4.18846,0.0931288,4.06924,4.03881,4.04175,-0.5338,0.61691,6.18499,3.25824,6.06881,5.93044
26,1455,2,1443,0.0224814,-5.05084,0.0930346,4.92611,4.89582,4.9792,-0.838115,0.559251,6.32146,3.1144,6.33764,5.85929
28.5,1460,0,1448,0.0286934,-4.40241,0.0936551,4.30558,4.31396,4.30098,-0.595591,0.628129,6.9293,3.59838,6.6074,6.65732
28.5,1460,1,1448,0.0325271,-4.1316,0.0929904,4.01113,4.02805,4.03977,-0.772642,0.590233,6.21678,3.4474,6.06392,5.94703
28.5,1460,2,1448,0.0287665,-5.10107,0.0928983,4.9723,5.01506,4.94923,-0.763391,0.623863,6.31144,2.80259,6.32666,5.86157
31,1465,0,1453,0.0278035,-4.3593,0.0935161,4.30939,4.30001,4.2712,-0.748172,0.614462,6.71073,3.54378,6.61153,6.65579
