time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
6.9,1805,0,1775,0.391331,-6.55648,0.0841666,6.56881,6.46281,6.45392,-0.0742567,0.695913,6.99859,3.72209,7.3344,6.83006
6.9,1805,1,1775,0.204015,-6.61387,0.0837855,6.58332,6.58965,6.60311,-0.829142,0.567403,6.78773,3.47091,6.78924,6.27642
6.9,1805,2,1775,0.263401,-6.39957,0.0839135,6.2671,6.318,6.30807,-0.264364,0.644041,7.30328,3.9441,7.39953,6.47358
7.4,1810,0,1780,0.436896,-6.70172,0.084044,6.63941,6.57495,6.57011,-0.383361,0.630155,7.30286,3.8215,7.33352,6.85858
7.4,1810,1,1780,0.429528,-6.61456,0.0836596,6.69667,6.54885,6.48999,-0.846407,0.564678,6.77193,3.50748,6.78188,6.27353
7.4,1810,2,1780,0.40927,-6.23788,0.0837946,6.16857,6.21587,6.19342,-0.183995,0.667632,7.35234,3.81726,7.40242,6.51886
7.9,1815,0,1785,0.452736,-6.53661,0.083919,6.482,6.48708,6.47398,-0.0730728,0.659106,7.50192,3.87996,7.32867,6.85845
7.9,1815,1,1785,0.194446,-6.69544,0.0835344,6.54986,6.59397,6.61677,-0.884916,0.568947,6.43995,3.20369,6.7763,6.27129
7.9,1815,2,1785,0.241282,-6.32859,0.0836721,6.25031,6.17315,6.20711,-0.168869,0.655634,7.35577,3.80627,7.39912,6.5324
8.4,1820,0,1790,0.348151,-6.47795,0.0837971,6.5654,6.36126,6.39366,-0.274801,0.637084,7.26494,3.59561,7.32379,6.87189
8.4,1820,1,1790,0.219331,-6.54154,0.0834079,6.49163,6.47076,6.51579,-0.805923,0.632696,6.51335,3.47723,6.76898,6.25869
8.4,1820,2,1790,0.164569,-6.44978,0.0835478,6.2536,6.40378,6.33501,-0.098785,0.663097,7.19741,3.75601,7.39718,6.5603
8.9,1825,0,1795,0.531911,-6.80366,0.0836738,6.64543,6.71049,6.67038,-0.399162,0.640182,6.95787,3.82709,7.31446,6.90672
8.9,1825,1,1795,0.315776,-6.66969,0.0832834,6.62888,6.64012,6.54678,-0.573704,0.628281,6.80658,3.78392,6.76707,6.28157
8.9,1825,2,1795,0.425195,-6.37588,0.083427,6.47355,6.3227,6.34028,-0.386169,0.651764,7.34212,3.82465,7.39708,6.55889
9.4,1830,0,1800,0.250549,-6.69531,0.0835475,6.55437,6.64185,6.65137,-0.33894,0.636829,7.18062,3.85776,7.31222,6.93335
9.4,1830,1,1800,0.218806,-6.7727,0.083163,6.78102,6.66322,6.71334,-1.12834,0.523039,6.82622,3.58158,6.76657,6.31076
9.4,1830,2,1800,0.179335,-6.54995,0.0833055,6.4644,6.48527,6.43958,-0.110967,0.667848,7.3566,3.95247,7.38948,6.58465
9.9,1835,0,1805,0.266236,-6.67578,0.0834226,6.69013,6.60015,6.56637,-0.117778,0.668625,7.22095,3.88215,7.30898,6.94034
9.9,1835,1,1805,0.213407,-6.72698,0.0830413,6.63356,6.68333,6.67948,-0.726169,0.615089,6.67775,3.72995,6.76195,6.34481
9.9,1835,2,1805,0.198775,-6.53017,0.0831851,6.43295,6.47951,6.47072,-0.420547,0.625532,7.09338,3.91465,7.38202,6.61753
10.4,1840,0,1810,0.350555,-6.8526,0.0833051,6.70144,6.71124,6.72758,-0.194159,0.653965,7.21644,3.87284,7.30225,6.94834
10.4,1840,1,1810,0.187526,-6.73988,0.0829217,6.55623,6.64885,6.60594,-0.817584,0.569442,6.40743,3.45782,6.75782,6.35469
10.4,1840,2,1810,0.139557,-6.474,0.0830611,6.37141,6.34908,6.34081,0.0651527,0.68384,7.39716,4.00288,7.38328,6.64147
10.9,1845,0,1815,0.318446,-6.85656,0.0831861,6.83369,6.80455,6.77418,-0.460068,0.582985,7.40627,3.82466,7.29475,6.94552
10.9,1845,1,1815,0.223677,-6.77124,0.0828005,6.67942,6.67398,6.74426,-0.682514,0.585585,6.82028,3.54722,6.7554,6.36448
10.9,1845,2,1815,0.169186,-6.475,0.0829431,6.42072,6.39576,6.38944,-0.13874,0.660952,7.32625,3.65352,7.37617,6.66045
11.4,1850,0,1820,0.325678,-6.72797,0.0830621,6.73796,6.60483,6.62222,-0.309067,0.632198,7.04927,3.64937,7.29181,6.93843
11.4,1850,1,1820,0.256,-6.85549,0.0826777,6.71099,6.76719,6.73896,-0.73464,0.589548,7.19027,3.79513,6.75927,6.38431
11.4,1850,2,1820,0.219454,-6.50682,0.0828307,6.42555,6.42699,6.45945,0.0498682,0.672533,7.03829,3.92257,7.37015,6.71562
11.9,1855,0,1825,0.387308,-6.57106,0.0829349,6.54416,6.4727,6.48185,-0.370439,0.60992,7.17213,3.91866,7.29216,6.92564
11.9,1855,1,1825,0.201681,-6.85732,0.0825543,6.75081,6.80445,6.77873,-0.869479,0.578134,6.55232,3.22636,6.7547,6.36617
11.9,1855,2,1825,0.202947,-6.40115,0.0827221,6.29218,6.35511,6.34605,-0.0878621,0.675301,7.52878,3.88415,7.36897,6.72199
12.4,1860,0,1830,0.263186,-6.69974,0.0828044,6.61257,6.63724,6.63036,-0.423248,0.642,7.25122,3.79855,7.29143,6.94986
12.4,1860,1,1830,0.218481,-6.73922,0.0824299,6.67354,6.69398,6.70677,-0.676298,0.620538,6.82799,3.41758,6.75756,6.36308
12.4,1860,2,1830,0.132666,-6.51531,0.08261,6.42552,6.39659,6.38903,-0.339953,0.641968,7.39912,3.63998,7.36173,6.70046
12.9,1865,0,1835,0.338868,-6.86631,0.0826757,6.76242,6.7383,6.74553,-0.314454,0.635707,7.57638,3.69077,7.29221,6.92896
12.9,1865,1,1835,0.162436,-6.85422,0.0823061,6.7951,6.70502,6.70786,-0.826784,0.596595,6.39769,3.22903,6.75345,6.3436
12.9,1865,2,1835,0.208039,-6.6066,0.0824929,6.44429,6.53415,6.52896,-0.0589278,0.664702,7.35522,3.67852,7.36071,6.7002
13.4,1870,0,1840,0.282936,-6.75814,0.0825514,6.57224,6.653,6.66545,0.111669,0.708578,7.11163,3.63448,7.28231,6.92425
13.4,1870,1,1840,0.149383,-6.86913,0.0821839,6.72513,6.79747,6.826,-0.850918,0.604178,6.6327,3.3221,6.75665,6.36828
13.4,1870,2,1840,0.203293,-6.41626,0.0823779,6.46714,6.36788,6.36171,-0.29369,0.624122,7.49045,4.02671,7.3614,6.71725
13.9,1875,0,1845,0.320279,-6.64255,0.0824324,6.56605,6.60682,6.57699,-0.327345,0.615296,7.06888,3.95474,7.28194,6.94529
13.9,1875,1,1845,0.313673,-6.73374,0.0820607,6.69882,6.639,6.64543,-0.967274,0.573887,6.62752,3.65771,6.75132,6.37319
13.9,1875,2,1845,0.225542,-6.56886,0.0822624,6.53262,6.45928,6.43955,0.152319,0.700798,7.19116,3.94703,7.35577,6.75836
14.4,1880,0,1850,0.435126,-6.79546,0.082312,6.82379,6.70588,6.67843,-0.17967,0.634142,6.97207,3.83502,7.27766,6.95468
14.4,1880,1,1850,0.2674,-6.99317,0.0819362,6.88998,6.88938,6.93467,-0.692664,0.592234,7.09203,3.60508,6.75556,6.39853
14.4,1880,2,1850,0.217429,-6.61029,0.0821517,6.47195,6.53236,6.58553,-0.0979957,0.642083,7.05778,3.70303,7.34853,6.78504
14.9,1885,0,1855,0.280686,-6.92858,0.0821893,6.84661,6.86247,6.86256,-0.799884,0.588718,6.86552,3.65284,7.26633,6.95665
14.9,1885,1,1855,0.234574,-6.85116,0.0818149,6.79818,6.78738,6.81574,-0.895706,0.588438,6.52896,3.55458,6.74799,6.40934
14.9,1885,2,1855,0.219914,-6.68843,0.0820405,6.61558,6.65137,6.63934,-0.166305,0.644693,7.50513,4.14676,7.34864,6.81235
15.4,1890,0,1860,0.403409,-6.755,0.0820663,6.67401,6.67532,6.67477,-0.168021,0.674041,6.8283,3.66587,7.25961,6.97108
15.4,1890,1,1860,0.267247,-6.87756,0.0816933,6.94396,6.8036,6.73299,-0.679077,0.602439,6.70625,3.83651,6.74696,6.43853
15.4,1890,2,1860,0.229484,-6.81462,0.0819258,6.68882,6.72059,6.72866,0.0125081,0.660852,7.68297,4.28712,7.35129,6.84045
15.9,1895,0,1865,0.369506,-6.88371,0.0819442,6.81786,6.75883,6.72029,-0.0832101,0.686305,7.11266,3.8557,7.25251,6.97781
15.9,1895,1,1865,0.301811,-7.02263,0.0815711,6.91477,6.93456,6.99119,-0.72694,0.589346,6.51772,3.55365,6.73918,6.47037
15.9,1895,2,1865,0.392598,-6.7046,0.0818111,6.64369,6.6614,6.63486,-0.127732,0.667775,7.363,4.15488,7.3443,6.89957
16.4,1900,0,1870,0.294472,-6.86441,0.0818241,6.72571,6.80358,6.80778,-0.136986,0.638121,6.8914,3.61239,7.24058,6.98167
16.4,1900,1,1870,0.323711,-6.94778,0.0814481,6.8805,6.9078,6.90715,-0.875497,0.576256,6.91814,3.66302,6.74092,6.49662
16.4,1900,2,1870,0.200349,-6.69807,0.0816957,6.61812,6.63614,6.64077,0.0537428,0.676218,7.47378,3.85825,7.34297,6.94335
16.9,1905,0,1875,0.245037,-6.87833,0.0817092,6.91026,6.81621,6.80011,-0.00344154,0.685692,7.3094,3.9434,7.23488,6.97545
16.9,1905,1,1875,0.189312,-7.11162,0.0813239,7.01664,7.02132,6.96902,-0.661923,0.604606,6.51289,3.56892,6.73612,6.52695
16.9,1905,2,1875,0.20432,-6.82958,0.081584,6.69846,6.76014,6.7646,-0.00655591,0.685998,7.59495,4.12893,7.34363,6.97896
17.4,1910,0,1880,0.283083,-7.02184,0.0815948,6.87413,6.9392,6.94852,-0.456754,0.62403,7.08255,4.07577,7.22246,7.00272
17.4,1910,1,1880,0.26372,-7.02067,0.0812022,6.85308,6.95133,7.03815,-0.75366,0.61252,6.80975,3.76439,6.73492,6.5541
17.4,1910,2,1880,0.2073,-6.76374,0.0814743,6.7497,6.64179,6.68936,-0.140976,0.656137,7.04739,4.05434,7.33562,7.01101
17.9,1915,0,1885,0.362351,-6.83302,0.0814743,6.69211,6.75281,6.77415,-0.319662,0.602489,7.18563,3.97151,7.21827,7.03258
17.9,1915,1,1885,0.190718,-6.95062,0.0810838,6.93784,6.94591,6.85879,-0.644239,0.585039,6.52,3.6249,6.73061,6.54906
17.9,1915,2,1885,0.184131,-6.76942,0.0813644,6.70942,6.71108,6.64996,-0.370117,0.6288,7.06896,3.92498,7.3292,7.01057
18.4,1920,0,1890,0.326682,-6.75008,0.081349,6.72627,6.62621,6.649,0.0119516,0.655359,7.28612,3.60598,7.22038,7.01177
18.4,1920,1,1890,0.161528,-7.04852,0.0809668,6.93057,6.94848,6.94751,-0.795151,0.582988,6.78968,3.48355,6.7366,6.51983
18.4,1920,2,1890,0.194826,-6.8176,0.0812529,6.69161,6.66935,6.7142,-0.131155,0.646409,7.35625,3.74728,7.31992,7.00951
18.9,1925,0,1895,0.282063,-7.13439,0.0812307,7.00145,7.02247,7.00209,-0.145962,0.645573,6.93328,3.98916,7.21254,7.03094
18.9,1925,1,1895,0.228584,-7.07123,0.080847,6.85487,7.00449,6.96529,-0.893274,0.57531,6.66425,3.8649,6.73542,6.54711
18.9,1925,2,1895,0.275564,-6.73204,0.0811408,6.7057,6.69821,6.63653,-0.0193399,0.668775,7.16343,4.12796,7.31694,7.0374
19.4,1930,0,1900,0.338038,-6.94631,0.0811185,6.86217,6.93355,6.93714,0.00905216,0.675206,6.73818,3.82202,7.19811,7.05511
19.4,1930,1,1900,0.248394,-6.92678,0.0807259,6.7886,6.8036,6.91256,-1.07971,0.55574,6.74404,3.65752,6.73706,6.57478
19.4,1930,2,1900,0.278055,-6.7992,0.0810305,6.73909,6.68736,6.7896,0.329388,0.713967,7.49844,4.15742,7.31831,7.08077
19.9,1935,0,1905,0.490569,-6.72978,0.08101,6.84796,6.68164,6.70895,-0.300243,0.631335,7.33254,4.20333,7.19666,7.08665
19.9,1935,1,1905,0.408578,-6.97176,0.0806024,6.89659,7.01878,6.91102,-0.801432,0.597343,6.27618,3.65973,6.7312,6.58297
19.9,1935,2,1905,0.429882,-6.67197,0.0809225,6.63276,6.61663,6.55131,0.125314,0.668907,6.86778,3.97827,7.31259,7.09407
20.4,1940,0,1910,0.317567,-6.95497,0.0808968,6.82461,6.88018,6.87251,-0.289693,0.631578,7.22198,3.80194,7.19217,7.11912
20.4,1940,1,1910,0.221633,-6.94598,0.0804805,6.89616,6.85112,6.94999,-0.765948,0.604844,6.50491,3.56089,6.72139,6.58799
20.4,1940,2,1910,0.224128,-6.80233,0.0808183,6.67787,6.74209,6.7988,-0.30783,0.663033,7.31295,3.92769,7.3112,7.14406
20.9,1945,0,1915,0.264223,-7.1553,0.0807825,7.01862,7.07664,7.07798,-0.055633,0.657173,6.97014,4.18979,7.18869,7.12603
20.9,1945,1,1915,0.177647,-7.0479,0.0803604,6.96102,6.93632,6.93485,-0.622348,0.560273,6.43237,3.93398,6.7188,6.60561
20.9,1945,2,1915,0.190164,-7.12246,0.0807118,7.04342,7.01051,7.04195,0.270986,0.684499,7.08425,4.31588,7.30119,7.16078
21.4,1950,0,1920,0.326211,-7.32932,0.0806746,7.22837,7.19702,7.18342,-0.174111,0.635154,7.30867,3.84064,7.18166,7.1386
21.4,1950,1,1920,0.275153,-7.2974,0.0802438,7.10792,7.20004,7.28127,-0.951298,0.528323,6.64087,3.63752,6.72305,6.61756
21.4,1950,2,1920,0.218376,-7.04105,0.0806101,6.92027,6.90658,6.90174,0.0140527,0.670497,7.43521,3.91971,7.30307,7.17826
21.9,1955,0,1925,0.314161,-6.98778,0.0805694,7.04657,6.89127,6.93237,-0.263631,0.602443,6.94208,3.90662,7.17045,7.13124
21.9,1955,1,1925,0.166632,-7.2175,0.0801262,7.17775,7.11664,7.13127,-0.845287,0.590097,6.76531,3.65477,6.71867,6.60225
21.9,1955,2,1925,0.230608,-7.17786,0.0805076,7.08094,7.07091,7.04008,0.0613855,0.679726,7.37388,4.25497,7.30182,7.22475
22.4,1960,0,1930,0.238517,-7.10855,0.0804611,7.08221,7.06598,7.03578,-0.385135,0.629317,7.20069,4.07772,7.15988,7.12262
22.4,1960,1,1930,0.274756,-7.11185,0.080007,6.98276,7.07153,7.04644,-0.745459,0.585391,6.49274,3.74873,6.71818,6.61422
22.4,1960,2,1930,0.210497,-7.01002,0.0804036,6.93946,6.926,6.97903,0.105823,0.703892,7.0877,4.0782,7.30162,7.24668
22.9,1965,0,1935,0.285078,-6.99381,0.0803449,6.8955,6.91703,6.90932,-0.281598,0.604273,7.06782,3.83056,7.15345,7.13736
22.9,1965,1,1935,0.168408,-7.173,0.0798881,7.07823,7.06221,7.03938,-0.95891,0.548559,6.30343,3.81642,6.70759,6.6654
22.9,1965,2,1935,0.188892,-7.02814,0.0802961,6.92157,6.92375,6.92913,-0.339784,0.619054,7.34663,4.38133,7.30182,7.31388
23.4,1970,0,1940,0.319348,-7.16597,0.0802284,7.04662,7.0451,7.07329,-0.0123648,0.673375,6.95043,3.8019,7.14632,7.12923
23.4,1970,1,1940,0.250357,-7.10412,0.0797688,7.02487,7.07953,7.021,-0.393637,0.624785,6.71259,3.97504,6.70751,6.6889
23.4,1970,2,1940,0.303879,-7.08906,0.0801858,6.96239,6.91502,6.92874,-0.189713,0.663143,7.14238,4.0937,7.29515,7.35857
23.9,1975,0,1945,0.392733,-7.25338,0.0801192,7.13637,7.16275,7.18618,-0.216108,0.624968,7.37754,4.04582,7.13962,7.13144
23.9,1975,1,1945,0.233179,-7.27978,0.0796514,7.14604,7.17461,7.22311,-0.87423,0.562521,6.16814,3.43581,6.69625,6.69953
23.9,1975,2,1945,0.216161,-7.08871,0.0800767,6.98294,7.06669,7.08369,0.0134243,0.668669,7.44142,4.05796,7.29882,7.40825
24.4,1980,0,1950,0.537975,-7.15377,0.0800108,7.07018,7.06046,7.0685,0.12649,0.677454,7.19259,3.97874,7.13903,7.1493
24.4,1980,1,1950,0.211483,-7.1023,0.079533,7.05017,7.07798,7.08078,-0.790345,0.571611,6.647,3.88322,6.69482,6.72772
24.4,1980,2,1950,0.213292,-7.08079,0.0799697,6.99048,6.98921,6.93745,0.137828,0.671579,6.75677,4.1323,7.28712,7.43915
24.9,1985,0,1955,0.47778,-7.40647,0.0799061,7.38387,7.29202,7.25545,-0.355211,0.652121,7.09272,3.85717,7.135,7.1356
24.9,1985,1,1955,0.212052,-7.25778,0.0794141,7.22388,7.11024,7.13415,-0.827058,0.570585,6.82852,3.50236,6.69435,6.74587
24.9,1985,2,1955,0.215623,-7.23032,0.0798698,6.98549,7.06493,7.08235,-0.209307,0.659329,7.39224,4.00755,7.28413,7.44125
25.4,1990,0,1960,0.309074,-7.33238,0.079801,7.10318,7.24857,7.2731,0.143566,0.708081,7.14566,4.01582,7.13805,7.16242
25.4,1990,1,1960,0.281191,-7.25657,0.0792959,7.10338,7.21135,7.19773,-0.796436,0.582001,6.64659,3.68462,6.68805,6.74555
25.4,1990,2,1960,0.217665,-6.90823,0.0797735,6.89674,6.84767,6.82713,-0.0295527,0.669806,6.98745,3.89989,7.27579,7.44301
25.9,1995,0,1965,0.557498,-7.18143,0.0796983,7.25041,7.14021,7.11159,-0.0683922,0.671899,6.81796,3.82154,7.12517,7.14561
25.9,1995,1,1965,0.222045,-7.09523,0.0791792,7.03893,7.02538,7.00903,-0.639087,0.612409,6.54352,3.76053,6.68187,6.75933
25.9,1995,2,1965,0.24891,-7.14698,0.0796769,6.99314,7.04471,7.0359,-0.031684,0.654109,7.23951,4.29405,7.27382,7.48133
26.4,2000,0,1970,0.274479,-7.318,0.0795928,7.30162,7.19188,7.21766,-0.0193465,0.666613,6.82707,3.99565,7.11633,7.18465
26.4,2000,1,1970,0.336703,-7.38024,0.0790645,7.17588,7.31504,7.31674,-0.719705,0.580485,6.81525,3.84634,6.68347,6.76906
26.4,2000,2,1970,0.250517,-7.27492,0.0795762,7.24489,7.18704,7.18167,0.134514,0.683401,7.12778,4.16302,7.26779,7.5067
26.9,2005,0,1975,0.342335,-7.41498,0.0794863,7.30941,7.37536,7.38463,-0.218981,0.669683,6.68013,3.93072,7.10994,7.21118
26.9,2005,1,1975,0.255814,-7.23005,0.0789486,7.28741,7.15176,7.15646,-0.576317,0.606209,6.53776,4.03444,6.68436,6.79825
26.9,2005,2,1975,0.165654,-7.36274,0.0794715,7.23517,7.30303,7.31214,-0.259335,0.649721,7.23382,4.43989,7.25761,7.51854
27.4,2010,0,1980,0.289535,-7.20223,0.0793813,7.10941,7.12174,7.11561,-0.138483,0.632845,6.88345,4.05021,7.10411,7.22019
27.4,2010,1,1980,0.21964,-7.27816,0.0788341,7.20111,7.23211,7.21684,-0.745953,0.592112,6.37944,3.72528,6.67894,6.80999
27.4,2010,2,1980,0.211633,-7.18023,0.0793665,7.19,7.10828,7.11305,-0.235748,0.629567,7.28094,4.27636,7.25655,7.54393
27.9,2015,0,1985,0.278552,-7.23589,0.0792778,7.20454,7.12432,7.11679,-0.112986,0.680548,6.9597,4.08359,7.09982,7.22015
27.9,2015,1,1985,0.160672,-7.34312,0.0787194,7.27726,7.28968,7.25698,-0.94731,0.546415,6.6633,3.96991,6.67266,6.8251
27.9,2015,2,1985,0.174601,-7.19108,0.0792596,7.09982,7.08336,7.11255,-0.0855115,0.681005,6.92198,4.17397,7.25212,7.55976
28.4,2020,0,1990,0.352028,-7.25704,0.0791709,7.14622,7.2144,7.18329,-0.0901035,0.687868,6.99754,4.02601,7.09782,7.24963
28.4,2020,1,1990,0.295198,-7.36841,0.0786045,7.18316,7.26972,7.30934,-0.793886,0.573052,6.49292,3.927,6.6691,6.84083
28.4,2020,2,1990,0.295935,-7.09285,0.0791544,7.0734,7.05091,7.05188,0.379485,0.710887,6.89763,4.22584,7.24654,7.59851
28.9,2025,0,1995,0.32491,-7.27231,0.0790603,7.21731,7.1526,7.14287,0.132878,0.693739,7.12381,3.69738,7.09562,7.24226
28.9,2025,1,1995,0.232181,-7.38078,0.0784896,7.2846,7.33039,7.31251,-0.789505,0.548809,6.75685,3.72085,6.66774,6.85381
28.9,2025,2,1995,0.266368,-7.30423,0.0790573,7.18663,7.21511,7.19924,0.407116,0.718341,7.39306,4.04955,7.24167,7.59628
29.4,2030,0,2000,0.334124,-7.33092,0.0789514,7.07795,7.21023,7.21173,0.327801,0.707096,7.1946,4.07597,7.09198,7.26963
29.4,2030,1,2000,0.172559,-7.29355,0.0783744,7.22677,7.2012,7.20164,-0.648181,0.59424,6.49367,3.70817,6.6658,6.84702
29.4,2030,2,2000,0.156686,-7.12351,0.0789624,7.00444,7.03572,7.07005,0.175229,0.68514,7.09282,4.03238,7.24121,7.60679
29.9,2035,0,2005,0.25115,-7.26725,0.0788445,7.15939,7.22041,7.2232,-0.140636,0.646948,6.93468,3.94815,7.08253,7.2936
29.9,2035,1,2005,0.301373,-7.46079,0.0782598,7.2483,7.42112,7.39152,-0.712707,0.583267,6.74018,3.80474,6.66383,6.87657
29.9,2035,2,2005,0.18054,-7.32181,0.0788642,7.23783,7.26559,7.2418,0.123585,0.693783,7.13799,4.04392,7.24125,7.61814
30.4,2040,0,2010,0.271159,-7.31581,0.0787357,7.29682,7.18458,7.17928,-0.0667033,0.654118,6.87599,3.8637,7.08475,7.29418
30.4,2040,1,2010,0.193511,-7.34403,0.078144,7.29532,7.29711,7.29531,-0.761316,0.576532,6.76787,3.76179,6.66431,6.88593
30.4,2040,2,2010,0.258629,-7.44794,0.0787644,7.29074,7.34376,7.35162,0.183998,0.710808,7.12518,4.06008,7.23956,7.62586
30.9,2045,0,2015,0.32421,-7.51319,0.0786301,7.2508,7.38548,7.39398,0.281426,0.704398,7.1239,4.03187,7.07603,7.31293
30.9,2045,1,2015,0.209283,-7.3698,0.078029,7.28448,7.25911,7.24276,-0.749597,0.566248,6.44864,3.7092,6.65774,6.9015
30.9,2045,2,2015,0.301194,-7.36114,0.0786685,7.32494,7.26485,7.21974,-0.119543,0.657655,7.17662,4.20978,7.23547,7.6857
31.4,2050,0,2020,0.274206,-7.4077,0.078532,7.33146,7.38888,7.38661,-0.0503749,0.668399,6.95834,3.91639,7.07508,7.30722
31.4,2050,1,2020,0.245985,-7.53636,0.0779127,7.36656,7.46905,7.50111,-0.530389,0.593792,6.82116,3.63514,6.64821,6.89132
31.4,2050,2,2020,0.252571,-7.40169,0.0785704,7.34537,7.32214,7.30261,-0.29947,0.640481,7.30243,4.18479,7.23613,7.70552
31.9,2055,0,2025,0.281176,-7.36049,0.0784302,7.21112,7.20779,7.18101,0.185162,0.68345,7.21148,3.91806,7.06706,7.32255
31.9,2055,1,2025,0.130454,-7.39697,0.0777976,7.3565,7.30115,7.27744,-0.717836,0.58769,6.52888,3.74567,6.64351,6.90442
31.9,2055,2,2025,0.269852,-7.26258,0.0784656,7.17778,7.19642,7.21961,-0.0694973,0.659609,7.1492,3.92193,7.23419,7.73208
32.4,2060,0,2030,0.386776,-7.57338,0.0783287,7.5498,7.47879,7.53759,0.0048854,0.662113,7.06246,4.06499,7.06497,7.33999
32.4,2060,1,2030,0.17094,-7.45642,0.0776847,7.32597,7.38181,7.3765,-0.570922,0.625691,6.54227,3.72632,6.63923,6.89814
32.4,2060,2,2030,0.3178,-7.34156,0.0783643,7.22707,7.22405,7.20415,-0.122624,0.636529,6.98719,4.17727,7.22984,7.7631
32.9,2065,0,2035,0.25535,-7.33857,0.0782293,7.30676,7.30042,7.24173,0.0592823,0.675482,6.90488,4.05929,7.055,7.35618
32.9,2065,1,2035,0.253705,-7.50693,0.0775721,7.48739,7.45974,7.45034,-0.750488,0.536861,6.81137,3.98862,6.63609,6.91831
32.9,2065,2,2035,0.207188,-7.28363,0.0782658,7.25269,7.27265,7.26328,-0.302182,0.6504,7.01331,4.14292,7.22961,7.80709
33.4,2070,0,2040,0.25878,-7.62072,0.0781302,7.48461,7.47841,7.52036,-0.0354407,0.704681,7.19121,3.98053,7.05254,7.35759
33.4,2070,1,2040,0.277392,-7.65037,0.0774584,7.53685,7.58285,7.58494,-0.651882,0.634139,6.64637,3.68195,6.62592,6.92479
33.4,2070,2,2040,0.203037,-7.47232,0.078166,7.36164,7.3772,7.38137,-0.301437,0.651148,7.242,4.24081,7.22794,7.86151
33.9,2075,0,2045,0.332116,-7.52538,0.0780297,7.42993,7.44876,7.41056,-0.235533,0.634769,7.05078,4.28332,7.04693,7.37457
33.9,2075,1,2045,0.36313,-7.59638,0.0773453,7.5,7.56577,7.50959,-0.596862,0.572947,6.36139,3.77138,6.61904,6.93521
33.9,2075,2,2045,0.253364,-7.57838,0.0780666,7.33829,7.47095,7.45599,0.102918,0.674946,7.25325,4.34656,7.22224,7.89549
34.4,2080,0,2050,0.345374,-7.34501,0.077927,7.24285,7.23682,7.29597,-0.0586981,0.667895,6.82938,3.86812,7.03834,7.36478
34.4,2080,1,2050,0.209237,-7.52983,0.0772336,7.46813,7.47163,7.50211,-0.825925,0.566059,6.54857,3.88391,6.61611,6.9678
34.4,2080,2,2050,0.250573,-7.48242,0.0779692,7.51512,7.43737,7.4435,0.201903,0.696523,7.44663,4.29496,7.22185,7.92045
34.9,2085,0,2055,0.262974,-7.48274,0.0778286,7.34534,7.32771,7.27405,-0.0208699,0.676288,6.79857,3.97524,7.03113,7.357
34.9,2085,1,2055,0.181278,-7.52238,0.0771208,7.45523,7.49732,7.44139,-0.832266,0.578721,6.51849,3.87426,6.61479,6.98712
34.9,2085,2,2055,0.187238,-7.6307,0.0778786,7.49663,7.48283,7.49698,0.395552,0.700458,7.41363,4.52609,7.21281,7.93086
35.4,2090,0,2060,0.355586,-7.7588,0.0777268,7.62793,7.63527,7.72395,0.280873,0.719991,6.85051,3.9965,7.02216,7.34926
35.4,2090,1,2060,0.205783,-7.54187,0.0770076,7.47914,7.40666,7.45021,-0.656395,0.620888,6.73177,4.07362,6.60721,6.98917
35.4,2090,2,2060,0.228808,-7.56603,0.0777938,7.50399,7.5371,7.54031,0.0765406,0.685923,6.89222,4.24442,7.21358,7.96564
35.9,2095,0,2065,0.275427,-7.4866,0.0776257,7.4832,7.44566,7.38575,0.284814,0.716714,7.13088,4.11492,7.0194,7.34732
35.9,2095,1,2065,0.280775,-7.81397,0.0768968,7.61914,7.77311,7.71247,-0.826343,0.557955,6.49145,3.76285,6.60089,6.99947
35.9,2095,2,2065,0.282093,-7.6126,0.0777077,7.52956,7.47469,7.47894,0.23986,0.682456,7.1184,4.28771,7.20724,7.98529
36.4,2100,0,2070,0.272984,-7.74182,0.0775268,7.55607,7.5445,7.56361,0.24914,0.688074,6.88824,4.3315,7.01799,7.35896
36.4,2100,1,2070,0.292701,-7.39325,0.0767865,7.4685,7.35673,7.35555,-0.795375,0.592165,6.34916,3.90192,6.59944,7.00658
36.4,2100,2,2070,0.219341,-7.65741,0.0776192,7.47683,7.59419,7.61953,0.177115,0.69334,7.07019,4.37325,7.2058,8.00368
36.9,2105,0,2075,0.322387,-7.61657,0.0774286,7.56648,7.57036,7.57325,-0.0446237,0.655356,6.90042,4.09367,7.01913,7.34496
36.9,2105,1,2075,0.323156,-7.50035,0.0766744,7.50754,7.37506,7.36981,-0.967139,0.542803,6.46273,3.79467,6.5993,6.98959
36.9,2105,2,2075,0.359431,-7.57897,0.0775285,7.54603,7.51178,7.50791,-0.0798696,0.6659,7.02249,4.30203,7.20381,7.99863
37.4,2110,0,2080,0.245685,-7.52725,0.0773298,7.4967,7.40796,7.40841,-0.0377205,0.665101,6.77886,3.95896,7.01546,7.34181
37.4,2110,1,2080,0.330998,-7.90839,0.0765604,7.64366,7.80668,7.80765,-0.820856,0.578962,6.4908,3.99842,6.59398,6.98321
37.4,2110,2,2080,0.238904,-7.71739,0.0774345,7.58197,7.60895,7.63622,0.262905,0.688542,7.14637,4.50652,7.19844,8.04353
