time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
39.1,1,7,2,11853.4,2261.28,5.11111,35,0.64
39.1,2,12,0,9293.44,9319.04,0,32,0.64
39.1,3,11,0,12775.2,4964.24,0,34,0.64
39.6,1,7,2,12409.4,4065.52,5,35,0.64
39.6,2,12,0,8932,4726.16,0,34,0.64
39.6,3,11,0,14009.1,4670.64,0,34,0.64
40.1,1,7,2,12333.7,4359.68,4.55556,34,0.64
40.1,2,12,0,7040.16,4334.08,0,34,0.64
40.1,3,11,0,13467.5,4630.16,0,34,0.64
40.6,1,7,2,12621,4061.52,5,35,0.64
40.6,2,12,0,10572.2,5354.16,0,35,0.64
40.6,3,11,0,12042.8,4427.2,0,31,0.64
41.1,1,7,2,12004.2,4702.48,4.55556,35,0.64
41.1,2,12,0,7349.52,4285.84,0,35,0.64
41.1,3,11,0,10629.4,4358.96,0,35,0.64
41.6,1,7,2,12306.2,3827.12,5,35,0.64
41.6,2,12,0,8858.08,6094.56,0,32,0.64
41.6,3,11,0,11531.5,4529.44,0,35,0.64
42.1,1,7,2,11373,4198,4.44444,35,0.64
42.1,2,12,0,9426.8,4957.28,0,35,0.64
42.1,3,11,0,11280.6,4190,0,35,0.64
42.6,1,7,2,13194.3,4018.56,5,35,0.64
42.6,2,12,0,7243.28,5602.64,0,31,0.64
42.6,3,11,0,12769.9,4403.84,0,35,0.64
43.1,1,7,2,13394.5,4347.04,5.22222,35,0.64
43.1,2,12,0,10808.8,4531.6,0,34,0.64
43.1,3,11,0,11550.2,4732.32,0,30,0.64
43.6,1,7,2,10962.6,2768.96,4.66667,35,0.64
43.6,2,12,0,9666,6849.68,0,35,0.64
43.6,3,11,0,13024.3,4861.28,0,34,0.64
44.1,1,7,2,10677.2,4156.4,3.88889,33,0.64
44.1,2,12,0,10089.4,4862.16,0,35,0.64
44.1,3,11,0,10513.9,4294.72,0,34,0.64
44.6,1,7,2,10766.1,4613.12,4.33333,34,0.64
44.6,2,12,0,7526.24,4148.88,0,34,0.64
44.6,3,11,0,12049.6,4249.04,0,35,0.64
45.1,1,7,2,12390.9,4639.84,4.66667,35,0.64
45.1,2,12,0,7634.4,4538.4,0,34,0.64
45.1,3,11,0,11416.6,3961.12,0,35,0.64
45.6,1,7,2,11101.6,4163.6,4.33333,34,0.64
45.6,2,12,0,9696.32,4549.92,0,35,0.64
45.6,3,11,0,11268.2,4684.16,0,33,0.64
46.1,1,7,2,9676.32,4616.32,3.77778,33,0.64
46.1,2,12,0,7739.28,4152.96,0,35,0.64
46.1,3,11,0,11859.4,4686.72,0,35,0.64
46.6,1,7,2,10977.5,3769.68,4.44444,35,0.64
46.6,2,12,0,9232.56,5217.76,0,35,0.64
46.6,3,11,0,11169.4,4323.76,0,35,0.64
47.1,1,7,2,10831.8,3684.64,4.33333,34,0.64
47.1,2,12,0,8974.96,6783.2,0,34,0.64
47.1,3,11,0,9783.36,4626.88,0,35,0.64
47.6,1,7,2,10381.9,4603.6,4,33,0.64
47.6,2,12,0,9347.52,4399.68,0,35,0.64
47.6,3,11,0,11720.3,4338.08,0,32,0.64
48.1,1,7,2,11013.8,4111.76,4.44444,35,0.64
48.1,2,12,0,9229.44,4243.76,0,35,0.64
48.1,3,11,0,10345.8,3980.16,0,35,0.64
48.6,1,7,2,12511.8,4026.48,4.77778,35,0.64
48.6,2,12,0,8531.28,5631.36,0,32,0.64
48.6,3,11,0,8768.48,3978,0,35,0.64
49.1,1,7,2,11800.6,4236.72,4.44444,35,0.64
49.1,2,12,0,9760.72,5106.64,0,34,0.64
49.1,3,11,0,10054.2,3674,0,35,0.64
49.6,1,7,2,13556.4,4790.56,5.22222,35,0.64
49.6,2,12,0,9015.28,5543.76,0,32,0.64
49.6,3,11,0,11569.9,3539.36,0,32,0.64
50.1,1,7,2,11008.6,3917.52,4.44444,35,0.64
50.1,2,12,0,8308.64,4278.72,0,34,0.64
50.1,3,11,0,11040.2,4119.36,0,35,0.64
50.6,1,7,2,11398.6,4641.44,4.44444,35,0.64
50.6,2,11,0,7703.12,3516.64,0,34,0.64
50.6,3,11,0,10777.4,4023.04,0,35,0.64
51.1,1,8,2,10804.6,6060.8,4.33333,35,0.64
51.1,2,11,0,8703.52,3158.88,0,34,0.64
51.1,3,11,0,9621.04,3534,0,35,0.64
51.6,1,8,2,9785.44,6996.96,3.88889,33,0.64
51.6,2,11,0,9326.8,3155.52,0,34,0.64
51.6,3,11,0,9558.8,3593.52,0,34,0.64
52.1,1,8,2,9870.08,6225.36,3.77778,34,0.64
52.1,2,11,0,9739.52,3392,0,35,0.64
52.1,3,11,0,9096,3383.36,0,35,0.64
52.6,1,8,2,9310.32,6396.4,3.66667,33,0.64
52.6,2,11,0,9614.96,3256.96,0,34,0.64
52.6,3,11,0,10128.1,3362.64,0,35,0.64
53.1,1,8,2,11035.1,5162.64,4.44444,35,0.64
53.1,2,11,0,8946.8,3800.96,0,33,0.64
53.1,3,11,0,10414.8,3441.44,0,35,0.64
53.6,1,8,2,10788.6,7133.68,4.22222,34,0.64
53.6,2,11,0,6894.4,2210.08,0,34,0.64
53.6,3,11,0,10002.6,3433.76,0,34,0.64
54.1,1,8,2,10080.4,6552.88,4.11111,35,0.64
54.1,2,11,0,8702,3209.2,0,35,0.64
54.1,3,11,0,9800.4,3276.56,0,35,0.64
54.6,1,8,2,10864.5,6920.08,4.22222,35,0.64
54.6,2,11,0,8957.68,2947.84,0,35,0.64
54.6,3,11,0,11207.8,3472.96,0,34,0.64
55.1,1,8,2,9129.28,6242.88,3.66667,34,0.64
55.1,2,11,0,10460.7,2867.84,0,35,0.64
55.1,3,11,0,10371.2,3033.68,0,35,0.64
55.6,1,8,2,10190.3,6286.56,3.88889,34,0.64
55.6,2,11,0,7484.72,2600.88,0,33,0.64
55.6,3,11,0,9530.64,3257.68,0,35,0.64
56.1,1,8,2,9475.76,6449.04,4.22222,35,0.64
56.1,2,11,0,9143.44,4770.4,0,34,0.64
56.1,3,10,0,11210.8,4064.4,0,35,0.64
56.6,1,8,2,9592.96,7520.08,3.88889,35,0.64
56.6,2,12,0,9658.96,4192.72,0,35,0.64
56.6,3,10,0,9939.52,3684.56,0,35,0.64
57.1,1,8,2,9899.12,7555.76,3.66667,34,0.64
57.1,2,12,0,9395.44,4117.12,0,35,0.64
57.1,3,10,0,8413.36,3219.2,0,35,0.64
57.6,1,8,2,9817.2,7420.64,3.88889,35,0.64
57.6,2,12,0,10785,4375.68,0,35,0.64
57.6,3,10,0,9522.24,3345.04,0,35,0.64
58.1,1,8,2,9964.64,7488.48,3.77778,34,0.64
58.1,2,12,0,10180,4596.88,0,34,0.64
58.1,3,10,0,8521.44,3009.12,0,35,0.64
58.6,1,8,2,10761.4,7350.96,4.11111,35,0.64
58.6,2,12,0,8864,3984.4,0,34,0.64
58.6,3,10,0,10105.8,3296.48,0,34,0.64
59.1,1,8,2,10581.9,6753.12,4.55556,35,0.64
59.1,2,12,0,9975.12,3469.44,0,33,0.64
59.1,3,10,0,11676.2,4237.52,0,34,0.64
59.6,1,8,2,9320.64,6831.76,3.77778,34,0.64
59.6,2,12,0,8783.44,3265.92,0,35,0.64
59.6,3,10,0,9807.84,4109.44,0,33,0.64
60.1,1,11,2,7606.32,6246.8,4.11111,35,0.64
60.1,2,14,0,9129.52,4787.12,0,33,0.64
60.1,3,5,0,13412.1,3885.36,9.6,35,0.64
60.6,1,6,6,10591.4,4403.6,3.4,35,0.64
60.6,2,14,0,6732.96,4787.28,0,35,0.64
60.6,3,10,0,10952.9,5704.32,9,35,0.64
61.1,1,10,3,7996.16,6905.84,4.57143,31,0.64
61.1,2,7,0,11160.1,2814.16,9.25,35,0.64
61.1,3,13,6,8608.96,5458.4,4.55556,34,0.64
61.6,1,10,5,10627.8,6196.08,4.44444,35,0.64
61.6,2,9,4,9476.72,2128.56,3,32,0.64
61.6,3,11,4,7907.12,3690,5,34,0.64
62.1,1,7,2,10020.5,5663.2,6,35,0.64
62.1,2,12,0,7980.24,7048.8,8,35,0.64
62.1,3,11,2,6786.24,5024,7.57143,35,0.64
