time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
6.1,2,-0.852976,0.946678,4.5,35.7867,15779.8,0.0821807
6.1,3,0.561078,0.651496,-3,34.606,15767.1,0.0823313
6.6,1,-0.0249955,0.0111543,-0,32.0446,17451.4,0.082453
6.6,2,0.849941,0.310666,-4,33.2427,16410.1,0.0820593
6.6,3,0.615035,0.880501,-3,35.522,16908.3,0.0822085
7.1,1,0.320484,0.0490471,-1.5,32.1962,18022.4,0.0823312
7.1,2,-0.461507,0.410836,2.5,33.6433,17574.3,0.0819371
7.1,3,0.195949,0.540393,-1,34.1616,15523.6,0.0820867
7.6,1,0.988463,0.974961,-5,35.8998,16618.6,0.0822132
7.6,2,0.856387,0.770839,-4.5,35.0834,17567.2,0.0818137
7.6,3,0.683923,0.688275,-3.5,34.7531,17505.4,0.0819643
8.1,1,0.973403,0.829976,-5,35.3199,17387.5,0.0820961
8.1,2,0.224535,0.560645,-1,34.2426,16006.1,0.0816899
8.1,3,0.580794,0.930552,-3,35.7222,19567.4,0.0818471
8.6,1,0.845465,0.889203,-4,35.5568,15749.7,0.0819823
8.6,2,0.750034,0.525604,-4,34.1024,14859.6,0.0815673
8.6,3,-0.131913,0.947144,0.5,35.7886,17888.7,0.0817317
9.1,1,0.0405331,0.322996,-0,33.292,16738.4,0.0818705
9.1,2,0.242179,-0.309164,-1,30.7633,14274.5,0.0814479
9.1,3,0.896409,0.954696,-4.5,35.8188,20636,0.081616
9.6,1,0.779293,0.834457,-4,35.3378,14489.8,0.0817573
9.6,2,0.640236,0.29413,-3,33.1765,16451.9,0.0813276
9.6,3,0.824083,0.80291,-4,35.2116,20506.4,0.081499
10.1,1,0.946424,0.768266,-4.5,35.0731,16068.9,0.0816385
10.1,2,0.219265,-0.0211147,-1,31.9155,17082.8,0.0812076
10.1,3,0.848155,-0.11674,-4,31.533,18383.7,0.0813872
10.6,1,0.551615,0.563557,-3,34.2542,14860.6,0.0815167
10.6,2,0.721184,-0.0121847,-3.5,31.9513,17126.8,0.0810873
