time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
2.8,1837,0.723243,1.00045,1.3357,0,0.0272166
2.9,1838,0.816075,0.912365,1.30699,0,0.0272166
3,1839,0.730347,0.877709,1.27991,0,0.0272166
3.1,1840,0.655171,1.00466,1.40475,0,0.0272166
3.2,1841,0.700771,0.937637,1.35024,0,0.0272166
3.3,1842,0.785211,0.894901,1.32067,0,0.0272166
3.4,1843,0.769419,0.939205,1.28859,0,0.0272166
3.5,1844,0.780187,0.922125,1.3215,0,0.0272166
3.6,1845,0.764259,0.900021,1.3225,0,0.0272166
3.7,1846,0.697387,0.912653,1.4621,0,0.0272166
3.8,1847,0.718027,0.886765,1.36042,0,0.0272166
3.9,1848,0.875235,0.877333,1.29171,0,0.0272166
4,1849,0.740275,0.696157,1.4431,0,0.0272166
4.1,1850,0.785619,0.876253,1.33318,0,0.0272166
4.2,1851,0.781779,0.749053,1.41819,0,0.0272166
4.3,1852,0.787699,0.946565,1.15389,0,0.0272166
4.4,1853,0.896347,0.990573,1.03987,0,0.0272166
4.5,1854,0.829251,0.867837,1.27504,0,0.0272166
4.6,1855,0.841163,0.832621,1.33768,0,0.0272166
4.7,1856,0.776579,0.888165,1.3561,0,0.0272166
4.8,1857,0.607419,0.976637,1.52613,0,0.0272166
4.9,1858,0.650859,0.815461,1.45066,0,0.0272166
5,1859,0.823219,0.944005,1.19118,0,0.0272166
5.1,1860,0.913611,0.845357,1.35346,0,0.0272166
5.2,1861,0.898603,0.799133,1.23909,0,0.0272166
5.3,1862,0.879867,0.774693,1.47005,0,0.0272166
5.4,1863,0.793547,0.567397,1.44035,0,0.0272166
5.5,1864,0.718427,0.944421,1.1957,0,0.0272166
5.6,1865,0.834067,0.870725,1.30087,0,0.0272166
5.7,1866,0.873675,0.801085,1.38774,0,0.0272166
5.8,1867,0.874379,0.762285,1.1499,0,0.0272166
5.9,1868,0.960819,0.838133,1.23119,0,0.0272166
6,1869,0.972139,0.636861,1.15805,0,0.0272166
6.1,1870,0.900075,0.846821,1.20502,0,0.0272166
6.2,1871,0.794283,0.589997,1.24975,0,0.0272166
6.3,1872,0.710523,0.940197,1.42915,0,0.0272166
6.4,1873,0.561635,0.831277,1.42013,0,0.0272166
6.5,1874,0.620155,1.06333,1.36983,0,0.0272166
6.6,1875,0.931499,0.887485,1.20206,0,0.0272166
6.7,1876,0.691299,0.848181,1.42145,0,0.0272166
6.8,1877,0.656835,0.944245,1.33776,0,0.0272166
6.9,1878,0.803547,1.01581,1.07078,0,0.0272166
7,1879,0.850307,1.10855,0.99576,0,0.0272166
7.1,1880,0.830547,1.00678,1.14245,0,0.0272166
7.2,1881,0.678171,0.933029,1.49181,0,0.0272166
7.3,1882,0.621427,0.928261,1.51938,0,0.0272166
7.4,1883,0.716035,0.839829,1.46949,0,0.0272166
7.5,1884,0.740587,1.01978,1.15078,0,0.0272166
7.6,1885,0.736187,1.03375,1.22474,0,0.0272166
7.7,1886,0.733235,1.0629,1.2501,0,0.0272166
7.8,1887,0.570923,1.07319,1.47003,0,0.0272166
7.9,1888,0.620659,1.0149,1.40894,0,0.0272166
8,1889,0.803443,0.964973,1.27432,0,0.0272166
8.1,1890,0.856451,0.841117,1.4819,0,0.0272166
8.2,1891,0.799051,0.717629,1.4896,0,0.0272166
8.3,1892,0.621595,0.957349,1.47954,0,0.0272166
8.4,1893,0.747363,0.934949,1.41633,0,0.0272166
8.5,1894,0.838979,0.802485,1.43122,0,0.0272166
8.6,1895,0.669155,0.942157,1.30233,0,0.0272166
8.7,1896,0.666291,1.00938,1.37422,0,0.0272166
8.8,1897,0.731195,0.946749,1.44743,0,0.0272166
8.9,1898,0.823667,0.779229,1.51229,0,0.0272166
9,1899,0.705395,0.642853,1.467,0,0.0272166
9.1,1900,0.889531,0.855725,1.52598,0,0.0272166
9.2,1901,0.785595,0.738229,1.61994,0,0.0272166
9.3,1902,0.657755,0.668925,1.47971,0,0.0272166
9.4,1903,0.431731,1.02217,1.58693,0,0.0272166
9.5,1904,0.564747,1.06677,1.50816,0,0.0272166
9.6,1905,0.790491,0.831837,1.52366,0,0.0272166
9.7,1906,0.846555,0.717205,1.5102,0,0.0272166
9.8,1907,0.986803,0.833805,1.1797,0,0.0272166
9.9,1908,0.904795,0.976733,1.19476,0,0.0272166
10,1909,0.792619,0.954797,1.21066,0,0.0272166
10.1,1910,0.827739,0.986437,1.34498,0,0.0272166
10.2,1911,1.07655,0.891029,1.17682,0,0.0272166
10.3,1912,0.846075,0.806797,1.40266,0,0.0272166
10.4,1913,0.769715,0.956989,1.4543,0,0.0272166
10.5,1914,0.656107,1.05248,1.28264,0,0.0272166
10.6,1915,0.753859,1.00121,1.39612,0,0.0272166
10.7,1916,0.803531,0.812565,1.59555,0,0.0272166
10.8,1917,0.801731,0.695397,1.45362,0,0.0272166
10.9,1918,0.644523,0.841445,1.4178,0,0.0272166
11,1919,0.782867,1.11677,1.19924,0,0.0272166
11.1,1920,0.772219,0.993565,1.3626,0,0.0272166
11.2,1921,0.786059,0.902061,1.49054,0,0.0272166
11.3,1922,0.785427,0.769421,1.28579,0,0.0272166
11.4,1923,0.626843,1.02806,1.37402,0,0.0272166
11.5,1924,0.664827,1.12481,1.23115,0,0.0272166
11.6,1925,0.630603,0.974085,1.52805,0,0.0272166
11.7,1926,0.976051,0.973885,1.29257,0,0.0272166
11.8,1927,0.866747,0.904301,1.40357,0,0.0272166
11.9,1928,0.798283,0.752125,1.42971,0,0.0272166
12,1929,0.783243,0.987805,1.44185,0.0150849,0.0272166
12.1,1930,0.803043,0.754125,1.42363,0,0.0272166
12.2,1931,0.635987,0.941781,1.56209,0,0.0272166
12.3,1932,0.663667,0.981549,1.41224,0,0.0272166
12.4,1933,0.707067,0.986917,1.35734,0,0.0272166
12.5,1934,0.572283,1.11354,1.51415,0,0.0272166
12.6,1935,0.670075,1.08274,1.23498,0,0.0272166
12.7,1936,0.796971,1.09597,1.0861,0,0.0272166
12.8,1937,0.811579,0.966037,1.28414,0,0.0272166
12.9,1938,0.771739,0.888565,1.51394,0.0150849,0.0272166
13,1939,0.814043,0.837045,1.2571,0,0.0272166
13.1,1940,0.819851,0.873157,1.46288,0,0.0272166
13.2,1941,0.930987,0.660181,1.48556,0,0.0272166
13.3,1942,1.00696,0.678533,1.26362,0,0.0272166
13.4,1943,0.826803,0.972741,1.3014,0,0.0272166
13.5,1944,0.790787,0.942981,1.4364,0,0.0272166
13.6,1945,0.710011,0.990093,1.45454,0,0.0272166
13.7,1946,0.809771,0.766573,1.33759,0,0.0272166
13.8,1947,0.842611,0.941757,1.09896,0,0.0272166
