time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
15.5,1151,0.563213,0.584112,0.840171,0,0.0981307
15.6,1152,0.574621,0.583552,0.837347,0,0.0981307
15.7,1153,0.584149,0.585576,0.838699,0,0.0981307
15.8,1154,0.568541,0.585584,0.821771,0,0.0981307
15.9,1155,0.575021,0.582072,0.840171,0,0.0981307
16,1156,0.576901,0.585584,0.841915,0,0.0981307
16.1,1157,0.571029,0.583536,0.834139,0,0.0981307
16.2,1158,0.559181,0.584104,0.841915,0,0.0981307
16.3,1159,0.578757,0.5856,0.834811,0,0.0981307
16.4,1160,0.567885,0.583536,0.828395,0,0.0981307
16.5,1161,0.559173,0.584088,0.820315,0,0.0981307
16.6,1162,0.578757,0.58352,0.816027,0,0.0981307
16.7,1163,0.562389,0.585568,0.814283,0,0.0981307
16.8,1164,0.566413,0.584096,0.817467,0,0.0981307
16.9,1165,0.567885,0.58352,0.818819,0,0.0981307
17,1166,0.578757,0.585584,0.811443,0,0.0981307
17.1,1167,0.559173,0.582032,0.839091,0,0.0981307
17.2,1168,0.582549,0.585568,0.849579,0,0.0981307
17.3,1169,0.591285,0.585584,0.824379,0,0.0981307
17.4,1170,0.586941,0.582048,0.831627,0,0.0981307
17.5,1171,0.581965,0.585552,0.824251,0,0.0981307
17.6,1172,0.593037,0.583536,0.819259,0,0.0981307
17.7,1173,0.585189,0.584096,0.831627,0,0.0981307
17.8,1174,0.588413,0.58556,0.824379,0,0.0981307
17.9,1175,0.585061,0.583504,0.831619,0,0.0981307
18,1176,0.578365,0.590112,0.828811,0,0.0981307
18.1,1177,0.573069,0.577472,0.814699,0,0.0981307
18.2,1178,0.575365,0.585552,0.831627,0,0.0981307
18.3,1179,0.584669,0.584096,0.824379,0,0.0981307
18.4,1180,0.568645,0.58348,0.831627,0,0.0981307
18.5,1181,0.578573,0.585552,0.828803,0,0.0981307
18.6,1182,0.594749,0.583504,0.814699,0,0.0981307
18.7,1183,0.567173,0.584096,0.876923,0,0.0981307
18.8,1184,0.568109,0.490875,1.01477,0,0.108866
18.9,1185,0.578581,0.514555,1.01059,0,0.108866
