time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
75.3,1,0.41625,0.655556,-2,34.6222,13119.9,0.104222
75.3,2,0.1662,0.642743,-1,34.571,12372.5,0.103189
75.3,3,0.370428,0.676391,-2,34.7056,13883.4,0.102786
75.8,1,0.416685,0.655794,-2,34.6232,13303.7,0.104222
75.8,2,0.301114,0.685783,-1.5,34.7431,11377.8,0.103189
75.8,3,0.367294,0.674194,-2,34.6968,14802.1,0.102786
76.3,1,0.372503,0.679398,-2,34.7176,13373.4,0.104222
76.3,2,0.282695,0.719481,-1.5,34.8779,12553,0.103189
76.3,3,0.342429,0.677765,-1.5,34.7111,13861.5,0.102786
76.8,1,0.368857,0.678442,-2,34.7138,11534.5,0.104222
76.8,2,0.282543,0.72022,-1.5,34.8809,14132.5,0.103189
76.8,3,0.341087,0.659918,-1.5,34.6397,13269.4,0.102786
77.3,1,0.367335,0.679388,-2,34.7176,13128.4,0.104222
77.3,2,0.30872,0.703131,-1.5,34.8125,13936,0.103189
77.3,3,0.341823,0.663767,-1.5,34.6551,13848.9,0.102786
77.8,1,0.366467,0.679932,-2,34.7197,12501.2,0.104222
77.8,2,0.290913,0.683203,-1.5,34.7328,11237,0.103189
77.8,3,0.341258,0.678592,-1.5,34.7144,13156.6,0.102786
78.3,1,0.368406,0.687915,-2,34.7517,12599,0.104222
78.3,2,0.290682,0.683435,-1.5,34.7337,11618.2,0.103189
78.3,3,0.342852,0.674238,-1.5,34.697,12879.7,0.102786
78.8,1,0.382249,0.67071,-2,34.6828,11833.7,0.104222
78.8,2,0.295638,0.683543,-1.5,34.7342,10992.3,0.103189
78.8,3,0.346375,0.672359,-1.5,34.6894,13281.3,0.102786
79.3,1,0.386929,0.678643,-2,34.7146,12174.1,0.104222
79.3,2,0.294254,0.681913,-1.5,34.7277,11054.2,0.103189
79.3,3,0.344251,0.681309,-1.5,34.7252,13864.6,0.102786
79.8,1,0.378292,0.677496,-2,34.71,13346,0.104222
79.8,2,0.27357,0.691246,-1.5,34.765,12597,0.103189
79.8,3,0.350124,0.689381,-2,34.7575,14022.8,0.102786
80.3,1,0.377022,0.675734,-2,34.7029,13816.9,0.104222
80.3,2,0.27497,0.694017,-1.5,34.7761,13119.6,0.103189
80.3,3,0.344837,0.685245,-1.5,34.741,13867.7,0.102786
80.8,1,0.379872,0.680338,-2,34.7214,13202.8,0.104222
80.8,2,0.272681,0.695076,-1.5,34.7803,12782.7,0.103189
80.8,3,0.35424,0.706523,-2,34.8261,14153.3,0.102786
81.3,1,0.371385,0.652919,-2,34.6117,13576.2,0.104222
81.3,2,0.246199,0.673081,-1,34.6923,13355.1,0.103189
