time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
25.8,1,11,5,5811.84,3184.8,4.88889,34,0.64
25.8,2,9,6,5654.88,3655.12,3.63636,34,0.64
25.8,3,10,4,6521.12,2051.52,4.3,34,0.64
26.3,1,11,4,5870.08,2769.76,4.88889,34,0.64
26.3,2,9,6,5601.2,3669.04,3.63636,34,0.64
26.3,3,10,4,6553.44,1543.6,4.4,34,0.64
26.8,1,9,3,6122.48,2725.04,5.22222,34,0.64
26.8,2,11,4,5013.68,2163.92,4.36364,34,0.64
26.8,3,10,3,6210.88,1663.68,5.2,34,0.64
27.3,1,9,6,6213.76,4296.8,4,34,0.64
27.3,2,11,4,5013.84,4287.28,4.44444,34,0.64
27.3,3,10,3,6185.76,1788.96,4.3,34,0.64
27.8,1,9,6,6164.08,3215.92,4,34,0.64
27.8,2,11,4,4809.12,4483.04,4.44444,34,0.64
27.8,3,10,3,6256.48,5549.2,4.4,34,0.64
28.3,1,9,2,5697.6,2545.76,5.5,34,0.64
28.3,2,12,4,5493.6,3428.56,4.88889,34,0.64
28.3,3,9,0,6390.88,2333.6,6.28571,34,0.64
28.8,1,9,2,5584.72,2804.08,5.5,34,0.64
28.8,2,12,3,5315.44,3784.24,4.88889,34,0.64
28.8,3,9,0,6229.6,1829.68,6.28571,34,0.64
29.3,1,11,2,5337.84,2417.44,5.5,34,0.64
29.3,2,9,3,4874.96,4850.64,4.77778,34,0.64
29.3,3,10,0,5827.6,1694.4,6.28571,34,0.64
29.8,1,11,2,5212.16,3725.12,5.5,34,0.64
29.8,2,9,3,5036.96,3472.24,4.66667,34,0.64
29.8,3,10,0,5497.92,2218.64,6.28571,34,0.64
30.3,1,10,4,5969.6,2927.2,4.7,34,0.64
30.3,2,11,4,5121.6,5254.24,4.36364,34,0.64
30.3,3,9,2,6648,1979.76,5.55556,34,0.64
30.8,1,10,5,5263.28,3383.68,3.90909,34,0.64
30.8,2,11,3,4758.64,3769.68,4.66667,34,0.64
30.8,3,9,3,5702.4,2243.28,4.4,34,0.64
31.3,1,10,5,5458.56,4127.6,3.90909,34,0.64
31.3,2,11,3,4827.44,3274.32,4.66667,34,0.64
31.3,3,9,3,6048.08,2163.44,4.3,34,0.64
31.8,1,11,4,6120.24,2914.88,4.3,34,0.64
31.8,2,9,5,5904.96,2384.56,3.81818,34,0.64
31.8,3,10,2,6512.16,2766.16,4.77778,34,0.64
32.3,1,11,3,5850.4,3155.44,4.66667,34,0.64
32.3,2,9,4,5897.28,3568.72,3.81818,34,0.64
32.3,3,10,3,6618.72,2164.24,4.6,34,0.64
32.8,1,9,3,6370.72,2426.32,4.88889,34,0.64
32.8,2,11,4,5444.64,4235.84,4.54545,34,0.64
32.8,3,10,3,6857.2,2599.6,5.2,34,0.64
33.3,1,9,5,6416.24,2358.32,3.81818,34,0.64
33.3,2,11,3,5452.16,3849.44,4.77778,34,0.64
33.3,3,10,4,6949.44,3332,4.6,34,0.64
33.8,1,9,6,6370.72,3953.52,3.90909,34,0.64
33.8,2,11,3,5469.76,2035.12,4.77778,34,0.64
33.8,3,10,5,6949.6,3929.76,4.7,34,0.64
34.3,1,9,3,5549.84,4304.64,5.25,34,0.64
34.3,2,11,3,5877.6,2726.88,4.77778,34,0.64
34.3,3,10,3,6463.52,6173.36,5.875,34,0.64
