time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
47.9,1661,0.539376,0.464339,0.549957,0,0.0272166
48,1662,0.482059,0.410101,0.590056,0,0.0272166
48.1,1663,0.391107,0.370469,0.645224,0,0.0272166
48.2,1664,0.456891,0.388805,0.669872,0,0.0272166
48.3,1665,0.453691,0.390549,0.673616,0,0.0272166
48.4,1666,0.452699,0.388805,0.67192,0,0.0272166
48.5,1667,0.447856,0.426659,0.488757,0.039911,0.0272166
48.6,1668,0.520192,0.446411,0.508909,0,0.0272166
48.7,1669,0.484043,0.413781,0.58804,0,0.0272166
48.8,1670,0.370675,0.344045,0.611784,0,0.0272166
48.9,1671,0.445659,0.373805,0.67192,0,0.0272166
49,1672,0.46128,0.429547,0.459133,0,0.0272166
49.1,1673,0.522624,0.446403,0.507405,0,0.0272166
49.2,1674,0.475555,0.395381,0.557552,0,0.0272166
49.3,1675,0.386523,0.355477,0.645224,0,0.0272166
49.4,1676,0.445675,0.375549,0.677248,0,0.0272166
49.5,1677,0.448147,0.376893,0.666248,0,0.0272166
49.6,1678,0.453067,0.388053,0.679168,0,0.0272166
49.7,1679,0.463312,0.435051,0.477733,0,0.0272166
49.8,1680,0.527856,0.465323,0.485669,0,0.0272166
49.9,1681,0.491779,0.431221,0.5742,0,0.0272166
50,1682,0.398043,0.361357,0.615312,0,0.0272166
50.1,1683,0.440347,0.388741,0.66356,0,0.0272166
50.2,1684,0.446352,0.446011,0.433141,0,0.0272166
50.3,1685,0.502584,0.463083,0.506757,0,0.0272166
50.4,1686,0.453211,0.411077,0.537456,0,0.0272166
50.5,1687,0.395483,0.361733,0.640528,0,0.0272166
50.6,1688,0.444699,0.392597,0.655448,0,0.0272166
50.7,1689,0.443931,0.390485,0.660784,0,0.0272166
50.8,1690,0.443163,0.394069,0.658136,0,0.0272166
50.9,1691,0.438848,0.446491,0.467365,0,0.0272166
51,1692,0.504064,0.482763,0.475309,0,0.0272166
51.1,1693,0.469955,0.449429,0.573544,0,0.0272166
51.2,1694,0.387275,0.367117,0.58268,0,0.0272166
51.3,1695,0.445395,0.405757,0.682784,0,0.0272166
51.4,1696,0.484989,0.503992,0.294627,0,0.0720082
51.5,1697,0.542637,0.543792,0.361835,0,0.0720082
51.6,1698,0.442091,0.460645,0.486736,0,0.0272166
51.7,1699,0.366451,0.350325,0.660184,0,0.0272166
51.8,1700,0.425963,0.390781,0.672704,0,0.0272166
51.9,1701,0.420635,0.394757,0.680136,0,0.0272166
52,1702,0.423451,0.389445,0.67272,0,0.0272166
52.1,1703,0.456261,0.478336,0.409891,0,0.0720082
52.2,1704,0.523813,0.523616,0.288659,0,0.0720082
52.3,1705,0.451411,0.460933,0.504256,0,0.0272166
52.4,1706,0.339363,0.344805,0.603264,0,0.0272166
52.5,1707,0.406203,0.389445,0.68184,0,0.0272166
52.6,1708,0.455397,0.484056,0.304131,0,0.0720082
52.7,1709,0.520597,0.5276,0.364075,0,0.0720082
52.8,1710,0.441267,0.439221,0.481408,0,0.0272166
52.9,1711,0.334979,0.348125,0.669992,0,0.0272166
53,1712,0.406235,0.390789,0.700584,0,0.0272166
53.1,1713,0.408747,0.394757,0.714096,0,0.0272166
53.2,1714,0.407003,0.390789,0.700584,0,0.0272166
53.3,1715,0.445965,0.475232,0.441291,0,0.0720082
53.4,1716,0.521301,0.5276,0.304779,0,0.0720082
53.5,1717,0.455395,0.460165,0.523072,0,0.0272166
53.6,1718,0.332803,0.446757,0.63952,0,0.0272166
53.7,1719,0.403419,0.386221,0.702312,0,0.0272166
53.8,1720,0.459397,0.48548,0.317963,0,0.0720082
53.9,1721,0.551197,0.5276,0.384451,0,0.0720082
54,1722,0.459819,0.440965,0.502696,0,0.0272166
54.1,1723,0.354307,0.346381,0.686936,0,0.0272166
54.2,1724,0.443963,0.390789,0.707064,0,0.0272166
54.3,1725,0.442491,0.394773,0.707616,0,0.0272166
54.4,1726,0.446779,0.401685,0.707064,0,0.0272166
54.5,1727,0.474085,0.495032,0.434547,0.039911,0.0720082
54.6,1728,0.568885,0.543344,0.310731,0,0.0720082
54.7,1729,0.502219,0.464757,0.496619,0,0.0152066
54.8,1730,0.360027,0.347669,0.639536,0,0.0272166
54.9,1731,0.448491,0.394229,0.720784,0,0.0272166
55,1732,0.489541,0.4916,0.315363,0,0.0720082
