time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
29.9,3,0,0,0,32,15183.6,0
30.4,1,0,0,0,32,14482,0
30.4,2,0,0,0,32,15538.1,0
30.4,3,0,0,0,32,15173,0
30.9,1,0,0,0,32,14498.9,0
30.9,2,0,0,0,32,15517.3,0
30.9,3,0,0,0,32,15469.7,0
31.4,1,0,0,0,32,14555.3,0
31.4,2,0,0,0,32,15640.3,0
31.4,3,0,0,0,32,15130,0
31.9,1,0,0,0,32,14166.8,0
31.9,2,0,0,0,32,15709,0
31.9,3,0,0,0,32,14382.6,0
32.4,1,0,0,0,32,14406.3,0
32.4,2,0,0,0,32,16001,0
32.4,3,0,0,0,32,14461,0
32.9,1,0,0,0,32,14225,0
32.9,2,0,0,0,32,16200.6,0
32.9,3,0,0,0,32,14427,0
33.4,1,0,0,0,32,14338.1,0
33.4,2,0,0,0,32,16058.5,0
33.4,3,0,0,0,32,14378.9,0
33.9,1,0,0,0,32,14070.4,0
33.9,2,0,0,0,32,16258.5,0
33.9,3,0,0,0,32,14400.2,0
34.4,1,0,0,0,32,14150.9,0
34.4,2,0,0,0,32,16292.4,0
34.4,3,0,0,0,32,14503.4,0
34.9,1,0,0,0,32,14358.4,0
34.9,2,0,0,0,32,17163.4,0
34.9,3,0,0,0,32,14417.6,0
35.4,1,0,0,0,32,14379.5,0
35.4,2,0,0,0,32,17127.8,0
35.4,3,0,0,0,32,14522.6,0
35.9,1,0,0,0,32,14362.4,0
35.9,2,0,0,0,32,16950.9,0
35.9,3,0,0,0,32,15280.2,0
36.4,1,0,0,0,32,14507.4,0
36.4,2,0,0,0,32,16849,0
36.4,3,0,0,0,32,15335.8,0
36.9,1,0,0,0,32,14471.4,0
36.9,2,0,0,0,32,16756.4,0
36.9,3,0,0,0,32,15383.8,0
37.4,1,0,0,0,32,14027.3,0
37.4,2,0,0,0,32,16346.2,0
37.4,3,0,0,0,32,15359.5,0
37.9,1,0,0,0,32,14178.8,0
37.9,2,0,0,0,32,16956.1,0
37.9,3,0,0,0,32,15375.8,0
38.4,1,0,0,0,32,14209,0
38.4,2,0,0,0,32,16782.7,0
38.4,3,0,0,0,32,15288.4,0
38.9,1,0,0,0,32,14335.8,0
38.9,2,0,0,0,32,17121.7,0
38.9,3,0,0,0,32,15365.9,0
39.4,1,0,0,0,32,14020.3,0
39.4,2,0,0,0,32,16611.7,0
39.4,3,0,0,0,32,14981.2,0
39.9,1,0,0,0,32,14116.2,0
39.9,2,0,0,0,32,16562.7,0
39.9,3,0,0,0,32,14811.1,0
40.4,1,0,0,0,32,14026.4,0
40.4,2,0,0,0,32,17559.5,0
40.4,3,0,0,0,32,14939.2,0
40.9,1,0,0,0,32,14276.1,0
40.9,2,0,0,0,32,17599.8,0
40.9,3,0,0,0,32,14988.2,0
41.4,1,0,0,0,32,14318,0
41.4,2,0,0,0,32,17675.8,0
41.4,3,0,0,0,32,14944.4,0
41.9,1,0,0,0,32,14351,0
41.9,2,0,0,0,32,17963.6,0
41.9,3,0,0,0,32,14993.5,0
42.4,1,0,0,0,32,15387.1,0
42.4,2,0,0,0,32,18199.5,0
42.4,3,0,0,0,32,15210.3,0
42.9,1,0,0,0,32,16253.7,0
42.9,2,0,0,0,32,17105.2,0
42.9,3,0,0,0,32,15178.7,0
43.4,1,0,0,0,32,14735,0
43.4,2,0,0,0,32,16957.5,0
43.4,3,0,0,0,32,16065.4,0
43.9,1,0,0,0,32,14610.6,0
43.9,2,0,0,0,32,16745.8,0
43.9,3,0,0,0,32,15923,0
44.4,1,0,0,0,32,14860.2,0
44.4,2,0,0,0,32,16648.1,0
44.4,3,0,0,0,32,15996.3,0
44.9,1,0,0,0,32,14694.2,0
44.9,2,0,0,0,32,17018.1,0
44.9,3,0,0,0,32,15890.9,0
45.4,1,0,0,0,32,14654.8,0
45.4,2,0,0,0,32,16753.3,0
45.4,3,0,0,0,32,15851,0
45.9,1,0,0,0,32,14686.1,0
45.9,2,0,0,0,32,17000.9,0
45.9,3,0,0,0,32,15811,0
46.4,1,0,0,0,32,14275.5,0
46.4,2,0,0,0,32,17090.3,0
46.4,3,0,0,0,32,15862.6,0
46.9,1,0,0,0,32,14207,0
46.9,2,0,0,0,32,17400.8,0
46.9,3,0,0,0,32,15620.2,0
47.4,1,0,0,0,32,14255.6,0
47.4,2,0,0,0,32,17390.7,0
47.4,3,0,0,0,32,15474.6,0
47.9,1,0,0,0,32,15913.3,0
47.9,2,0,0,0,32,19154.3,0
47.9,3,0,0,0,32,18152.5,0
48.4,1,0,0,0,32,15919.5,0
48.4,2,0,0,0,32,18669.7,0
48.4,3,0,0,0,32,17940.7,0
48.9,1,0,0,0,32,15957.1,0
48.9,2,0,0,0,32,18498.2,0
48.9,3,0,0,0,32,17908.7,0
49.4,1,0,0,0,32,15965.4,0
49.4,2,0,0,0,32,18539.8,0
49.4,3,0,0,0,32,17863.7,0
49.9,1,0,0,0,32,14393.8,0
49.9,2,0,0,0,32,18492.3,0
49.9,3,0,0,0,32,17696.8,0
50.4,1,0,0,0,32,13659.7,0
50.4,2,0,0,0,32,18948.7,0
50.4,3,0,0,0,32,18045,0
50.9,1,0,0,0,32,13708,0
50.9,2,0,0,0,32,18912.5,0
50.9,3,0,0,0,32,17970.8,0
51.4,1,0,0,0,32,13584.4,0
51.4,2,0,0,0,32,18998.4,0
51.4,3,0,0,0,32,17910.3,0
51.9,1,0,0,0,32,13610.2,0
51.9,2,0,0,0,32,18995.6,0
51.9,3,0,0,0,32,17960.1,0
52.4,1,0,0,0,32,13735.2,0
52.4,2,0,0,0,32,19775.4,0
52.4,3,0,0,0,32,17729.9,0
52.9,1,0,0,0,32,13657.8,0
52.9,2,0,0,0,32,19516.8,0
52.9,3,0,0,0,32,17545.8,0
53.4,1,0,0,0,32,13567.9,0
53.4,2,0,0,0,32,19137.8,0
53.4,3,0,0,0,32,18363.1,0
53.9,1,0,0,0,32,13395.2,0
53.9,2,0,0,0,32,19019.5,0
53.9,3,0,0,0,32,18362.6,0
54.4,1,0,0,0,32,13614.3,0
54.4,2,0,0,0,32,19011.4,0
54.4,3,0,0,0,32,17904.6,0
54.9,1,0,0,0,32,13812.5,0
54.9,2,0,0,0,32,18803.6,0
54.9,3,0,0,0,32,17660.4,0
55.4,1,0,0,0,32,13554.2,0
55.4,2,0,0,0,32,18556.6,0
55.4,3,0,0,0,32,17967.9,0
55.9,1,0,0,0,32,13820.6,0
55.9,2,0,0,0,32,19057.4,0
55.9,3,0,0,0,32,17687,0
56.4,1,0,0,0,32,13915.1,0
56.4,2,0,0,0,32,18750.5,0
56.4,3,0,0,0,32,17795.8,0
56.9,1,0,0,0,32,13446,0
56.9,2,0,0,0,32,18551,0
56.9,3,0,0,0,32,17938.2,0
57.4,1,0,0,0,32,13107.8,0
57.4,2,0,0,0,32,18553.5,0
57.4,3,0,0,0,32,17873,0
57.9,1,0,0,0,32,13090.3,0
57.9,2,0,0,0,32,18785,0
57.9,3,0,0,0,32,17607,0
58.4,1,0,0,0,32,13037.1,0
58.4,2,0,0,0,32,18801.7,0
