28.2,1278,0.991979,0.806853,1.30229,0.0150849,0.0272166
28.3,1279,1.00483,0.829221,1.25508,0,0.0272166
28.4,1280,1.00365,0.825989,1.32026,0,0.0272166
28.5,1281,0.999003,0.793389,1.28886,0,0.0272166
28.6,1282,0.993787,0.848133,1.26812,0,0.0272166
28.7,1283,0.989947,0.800093,1.29792,0,0.0272166
28.8,1284,1.00485,0.807069,1.29814,0.0150849,0.0272166
28.9,1285,1.00367,0.895045,1.26811,0,0.0272166
29,1286,0.980067,0.830597,1.2983,0,0.0272166
29.1,1287,1.01275,0.893269,1.28136,0,0.0272166
29.2,1288,0.996307,0.830589,1.28455,0,0.0272166
29.3,1289,0.988739,0.879437,1.29793,0,0.0272166
29.4,1290,0.964579,0.829261,1.28133,0,0.0272166
29.5,1291,0.976139,0.882269,1.28925,0,0.0272166
29.6,1292,0.975995,0.841621,1.30303,0,0.0272166
29.7,1293,0.984059,0.849253,1.2723,0,0.0272166
29.8,1294,0.955915,0.862261,1.28923,0,0.0272166
29.9,1295,0.984835,0.879453,1.30632,0,0.0272166
30,1296,0.984003,0.841629,1.27266,0,0.0272166
30.1,1297,0.981147,0.849253,1.29794,0,0.0272166
30.2,1298,0.988667,0.862261,1.27536,0,0.0272166
30.3,1299,1.01999,0.879445,1.30326,0,0.0272166
30.4,1300,1.02223,0.830597,1.28861,0,0.0272166
30.5,1301,0.986507,0.893285,1.28489,0,0.0272166
30.6,1302,1.02226,0.829253,1.29068,0,0.0272166
30.7,1303,1.00223,0.849253,1.29731,0,0.0272166
30.8,1304,1.00655,0.860789,1.27621,0,0.0272166
30.9,1305,1.01529,0.907909,1.29505,0,0.0272166
31,1306,1.0049,0.899005,1.30187,0,0.0272166
31.1,1307,1.02467,0.871253,1.26523,0,0.0272166
31.2,1308,0.993195,0.912549,1.229,0,0.0272166
31.3,1309,1.0156,0.900645,1.25596,0,0.0272166
31.4,1310,1.01686,0.866061,1.21609,0,0.0272166
31.5,1311,1.02121,0.880901,1.25998,0,0.0272166
31.6,1312,1.00062,0.882149,1.24666,0,0.0272166
31.7,1313,1.00815,0.882669,1.23639,0,0.0272166
31.8,1314,1.00763,0.864413,1.23284,0,0.0272166
31.9,1315,1.04,0.867653,1.22618,0,0.0272166
32,1316,1.04321,0.860453,1.25898,0,0.0272166
32.1,1317,1.07214,0.872013,1.24662,0,0.0272166
32.2,1318,1.0491,0.858949,1.23638,0,0.0272166
32.3,1319,1.07564,0.854285,1.20895,0.0150849,0.0272166
32.4,1320,1.04877,0.878037,1.23921,0,0.0272166
32.5,1321,1.01947,0.868021,1.17906,0,0.0272166
32.6,1322,1.04843,0.860445,1.2329,0,0.0272166
32.7,1323,1.04059,0.878669,1.24272,0,0.0272166
32.8,1324,1.02701,0.866645,1.22521,0,0.0272166
32.9,1325,1.03808,0.818733,1.21939,0,0.0272166
33,1326,1.04843,0.829701,1.24334,0,0.0272166
33.1,1327,1.02556,0.831845,1.2281,0,0.0272166
33.2,1328,1.04204,0.828229,1.21351,0,0.0272166
33.3,1329,1.02586,0.823173,1.21555,0,0.0272166
33.4,1330,1.04127,0.834885,1.25522,0,0.0272166
33.5,1331,1.04571,0.842749,1.20894,0,0.0272166
33.6,1332,1.01869,0.828205,1.21941,0,0.0272166
33.7,1333,1.04845,0.828245,1.25175,0,0.0272166
33.8,1334,1.02555,0.823181,1.21942,0,0.0272166
33.9,1335,1.04639,0.832213,1.17787,0,0.0272166
34,1336,1.04679,0.838573,1.20046,0,0.0272166
34.1,1337,1.04934,0.7304,1.18586,0,0.0471405
34.2,1338,1.02946,0.715808,1.31885,0,0.0471405
34.3,1339,0.959536,0.800024,1.32254,0,0.0471405
34.4,1340,0.91752,0.82984,1.41551,0.0150849,0.0471405
34.5,1341,0.91248,0.809824,1.35991,0,0.0471405
34.6,1342,0.911432,0.824456,1.3728,0,0.0471405
34.7,1343,0.906976,0.83896,1.36697,0,0.0471405
