33.9,2,11,0,9988.8,3359.84,0,34,0.64
33.9,3,9,0,12778.7,3631.92,0,34,0.64
34.4,1,9,2,10175.2,4417.44,4.625,33,0.64
34.4,2,12,0,10298.4,5057.6,0,34,0.64
34.4,3,9,0,15155.1,3398.64,0,34,0.608
34.9,1,9,2,10146.3,4319.44,4.625,33,0.64
34.9,2,12,0,10259.6,4944.64,0,34,0.64
34.9,3,9,0,14832.2,3546.64,0,34,0.64
35.4,1,9,2,10011.8,4370.48,4.625,33,0.64
35.4,2,12,0,10042.1,5034.08,0,34,0.64
35.4,3,9,0,14339.7,3475.6,0,34,0.64
35.9,1,9,2,11135.2,4134.16,5,34,0.64
35.9,2,12,0,9780.48,4936.8,0,34,0.64
35.9,3,9,0,13762,3389.04,0,34,0.64
36.4,1,9,2,9869.2,4113.76,4.5,33,0.64
36.4,2,12,0,9987.68,4957.04,0,34,0.64
36.4,3,9,0,14112.5,3220.56,0,34,0.608
36.9,1,9,2,9733.12,4249.52,4.5,33,0.64
36.9,2,12,0,10191.8,4973.04,0,34,0.64
36.9,3,9,0,13410.3,3134.72,0,34,0.64
37.4,1,9,2,9864,4267.76,4.375,33,0.64
37.4,2,12,0,10009.6,4959.28,0,34,0.64
37.4,3,9,0,14595.9,3279.2,0,34,0.64
37.9,1,9,2,9843.6,4277.76,4.25,33,0.64
37.9,2,12,0,10220.5,4918.32,0,34,0.64
37.9,3,9,0,13927,3178.08,0,34,0.64
38.4,1,9,2,9816.88,4330.64,4.25,33,0.64
38.4,2,12,0,10283.4,4906.32,0,34,0.64
38.4,3,9,0,13743.8,3113.44,0,34,0.64
38.9,1,9,2,9863.36,4327.36,4.25,33,0.64
38.9,2,12,0,10296.9,4999.36,0,34,0.64
38.9,3,9,0,13854.6,3186.32,0,34,0.64
39.4,1,9,2,10105.6,4268.16,4.25,33,0.64
39.4,2,12,0,10280.8,4894.72,0,34,0.64
39.4,3,9,0,13290.4,3063.2,0,34,0.64
39.9,1,9,2,9981.92,4258.88,4.25,33,0.64
39.9,2,12,0,10407,4798,0,34,0.64
39.9,3,9,0,13675.7,3079.04,0,34,0.608
40.4,1,9,2,9825.2,4091.68,4.25,33,0.64
40.4,2,12,0,9981.52,4811.12,0,34,0.64
40.4,3,9,0,13436.6,2985.92,0,34,0.64
40.9,1,9,2,9966.4,4110.24,4.25,33,0.64
40.9,2,12,0,10317.4,4843.6,0,34,0.64
40.9,3,9,0,13462.6,2967.04,0,34,0.64
41.4,1,9,2,9755.04,3943.04,4.25,33,0.64
41.4,2,12,0,10326.6,4823.52,0,34,0.64
41.4,3,9,0,13517.3,2910.08,0,34,0.64
41.9,1,9,2,9941.2,3931.92,4.25,33,0.64
41.9,2,12,0,10291.4,4774.4,0,34,0.608
41.9,3,9,0,13217.3,2814.16,0,34,0.64
42.4,1,9,2,9966.4,3925.04,4.25,33,0.64
42.4,2,12,0,9844.32,4691.92,0,34,0.64
42.4,3,9,0,13515.8,2702.64,0,34,0.64
42.9,1,9,2,9754.96,3923.12,4.25,33,0.64
42.9,2,12,0,9324.56,4676.8,0,34,0.64
42.9,3,9,0,13533.4,2657.36,0,34,0.64
43.4,1,9,2,9634.32,3911.92,4.25,33,0.64
43.4,2,12,0,9398.56,4611.2,0,34,0.64
43.4,3,9,0,13533.4,2643.76,0,34,0.64
43.9,1,9,2,9638,3907.12,4.125,33,0.64
43.9,2,12,0,9567.76,4615.52,0,34,0.64
43.9,3,9,0,13426.1,2668,0,34,0.64
44.4,1,9,2,9808.32,3932.4,4.125,33,0.64
44.4,2,12,0,9035.52,4662.48,0,34,0.64
44.4,3,9,0,13705.2,2645.92,0,34,0.64
44.9,1,9,2,9472.24,3949.92,4.125,33,0.64
44.9,2,12,0,9204.72,4641.68,0,34,0.64
44.9,3,9,0,13577,2624.48,0,34,0.64
45.4,1,9,2,9412.72,3925.12,4.125,33,0.64
45.4,2,12,0,9193.6,4615.12,0,34,0.64
45.4,3,9,0,13264,2604.08,0,34,0.64
45.9,1,9,2,9672.16,4005.92,4,33,0.64
45.9,2,12,0,9146.48,4677.92,0,34,0.64
45.9,3,9,0,13189.4,2619.68,0,34,0.64
46.4,1,9,2,9599.92,3985.6,4,33,0.64
46.4,2,12,0,9276.16,4675.52,0,34,0.64
46.4,3,9,0,13120.7,2612.48,0,34,0.64
46.9,1,9,2,9373.76,3933.6,4,33,0.64
46.9,2,12,0,9222.96,4448.08,0,34,0.64
46.9,3,9,0,13017,2600.64,0,34,0.64
47.4,1,9,2,9514.96,3919.92,4,33,0.64
47.4,2,12,0,9692,4453.92,0,34,0.64
47.4,3,9,0,12930.6,2605.92,0,34,0.64
47.9,1,9,2,9802.88,4131.76,3.875,33,0.64
47.9,2,12,0,9658.96,4282.48,0,34,0.64
47.9,3,9,0,12697.6,2591.36,0,34,0.64
48.4,1,9,2,9683.6,4775.52,3.875,33,0.64
48.4,2,13,0,9487.36,2353.44,0,34,0.64
48.4,3,8,0,13145.8,4025.68,0,34,0.64
48.9,1,9,2,9454.88,4771.2,3.875,33,0.608
48.9,2,13,0,9540.64,2293.28,0,34,0.64
48.9,3,8,0,12742,4019.76,0,34,0.64
49.4,1,9,2,9838.96,4752.72,3.875,33,0.64
49.4,2,13,0,9404.56,2289.92,0,34,0.64
49.4,3,8,0,12859,4007.84,0,34,0.64
49.9,1,9,2,9580.96,4770.4,3.875,33,0.64
49.9,2,13,0,9508.4,2518.96,0,34,0.64
49.9,3,8,0,12748.5,4031.76,0,34,0.64
50.4,1,9,2,9606.08,4827.04,3.875,33,0.64
50.4,2,13,0,9257.92,3826.4,0,34,0.64
50.4,3,8,0,12771.4,4031.6,0,34,0.64
50.9,1,9,2,9240.24,4718.96,3.875,33,0.64
50.9,2,13,0,9685.68,3767.44,0,34,0.64
50.9,3,8,0,12905.2,4013.68,0,34,0.64
51.4,1,9,2,8496.88,4878.24,3.875,33,0.64
51.4,2,13,0,9569.84,3745.12,0,34,0.64
51.4,3,8,0,12295.4,4025.6,0,34,0.64
51.9,1,9,2,8729.92,4952.72,3.875,33,0.64
51.9,2,13,0,9671.2,3760.08,0,34,0.64
51.9,3,8,0,13293.5,4013.68,0,34,0.64
52.4,1,9,2,8729.92,4956.08,3.875,33,0.64
52.4,2,13,0,9671.2,3752.48,0,34,0.64
52.4,3,8,0,12341,4031.68,0,34,0.64
52.9,1,10,2,8067.68,5497.2,3.875,33,0.64
52.9,2,12,0,9474.64,5371.36,0,34,0.64
