2.6,1022,3,3.74243e-05,3.74243e-05,0.679312,0.679302,1.00732e-05,34.7172,34.7172,9,9,0,1.20777,1.20817,0.0004,0,1,1,1
2.7,1023,1,0.000363009,0.000363009,0.780652,0.780612,3.98159e-05,35.1226,35.1224,10,10,0,0.758251,0.761067,0.002816,0,1,1,1
2.7,1023,2,0.00781225,0.00781225,0.750272,0.752287,0.00201529,35.0011,35.0091,11,11,0,0.991013,0.938909,0.052104,0,1,1,0
2.7,1023,3,0.0026633,0.0026633,0.681212,0.679312,0.00189996,34.7248,34.7172,9,9,0,1.20817,1.24552,0.037352,0,1,1,0
2.8,1024,1,0.000150518,0.000150518,0.780669,0.780652,1.65105e-05,35.1227,35.1226,10,10,0,0.761067,0.762235,0.001168,0,1,1,1
2.8,1024,2,0.0102007,0.0102007,0.751138,0.750272,0.000866532,35.0046,35.0011,11,11,0,0.938909,1.01323,0.07432,0,1,1,0
2.8,1024,3,0.0190941,0.0190941,0.668636,0.681212,0.0125754,34.6745,34.7248,9,9,0,1.24552,1.14629,0.099232,0,1,1,0
2.9,1025,1,0.000195911,0.000195911,0.78069,0.780669,2.14577e-05,35.1228,35.1227,10,10,0,0.762235,0.763755,0.00152,0,1,1,1
2.9,1025,2,0.00614645,0.00614645,0.747785,0.751138,0.00335288,34.9911,35.0046,11,11,0,1.01323,1.04239,0.02916,0,1,1,0
2.9,1025,3,0.0149223,0.0149223,0.678522,0.668636,0.00988615,34.7141,34.6745,9,9,0,1.14629,1.19414,0.047856,0,1,1,0
3,1026,1,0.000709439,0.000709439,0.780612,0.78069,7.77841e-05,35.1224,35.1228,10,10,0,0.763755,0.758251,0.005504,0,1,1,1
3,1026,2,0.0100035,0.0100035,0.751993,0.747785,0.00420821,35.008,34.9911,11,11,0,1.04239,0.980165,0.062224,0,1,1,0
3,1026,3,0.003839,0.003839,0.679991,0.678522,0.00146902,34.72,34.7141,9,9,0,1.19414,1.2337,0.039552,0,1,1,0
3.1,1027,1,9.90219e-05,9.90219e-05,0.780623,0.780612,1.09076e-05,35.1225,35.1224,10,10,0,0.758251,0.759019,0.000768,0,1,1,1
