53.9,1,0.0344634,0.523266,-0,34.0931,14910.5,0.10881
53.9,2,-0.125734,0.701478,0.5,34.8059,14417.4,0.108289
53.9,3,0.0114484,0.65054,-0,34.6022,15874.9,0.107297
54.4,1,0.034806,0.524885,-0,34.0995,14642.8,0.10881
54.4,2,-0.125741,0.701642,0.5,34.8066,14544.2,0.108289
54.4,3,0.00599573,0.647453,-0,34.5898,15915.8,0.107297
54.9,1,0.0312519,0.512098,-0,34.0484,15033.3,0.10881
54.9,2,-0.124766,0.708696,0.5,34.8348,13988.9,0.108289
54.9,3,0.0030952,0.645427,-0,34.5817,15828,0.107297
55.4,1,0.0270702,0.468879,-0,33.8755,15097.4,0.10881
55.4,2,-0.12577,0.707783,0.5,34.8311,13831.8,0.108289
55.4,3,-0.00512955,0.638675,-0,34.5547,15413.9,0.107297
55.9,1,0.0340961,0.463503,-0,33.854,15186.2,0.10881
55.9,2,-0.130105,0.696264,0.5,34.7851,14500.5,0.108289
55.9,3,0.0239855,0.653417,-0,34.6137,16394.6,0.107297
56.4,1,0.035529,0.497309,-0,33.9892,15340.5,0.10881
56.4,2,-0.132203,0.693915,0.5,34.7757,14225.4,0.108289
56.4,3,0.0216021,0.652854,-0,34.6114,16229.1,0.107297
56.9,1,0.0332671,0.483996,-0,33.936,15276.3,0.10881
56.9,2,-0.126421,0.702807,0.5,34.8112,13929.7,0.108289
56.9,3,0.000911776,0.643555,-0,34.5742,15649.5,0.107297
57.4,1,0.0342778,0.49129,-0,33.9652,15088.2,0.10881
57.4,2,-0.131314,0.695034,0.5,34.7801,14357.8,0.108289
57.4,3,-0.00194488,0.641221,-0,34.5649,15521.4,0.107297
57.9,1,0.0328133,0.461122,-0,33.8445,15256.2,0.10881
57.9,2,-0.127362,0.706271,0.5,34.8251,13786.2,0.108289
57.9,3,0.000911776,0.643555,-0,34.5742,15625.5,0.107297
58.4,1,0.0285901,0.452746,-0,33.811,15407.5,0.10881
58.4,2,-0.126603,0.703119,0.5,34.8125,13915.2,0.108289
58.4,3,-0.00256746,0.640711,-0,34.5628,15496.2,0.107297
58.9,1,0.0300204,0.461664,-0,33.8467,15341.2,0.10881
58.9,2,-0.126433,0.702828,0.5,34.8113,13955.4,0.108289
58.9,3,0.00321575,0.645542,-0,34.5822,15728.8,0.107297
59.4,1,0.0319254,0.465694,-0,33.8628,15251.6,0.10881
59.4,2,-0.127834,0.705217,0.5,34.8209,13885.4,0.108289
59.4,3,0.0245642,0.655719,-0,34.6229,16649.4,0.107297
59.9,1,0.0301081,0.461833,-0,33.8473,15277,0.10881
59.9,2,-0.126772,0.699191,0.5,34.7968,14168.9,0.108289
59.9,3,0.0240325,0.654943,-0,34.6198,16579.4,0.107297
60.4,1,0.02823,0.451591,-0,33.8064,16337.3,0.10881
60.4,2,-0.187956,0.739008,1,34.956,14104.6,0.108289
60.4,3,-0.0670979,0.614137,0.5,34.4565,16512.3,0.107297
60.9,1,-0.0260079,0.745617,-0,34.9825,13979,0.10881
60.9,2,-0.0881011,0.619493,0.5,34.478,15254.5,0.108289
60.9,3,-0.0624978,0.596615,0.5,34.3865,15272.2,0.107297
61.4,1,0.0435129,0.725753,-0,34.903,16428.6,0.10881
61.4,2,-0.0910368,0.626263,0.5,34.5051,14146.5,0.108289
61.4,3,-0.0625637,0.594132,0.5,34.3765,15066.2,0.107297
61.9,1,0.0117798,0.757013,-0,35.0281,15037.6,0.10881
61.9,2,-0.0877255,0.618809,0.5,34.4752,14399.4,0.108289
61.9,3,-0.0713886,0.604057,0.5,34.4162,14433.7,0.107297
62.4,1,0.0328341,0.75984,-0,35.0394,15399,0.10881
62.4,2,-0.0774667,0.597119,0.5,34.3885,14558.2,0.108289
62.4,3,-0.0641942,0.588866,0.5,34.3555,15060.7,0.107297
62.9,1,0.0174285,0.77393,-0,35.0957,15154.7,0.10881
62.9,2,-0.0847711,0.608674,0.5,34.4347,14226.2,0.108289
62.9,3,-0.0639239,0.581436,0.5,34.3257,14763.8,0.107297
63.4,1,0.0560969,0.736459,-0.5,34.9458,16217.3,0.10881
63.4,2,-0.0856223,0.612574,0.5,34.4503,14296,0.108289
63.4,3,-0.0650454,0.579558,0.5,34.3182,14243,0.107297
63.9,1,0.0524808,0.66488,-0.5,34.6595,16235.2,0.10881
63.9,2,-0.0741325,0.595043,0.5,34.3802,14961,0.108289
63.9,3,-0.0704982,0.603205,0.5,34.4128,14325.8,0.107297
64.4,1,0.0414063,0.727711,-0,34.9108,15821.6,0.10881
64.4,2,-0.0798773,0.601426,0.5,34.4057,14547.8,0.108289
64.4,3,-0.0692684,0.603205,0.5,34.4128,13998.8,0.107297
64.9,1,0.0404714,0.717375,-0,34.8695,15543.7,0.10881
64.9,2,-0.0787412,0.599648,0.5,34.3986,14490.2,0.108289
64.9,3,-0.0646903,0.586743,0.5,34.347,14035.9,0.107297
65.4,1,0.0282188,0.735618,-0,34.9425,15223.8,0.10881
65.4,2,-0.0697627,0.585665,0.5,34.3427,14989.2,0.108289
65.4,3,-0.0680195,0.59776,0.5,34.391,14154.5,0.107297
65.9,1,0.0197954,0.735184,-0,34.9407,15046.9,0.10881
